26751,-0.0359,0.0349,0.9938,0.2450,0.0437,0.2362,stationary
26851,-0.0349,0.0342,0.9945,0.0525,0.0088,0.2362,stationary
26951,-0.0361,0.0336,0.9951,0.1838,0.0613,0.2362,stationary
27051,-0.0358,0.0337,0.9936,0.1925,0.0525,0.2713,stationary
27151,-0.0364,0.0358,0.9938,0.1138,0.0000,0.2362,stationary
27251,-0.0363,0.0348,0.9940,0.2100,0.0088,0.2362,stationary
27351,-0.0363,0.0341,0.9953,0.1400,0.0175,0.2013,stationary
27451,-0.0351,0.0339,0.9940,0.0962,0.0613,0.2537,stationary
27551,-0.0346,0.0346,0.9942,0.1050,0.0437,0.2188,stationary
27651,-0.0365,0.0349,0.9938,0.2188,0.0437,0.2625,stationary
27751,-0.0366,0.0358,0.9950,0.2362,0.0613,0.2013,stationary
