index,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,segment_id,time_sec,segment_time_sec
1802,3511622,-0.0475,-0.0271,1.1272,1.2513,-0.35,0.6737,1000.3657,smooth_accel_decel,3,164.28,6.72
1803,3511682,-0.131,0.0207,1.025,0.4725,1.575,0.7613,1000.3674,smooth_accel_decel,3,164.34,6.78
1804,3511742,-0.159,0.0002,0.9538,-0.0088,-1.0063,0.4462,1000.3586,smooth_accel_decel,3,164.4,6.84
1805,3511802,-0.1498,0.0295,0.871,1.4875,-1.1988,0.91,1000.3572,smooth_accel_decel,3,164.46,6.9
1806,3511862,-0.1299,0.0659,1.0358,1.7237,-0.7613,0.84,1000.3406,smooth_accel_decel,3,164.52,6.96
1807,3511922,-0.0895,0.0406,1.066,-0.8838,-0.2362,0.6562,1000.3455,smooth_accel_decel,3,164.58,7.02
1808,3511982,-0.1179,0.0195,0.9917,-2.065,-0.35,0.385,1000.3457,smooth_accel_decel,3,164.64,7.08
1809,3512042,-0.1222,-0.0241,1.0122,0.0613,0.7962,-0.1312,1000.3362,smooth_accel_decel,3,164.7,7.14
1810,3512102,-0.2137,-0.0639,1.0183,0.0175,1.5137,0.0437,1000.3364,smooth_accel_decel,3,164.76,7.2
1811,3512162,-0.1308,-0.0138,0.88,0.385,-2.1175,0.3325,1000.3403,smooth_accel_decel,3,164.82,7.26
1812,3512222,-0.0808,-0.0041,0.9808,1.0675,-2.7912,0.8925,1000.3372,smooth_accel_decel,3,164.88,7.32
1813,3512282,-0.0886,0.0251,1.0275,0.385,-1.0325,0.6125,1000.3252,smooth_accel_decel,3,164.94,7.38
1814,3512342,-0.1301,0.0419,0.9662,1.6888,-1.3737,1.3475,1000.3247,smooth_accel_decel,3,165.0,7.44
1815,3512402,-0.2281,-0.0981,1.0175,-1.0938,2.0038,0.7962,1000.3442,smooth_accel_decel,3,165.06,7.5
1816,3512462,-0.2001,-0.0062,0.8727,0.5075,0.14,0.385,1000.3362,smooth_accel_decel,3,165.12,7.56
1817,3512522,-0.0542,0.0335,1.1702,0.4725,2.73,0.4288,1000.3435,smooth_accel_decel,3,165.18,7.62
1818,3512582,-0.184,-0.0156,0.9365,0.0437,0.2887,0.5688,1000.3291,smooth_accel_decel,3,165.24,7.68
1819,3512642,-0.2027,-0.0484,0.8955,1.2337,-1.4088,0.2537,1000.3247,smooth_accel_decel,3,165.3,7.74
1820,3512702,-0.1449,-0.0685,0.9297,0.8662,-2.4237,0.5512,1000.3401,smooth_accel_decel,3,165.36,7.8
1821,3512762,-0.1965,-0.0836,1.0196,1.3737,-4.2263,1.2513,1000.3267,smooth_accel_decel,3,165.42,7.86
1822,3512822,-0.1548,-0.0066,1.1819,1.225,2.0912,0.2975,1000.321,smooth_accel_decel,3,165.48,7.92
1823,3512882,-0.0488,0.0806,1.0948,2.1525,-1.5137,0.77,1000.3171,smooth_accel_decel,3,165.54,7.98
1824,3512942,-0.1235,0.0312,1.0524,-0.0525,0.63,0.6825,1000.3206,smooth_accel_decel,3,165.6,8.04
1825,3513002,-0.203,-0.0385,0.9052,1.19,0.8225,0.49,1000.3081,smooth_accel_decel,3,165.66,8.1
1826,3513062,-0.164,0.0371,0.9745,-0.7088,0.1488,0.3063,1000.3218,smooth_accel_decel,3,165.72,8.16
1827,3513122,-0.113,-0.102,1.0887,1.855,-1.2513,0.805,1000.3208,smooth_accel_decel,3,165.78,8.22
1828,3513182,-0.1286,-0.0008,1.121,1.1638,2.2662,1.085,1000.3149,smooth_accel_decel,3,165.84,8.28
1829,3513242,-0.1513,0.0874,1.0796,0.8138,0.7875,0.4812,1000.3171,smooth_accel_decel,3,165.9,8.34
1830,3513302,-0.1401,-0.0461,1.007,1.8987,1.925,0.6212,1000.3142,smooth_accel_decel,3,165.96,8.4
1831,3513362,-0.133,0.0496,0.6257,-2.0213,1.855,0.5163,1000.3059,smooth_accel_decel,3,166.02,8.46
1832,3513422,-0.1093,0.0166,0.9775,1.1638,-1.54,0.6562,1000.3059,smooth_accel_decel,3,166.08,8.52
1833,3513482,-0.1321,-0.0054,1.0421,-0.3938,-0.6825,0.7525,1000.2939,smooth_accel_decel,3,166.14,8.58
1834,3513542,-0.2155,-0.0013,0.876,-0.7175,-0.7525,0.5688,1000.2866,smooth_accel_decel,3,166.2,8.64
1835,3513602,-0.213,-0.002,0.9914,2.6163,-2.4237,0.7088,1000.281,smooth_accel_decel,3,166.26,8.7
1836,3513662,-0.2166,0.0794,0.7707,-1.2687,-4.41,-0.1138,1000.2842,smooth_accel_decel,3,166.32,8.76
1837,3513722,-0.1422,-0.0847,0.9474,1.1463,-1.4963,0.1925,1000.2852,smooth_accel_decel,3,166.38,8.82
1838,3513782,-0.139,0.0142,1.0677,1.6888,-2.2925,0.5337,1000.291,smooth_accel_decel,3,166.44,8.88
1839,3513842,-0.0981,0.0983,1.0809,2.1437,-1.47,0.315,1000.2764,smooth_accel_decel,3,166.5,8.94
1840,3513902,-0.1525,0.0568,0.944,2.5463,1.715,0.1225,1000.27,smooth_accel_decel,3,166.56,9.0
1841,3513962,-0.096,0.0334,0.9543,-0.245,-0.8138,0.9187,1000.2581,smooth_accel_decel,3,166.62,9.06
1842,3514022,-0.1529,-0.0257,1.0399,-1.2687,2.0475,0.4462,1000.2537,smooth_accel_decel,3,166.68,9.12
1843,3514082,-0.1229,-0.0281,0.9211,0.56,-2.975,0.6212,1000.2522,smooth_accel_decel,3,166.74,9.18
1844,3514142,-0.0409,0.0849,1.1446,1.365,1.9863,1.0675,1000.2502,smooth_accel_decel,3,166.8,9.24
1845,3514202,-0.1776,-0.0648,0.8447,1.2775,1.2162,0.7525,1000.259,smooth_accel_decel,3,166.86,9.3
1846,3514262,-0.083,0.0694,1.1366,-0.49,1.7325,-0.0525,1000.2473,smooth_accel_decel,3,166.92,9.36
1847,3514322,-0.1242,0.0517,1.0145,1.05,-2.9488,0.2625,1000.239,smooth_accel_decel,3,166.98,9.42
1848,3514382,-0.0951,0.0847,1.036,0.5425,-2.2487,0.5163,1000.2268,smooth_accel_decel,3,167.04,9.48
1849,3514442,-0.0576,0.0143,1.02,1.155,-3.4125,0.1488,1000.231,smooth_accel_decel,3,167.1,9.54
1850,3514502,-0.0871,-0.0251,0.9393,-0.7175,-2.135,0.28,1000.2063,smooth_accel_decel,3,167.16,9.6
1851,3514562,-0.0463,0.1003,1.1452,0.6913,-0.3413,-0.3325,1000.1956,smooth_accel_decel,3,167.22,9.66
1852,3514622,-0.0247,0.0287,1.1573,0.8138,-0.3063,-0.0613,1000.2063,smooth_accel_decel,3,167.28,9.72
1853,3514682,-0.1596,0.011,0.9494,0.63,-1.9512,-0.4112,1000.2031,smooth_accel_decel,3,167.34,9.78
1854,3514742,-0.0773,-0.0198,0.9004,0.595,-2.3363,-0.4288,1000.1704,smooth_accel_decel,3,167.4,9.84
1855,3514802,-0.0901,0.0095,1.0914,-0.2537,1.4262,-0.5775,1000.1753,smooth_accel_decel,3,167.46,9.9
1856,3514862,-0.1135,0.0649,1.0895,2.275,0.2537,0.3413,1000.1824,smooth_accel_decel,3,167.52,9.96
1857,3514922,-0.1133,-0.0101,0.9946,0.3413,-2.1875,0.1488,1000.1592,smooth_accel_decel,3,167.58,10.02
1858,3514982,-0.101,-0.0076,0.9252,-0.4988,0.105,-0.77,1000.1663,smooth_accel_decel,3,167.64,10.08
1859,3515042,-0.1495,-0.0148,1.0214,0.9362,1.1113,-0.315,1000.1362,smooth_accel_decel,3,167.7,10.14
1860,3515102,-0.1379,0.0486,0.9868,1.4175,0.1838,-0.1925,1000.1421,smooth_accel_decel,3,167.76,10.2
1861,3515162,-0.1315,0.0373,0.955,0.6037,-1.7062,0.14,1000.1189,smooth_accel_decel,3,167.82,10.26
1862,3515222,-0.1811,-0.0458,0.9413,-0.7088,-2.0038,-0.3413,1000.1221,smooth_accel_decel,3,167.88,10.32
1863,3515282,-0.093,0.0027,1.0011,-0.2275,-0.7175,-0.4462,1000.106,smooth_accel_decel,3,167.94,10.38
1864,3515342,-0.1019,-0.049,0.987,-1.7763,0.21,-0.1925,1000.0984,smooth_accel_decel,3,168.0,10.44
1865,3515402,-0.1779,0.0224,0.7076,1.7587,-3.22,-0.3675,1000.0686,smooth_accel_decel,3,168.06,10.5
1866,3515462,-0.0729,-0.0384,1.1585,1.4175,4.55,-0.4112,1000.0732,smooth_accel_decel,3,168.12,10.56
1867,3515522,-0.0864,0.099,1.0878,0.2188,2.7037,-1.12,1000.0598,smooth_accel_decel,3,168.18,10.62
1868,3515582,-0.1003,-0.0182,1.1107,0.0175,0.3237,-0.105,1000.0754,smooth_accel_decel,3,168.24,10.68
1869,3515642,-0.1745,0.0095,0.8971,1.8987,0.5688,-0.6388,1000.085,smooth_accel_decel,3,168.3,10.74
1870,3515702,-0.184,-0.0432,0.9123,2.3625,-2.835,-0.805,1000.0876,smooth_accel_decel,3,168.36,10.8
1871,3515762,-0.0447,0.0217,1.0982,0.0262,-1.365,-0.2362,1000.0674,smooth_accel_decel,3,168.42,10.86
1872,3515822,-0.0899,-0.0376,1.026,0.77,-0.98,-0.3938,1000.0574,smooth_accel_decel,3,168.48,10.92
1873,3515882,-0.1272,0.0083,0.9216,1.33,-0.2275,-0.3063,1000.0574,smooth_accel_decel,3,168.54,10.98
1874,3515942,-0.1615,-0.0732,0.8901,1.3212,0.1488,-0.1225,1000.0574,smooth_accel_decel,3,168.6,11.04
1875,3516002,-0.0883,0.0173,1.0602,0.8662,-0.0525,0.0962,1000.0146,smooth_accel_decel,3,168.66,11.1
1876,3516062,-0.0254,0.0613,1.0038,2.3012,-0.9625,0.105,1000.0088,smooth_accel_decel,3,168.72,11.16
1877,3516122,-0.1271,0.05,0.8949,-0.6125,-0.3063,-0.2537,1000.0205,smooth_accel_decel,3,168.78,11.22
1878,3516182,-0.1352,0.0046,1.0141,2.8263,1.5488,-0.0962,1000.033,smooth_accel_decel,3,168.84,11.28
1879,3516242,-0.0434,0.0961,0.9964,-0.84,-1.0938,-0.35,1000.0186,smooth_accel_decel,3,168.9,11.34
1880,3516302,-0.1362,-0.0059,0.8454,-0.14,-2.835,-0.49,999.9814,smooth_accel_decel,3,168.96,11.4
1881,3516362,-0.1003,0.1097,0.978,0.4025,1.7325,-0.385,999.9631,smooth_accel_decel,3,169.02,11.46
1882,3516422,-0.0807,-0.0103,0.9816,2.1175,-2.0738,-0.2713,999.9543,smooth_accel_decel,3,169.08,11.52
1883,3516482,-0.0644,0.0666,1.0046,-1.12,-0.6475,-0.3237,999.9688,smooth_accel_decel,3,169.14,11.58
1884,3516542,-0.088,0.0564,1.0089,1.015,-0.7962,-0.4025,999.9805,smooth_accel_decel,3,169.2,11.64
1885,3516602,-0.1357,-0.0542,0.9018,1.8637,-1.3563,-0.2275,999.9668,smooth_accel_decel,3,169.26,11.7
1886,3516662,-0.0959,-0.0373,1.0602,-0.5425,-2.1437,-0.3762,999.9744,smooth_accel_decel,3,169.32,11.76
1887,3516722,-0.0869,-0.0015,0.9801,0.735,1.0063,-0.6212,999.9836,smooth_accel_decel,3,169.38,11.82
1888,3516782,-0.0806,0.1014,1.1088,3.0625,-0.4812,-0.0175,999.9937,smooth_accel_decel,3,169.44,11.88
1889,3516842,-0.0667,0.0219,1.0085,1.8112,0.9975,-0.1225,999.9895,smooth_accel_decel,3,169.5,11.94
1890,3516902,-0.0206,0.0102,1.0228,2.73,-1.3038,-0.5688,999.9927,smooth_accel_decel,3,169.56,12.0
1891,3516962,-0.0249,0.0512,1.0716,0.77,-1.8112,-0.2713,999.9761,smooth_accel_decel,3,169.62,12.06
1892,3517022,-0.0913,0.072,1.0753,2.1613,-0.455,0.7088,999.9956,smooth_accel_decel,3,169.68,12.12
1893,3517082,-0.0714,0.0296,1.0678,0.7262,0.9625,-0.315,999.9753,smooth_accel_decel,3,169.74,12.18
1894,3517142,-0.0875,0.0243,0.9897,2.3975,-2.4588,-0.2188,999.9988,smooth_accel_decel,3,169.8,12.24
1895,3517202,-0.1299,-0.0058,0.857,1.4875,-1.1287,0.2362,1000.0244,smooth_accel_decel,3,169.86,12.3
1896,3517262,-0.0297,0.0606,1.0405,1.8725,0.28,0.4112,1000.0264,smooth_accel_decel,3,169.92,12.36
1897,3517322,-0.0383,0.0344,0.9628,-0.525,-1.12,0.175,1000.0291,smooth_accel_decel,3,169.98,12.42
1898,3517382,-0.0601,0.0232,1.0386,3.0275,0.8838,0.21,1000.0386,smooth_accel_decel,3,170.04,12.48
1899,3517442,-0.0383,0.0565,0.9416,1.1725,-3.4037,-0.2537,1000.0239,smooth_accel_decel,3,170.1,12.54
1900,3517502,-0.0612,-0.0254,0.9884,1.7587,1.5225,0.3587,1000.0063,smooth_accel_decel,3,170.16,12.6
1901,3517562,-0.0518,0.1089,0.9204,0.6562,-0.665,-0.2537,1000.0112,smooth_accel_decel,3,170.22,12.66
1902,3517622,-0.0319,-0.011,0.9899,-0.56,-1.6712,0.07,1000.0134,smooth_accel_decel,3,170.28,12.72
1903,3517682,-0.0569,0.0537,0.9782,-2.9225,-1.0938,-0.0262,1000.0127,smooth_accel_decel,3,170.34,12.78
1904,3517742,-0.0005,0.0214,1.0221,-0.0262,-1.155,-0.0787,1000.0168,smooth_accel_decel,3,170.4,12.84
1905,3517802,-0.0245,-0.0981,0.8606,1.9425,1.4612,-0.7525,1000.0171,smooth_accel_decel,3,170.46,12.9
1906,3517862,-0.0198,0.0801,1.2485,1.8375,2.6425,0.2188,1000.0247,smooth_accel_decel,3,170.52,12.96
1907,3517922,-0.0188,0.074,1.2731,2.415,2.3275,0.7613,1000.0134,smooth_accel_decel,3,170.58,13.02
1908,3517982,-0.0402,0.1091,1.1905,-1.1025,1.7938,0.4375,1000.0039,smooth_accel_decel,3,170.64,13.08
1909,3518042,-0.0472,0.0312,1.016,0.2188,-1.7763,-0.2537,999.9844,smooth_accel_decel,3,170.7,13.14
1910,3518102,0.0015,0.1452,1.0701,2.5375,-2.7037,0.5425,999.9675,smooth_accel_decel,3,170.76,13.2
1911,3518162,-0.1097,0.0041,0.9756,3.675,0.945,0.175,999.9429,smooth_accel_decel,3,170.82,13.26
1912,3518222,0.0095,0.0669,1.098,0.665,-2.7562,0.1138,999.9543,smooth_accel_decel,3,170.88,13.32
1913,3518282,-0.0329,0.0298,0.8319,-0.3938,-3.6488,0.1663,999.9524,smooth_accel_decel,3,170.94,13.38
1914,3518342,0.0429,0.0431,1.0016,2.975,-2.2575,0.07,999.939,smooth_accel_decel,3,171.0,13.44
1915,3518402,-0.0325,0.023,1.1222,0.7613,1.6888,0.455,999.9441,smooth_accel_decel,3,171.06,13.5
1916,3518462,-0.0068,0.1003,1.1155,2.5988,0.6475,-0.0525,999.9182,smooth_accel_decel,3,171.12,13.56
1917,3518522,0.0095,0.1071,1.0812,-0.6737,-0.945,-0.77,999.9248,smooth_accel_decel,3,171.18,13.62
1918,3518582,0.0349,0.0888,1.1661,2.3975,0.595,-0.2713,999.906,smooth_accel_decel,3,171.24,13.68
1919,3518642,-0.0183,0.0207,1.0009,-0.9275,0.3762,-0.1663,999.8816,smooth_accel_decel,3,171.3,13.74
1920,3518702,0.0064,0.1443,0.9753,2.5025,-1.4438,-0.2188,999.9304,smooth_accel_decel,3,171.36,13.8
1921,3518762,-0.1122,0.1339,1.0124,-1.1812,1.89,-0.3938,999.9475,smooth_accel_decel,3,171.42,13.86
1922,3518822,0.0097,0.0498,1.0526,1.1025,3.1588,-1.33,999.9683,smooth_accel_decel,3,171.48,13.92
1923,3518882,-0.0197,0.0468,0.9797,-0.0613,-1.1375,-1.2162,999.97,smooth_accel_decel,3,171.54,13.98
1924,3518942,-0.0583,-0.0559,0.9413,-0.0525,-3.1675,-1.225,999.9595,smooth_accel_decel,3,171.6,14.04
1925,3519002,0.062,0.1299,1.1448,2.5988,-0.6037,0.0613,1000.0037,smooth_accel_decel,3,171.66,14.1
1926,3519062,-0.1093,-0.0339,0.8843,4.2613,0.42,-0.4988,1000.0088,smooth_accel_decel,3,171.72,14.16
1927,3519122,0.021,0.0061,1.2029,3.3163,-4.1912,-0.245,1000.0171,smooth_accel_decel,3,171.78,14.22
1928,3519182,0.0239,0.0215,0.9113,-0.3762,-2.0038,-0.1663,1000.0398,smooth_accel_decel,3,171.84,14.28
1929,3519242,-0.0186,-0.0195,1.0934,1.4088,2.9662,-1.0938,1000.0369,smooth_accel_decel,3,171.9,14.34
1930,3519302,-0.0407,0.0855,1.0236,0.4375,0.7962,0.6825,1000.0388,smooth_accel_decel,3,171.96,14.4
1931,3519362,0.0095,-0.0329,0.9426,0.1925,-0.4375,-1.0325,1000.0386,smooth_accel_decel,3,172.02,14.46
1932,3519422,-0.0586,-0.0659,0.9872,1.3388,1.1113,0.3237,1000.0591,smooth_accel_decel,3,172.08,14.52
1933,3519482,0.1088,0.0868,1.0982,-0.7437,-1.9075,0.2013,1000.0486,smooth_accel_decel,3,172.14,14.58
1934,3519542,-0.0478,-0.1022,0.9882,-0.4288,0.5775,0.3063,1000.0024,smooth_accel_decel,3,172.2,14.64
1935,3519602,-0.0547,-0.0627,0.9975,-0.245,-0.5337,-0.07,999.9751,smooth_accel_decel,3,172.26,14.7
1936,3519662,-0.0886,-0.0376,0.7617,-3.2812,-0.6475,-1.19,999.9717,smooth_accel_decel,3,172.32,14.76
1937,3519722,0.0441,0.0108,1.1661,-2.0213,1.5575,-0.4375,999.9722,smooth_accel_decel,3,172.38,14.82
1938,3519782,-0.0598,0.0963,0.8727,1.6712,-0.56,0.2362,999.9822,smooth_accel_decel,3,172.44,14.88
1939,3519842,-0.0036,0.0605,1.1012,-2.765,1.89,0.245,999.9617,smooth_accel_decel,3,172.5,14.94
1940,3519902,-0.0639,0.0298,0.9492,0.3587,2.9925,-0.385,999.96,smooth_accel_decel,3,172.56,15.0
1941,3519962,-0.1102,0.0081,0.9574,1.1287,-0.8575,-0.6825,999.9553,smooth_accel_decel,3,172.62,15.06
1942,3520022,-0.0173,-0.0126,1.0435,0.4375,-1.4,-0.4025,999.9531,smooth_accel_decel,3,172.68,15.12
1943,3520082,-0.0017,0.0398,1.0233,-1.155,-0.0088,-0.2362,999.926,smooth_accel_decel,3,172.74,15.18
1944,3520142,-0.0034,-0.0329,1.0729,1.3825,-2.7387,-0.105,999.9302,smooth_accel_decel,3,172.8,15.24
1945,3520202,-0.0683,0.0024,1.0331,-1.1812,-1.1025,-1.6712,999.9307,smooth_accel_decel,3,172.86,15.3
1946,3520262,-0.052,0.164,0.8764,-4.3225,-1.8288,-0.2537,999.9319,smooth_accel_decel,3,172.92,15.36
1947,3520322,-0.0864,-0.1096,0.8804,-2.3537,0.91,-0.0437,999.9429,smooth_accel_decel,3,172.98,15.42
1948,3520382,-0.0756,0.0608,0.8036,-1.2162,6.3875,-1.0237,999.9495,smooth_accel_decel,3,173.04,15.48
1949,3520442,-0.034,0.0857,1.0361,-2.4237,5.0925,-0.8313,999.9851,smooth_accel_decel,3,173.1,15.54
1950,3520502,-0.1715,-0.072,0.823,4.3225,3.0538,-2.1,999.988,smooth_accel_decel,3,173.16,15.6
1951,3520562,0.1381,0.0641,0.9167,-3.5087,-2.8525,0.5863,999.9902,smooth_accel_decel,3,173.22,15.66
1952,3520622,0.0832,-0.0798,1.1753,-3.2113,-2.0475,-1.0063,999.9905,smooth_accel_decel,3,173.28,15.72
1953,3520682,-0.0766,-0.0664,0.9014,-1.6013,2.2575,-0.2013,999.9983,smooth_accel_decel,3,173.34,15.78
1954,3520742,0.1402,-0.0683,1.0009,0.07,-4.2,-0.875,999.9954,smooth_accel_decel,3,173.4,15.84
1955,3520802,0.0427,-0.0886,0.9113,-1.6275,1.82,-0.1488,999.9946,smooth_accel_decel,3,173.46,15.9
1956,3520862,0.0772,0.0101,1.0653,1.4525,-1.085,-1.155,999.9922,smooth_accel_decel,3,173.52,15.96
1957,3520922,0.0617,0.1426,0.8886,-0.3413,-1.54,-0.3063,1000.0076,smooth_accel_decel,3,173.58,16.02
1958,3520982,0.0615,-0.1132,0.9223,0.3587,0.3762,-0.42,999.9858,smooth_accel_decel,3,173.64,16.08
1959,3521042,-0.0171,0.1667,0.7959,-2.9662,-2.9925,0.0175,1000.0107,smooth_accel_decel,3,173.7,16.14
1960,3521102,-0.0148,0.0029,0.9772,-1.2162,0.9538,-1.05,1000.0298,smooth_accel_decel,3,173.76,16.2
1961,3521162,-0.0306,0.0093,1.0024,-0.3587,1.435,-0.0437,1000.0068,smooth_accel_decel,3,173.82,16.26
1962,3521222,-0.0342,-0.2679,0.9689,-3.0013,6.475,0.4112,999.9822,smooth_accel_decel,3,173.88,16.32
1963,3521282,-0.0054,-0.0163,0.6995,-0.9362,-1.8288,0.035,999.9792,smooth_accel_decel,3,173.94,16.38
1964,3521342,0.14,-0.1966,0.9836,-3.9637,-3.3775,0.0088,999.969,smooth_accel_decel,3,174.0,16.44
1965,3521402,0.0737,-0.0975,0.9853,1.4612,-1.925,-0.7613,999.9685,smooth_accel_decel,3,174.06,16.5
1966,3521462,0.0914,0.1742,0.996,1.155,-1.5137,-0.6737,999.9802,smooth_accel_decel,3,174.12,16.56
1967,3521522,0.159,0.0323,1.2041,1.1812,-0.4638,0.7788,999.9734,smooth_accel_decel,3,174.18,16.62
1968,3521582,0.0373,0.04,0.9512,0.77,0.35,0.595,999.9746,smooth_accel_decel,3,174.24,16.68
1969,3521642,0.0564,0.0159,1.0846,-0.77,2.8525,0.42,999.9836,smooth_accel_decel,3,174.3,16.74
1970,3521702,0.2044,0.12,1.1305,-1.7763,0.2275,0.315,999.9751,smooth_accel_decel,3,174.36,16.8
1971,3521762,0.0285,0.0037,1.0374,-0.8138,0.2625,0.8487,999.9839,smooth_accel_decel,3,174.42,16.86
1972,3521822,0.1728,0.102,1.2327,1.0412,2.4237,-0.1225,999.9817,smooth_accel_decel,3,174.48,16.92
1973,3521882,0.1013,-0.026,1.0187,-1.2075,-1.61,0.0088,999.9446,smooth_accel_decel,3,174.54,16.98
1974,3521942,-0.007,-0.0339,0.8713,2.24,-3.0275,0.3938,999.9565,smooth_accel_decel,3,174.6,17.04
1975,3522002,0.0817,0.0518,1.057,0.035,3.535,-0.0088,999.9214,smooth_accel_decel,3,174.66,17.1
1976,3522062,-0.0027,0.1271,0.8786,-1.7237,-0.805,-0.3237,999.9287,smooth_accel_decel,3,174.72,17.16
1977,3522122,0.0933,0.0303,1.1043,-1.225,0.385,0.2275,999.9226,smooth_accel_decel,3,174.78,17.22
1978,3522182,0.111,-0.0475,1.2902,-0.5512,1.4,-0.28,999.9492,smooth_accel_decel,3,174.84,17.28
1979,3522242,0.0315,-0.0088,0.9393,4.5675,-5.8275,0.1312,999.9629,smooth_accel_decel,3,174.9,17.34
1980,3522302,-0.0092,-0.0437,0.8413,5.005,4.375,-0.7175,999.9731,smooth_accel_decel,3,174.96,17.4
1981,3522362,0.1069,0.0603,1.4082,1.3737,7.0087,-0.8225,999.991,smooth_accel_decel,3,175.02,17.46
1982,3522422,-0.0404,0.1113,1.0219,5.285,-0.2887,-0.84,999.9888,smooth_accel_decel,3,175.08,17.52
1983,3522482,-0.0632,0.0047,0.9633,3.395,1.7413,-0.21,999.9954,smooth_accel_decel,3,175.14,17.58
1984,3522542,0.05,0.0852,1.2214,0.4375,-1.1375,-0.4638,999.9932,smooth_accel_decel,3,175.2,17.64
1985,3522602,-0.0056,-0.0936,0.8455,1.1025,-5.3987,-0.595,1000.0146,smooth_accel_decel,3,175.26,17.7
1986,3522662,0.0138,0.1088,0.7993,1.61,-5.1537,-0.595,1000.0181,smooth_accel_decel,3,175.32,17.76
1987,3522722,0.0956,0.0229,1.0751,-2.135,1.3038,-0.315,1000.0078,smooth_accel_decel,3,175.38,17.82
1988,3522782,0.0337,0.0161,0.8034,1.3913,-4.935,-0.1312,1000.0195,smooth_accel_decel,3,175.44,17.88
1989,3522842,0.2519,0.2728,1.321,-3.92,0.3762,0.805,1000.0273,smooth_accel_decel,3,175.5,17.94
1990,3522902,0.0783,-0.0034,1.1587,-0.84,7.665,-0.8138,1000.0471,smooth_accel_decel,3,175.56,18.0
1991,3522962,0.0267,-0.0871,0.8169,-0.2713,2.2662,0.07,1000.0286,smooth_accel_decel,3,175.62,18.06
1992,3523022,-0.1616,-0.1265,0.8788,0.4288,4.3837,-0.3675,1000.0444,smooth_accel_decel,3,175.68,18.12
1993,3523082,0.1061,-0.0895,1.0605,2.4325,3.1588,-0.3675,1000.0554,smooth_accel_decel,3,175.74,18.18
1994,3523142,0.0515,-0.0317,1.0799,1.6888,2.6337,-0.2362,1000.0405,smooth_accel_decel,3,175.8,18.24
1995,3523202,0.0655,0.0564,1.0043,0.7088,-1.5575,-0.1663,1000.0469,smooth_accel_decel,3,175.86,18.3
1996,3523262,0.0402,-0.0156,0.7979,2.8087,-4.2525,-0.2275,1000.0393,smooth_accel_decel,3,175.92,18.36
1997,3523322,-0.0378,-0.1357,1.0358,-7.7438,0.5863,0.5337,1000.0168,smooth_accel_decel,3,175.98,18.42
1998,3523382,0.0935,0.0249,0.8742,-0.2188,-2.5638,-0.5512,1000.0256,smooth_accel_decel,3,176.04,18.48
1999,3523442,0.009,-0.2157,1.0139,-1.9338,-2.0738,-0.9538,1000.0137,smooth_accel_decel,3,176.1,18.54
2000,3523502,0.1096,0.2245,1.036,6.2038,-0.0962,-1.1463,1000.0303,smooth_accel_decel,3,176.16,18.6
2001,3523562,0.2015,-0.157,1.096,-4.1912,6.9738,-0.7175,1000.0359,smooth_accel_decel,3,176.22,18.66
2002,3523622,0.0573,0.2721,1.1668,2.4588,8.0588,0.0175,1000.0422,smooth_accel_decel,3,176.28,18.72
2003,3523682,0.172,-0.0537,0.9726,-2.695,8.7063,-1.1463,1000.0435,smooth_accel_decel,3,176.34,18.78
2004,3523742,0.0836,0.0489,1.0124,2.4938,-2.2575,-0.42,1000.0701,smooth_accel_decel,3,176.4,18.84
2005,3523802,0.0249,0.0998,1.1625,0.735,3.6925,-0.6125,1000.0581,smooth_accel_decel,3,176.46,18.9
2006,3523862,0.0708,0.0027,0.9189,2.1613,-3.64,0.0962,1000.0757,smooth_accel_decel,3,176.52,18.96
2007,3523922,0.1869,0.0459,0.9004,-2.3275,-1.0237,-0.5688,1000.0696,smooth_accel_decel,3,176.58,19.02
2008,3523982,0.1189,-0.0007,0.9468,-0.1575,-4.5325,-0.0787,1000.0769,smooth_accel_decel,3,176.64,19.08
2009,3524042,0.0215,0.0449,0.8469,0.28,-2.9575,-0.5688,1000.0522,smooth_accel_decel,3,176.7,19.14
2010,3524102,0.1774,-0.0101,1.1239,1.3388,-3.815,-0.175,1000.0654,smooth_accel_decel,3,176.76,19.2
2011,3524162,0.1178,-0.0356,0.915,3.9725,-1.9512,-0.42,1000.0747,smooth_accel_decel,3,176.82,19.26
2012,3524222,0.1155,-0.0078,1.0582,3.57,-1.1375,0.1575,1000.0828,smooth_accel_decel,3,176.88,19.32
2013,3524282,0.0757,-0.0107,1.1283,3.1412,3.1762,0.3063,1000.073,smooth_accel_decel,3,176.94,19.38
2014,3524342,0.0304,-0.0403,1.127,2.1613,1.19,-1.0938,1000.0732,smooth_accel_decel,3,177.0,19.44
2015,3524402,0.0633,-0.0185,0.9919,2.94,1.015,-0.5863,1000.0967,smooth_accel_decel,3,177.06,19.5
2016,3524462,0.0249,0.0075,1.0152,3.7975,3.045,-0.1925,1000.0979,smooth_accel_decel,3,177.12,19.56
2017,3524522,0.0134,-0.0653,1.0164,1.4,-4.1912,-0.28,1000.0803,smooth_accel_decel,3,177.18,19.62
2018,3524582,-0.002,-0.0796,0.9836,4.83,1.1463,0.0175,1000.0723,smooth_accel_decel,3,177.24,19.68
