timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target
2329142,0.0321,-0.1892,0.9518,-0.4200,-1.4875,24.0012,1000.3916,ctr_clock_loop
2329202,0.0246,-0.1545,1.0075,0.8138,0.1838,24.2463,1000.4617,ctr_clock_loop
2329262,0.0445,-0.1281,1.0277,1.7150,0.4462,24.1325,1000.4395,ctr_clock_loop
2329322,0.0626,-0.1255,1.0099,0.0175,-1.5225,24.3250,1000.4395,ctr_clock_loop
2329382,0.0290,-0.1628,1.0439,-0.2800,-1.6975,24.3950,1000.4377,ctr_clock_loop
2329442,0.0168,-0.1569,1.0097,-0.4988,-0.4638,24.1850,1000.4441,ctr_clock_loop
2329502,0.0293,-0.1584,1.0462,0.0088,-0.1225,23.8875,1000.4526,ctr_clock_loop
2329562,0.0153,-0.1586,0.9909,0.9187,-0.5688,24.2200,1000.4558,ctr_clock_loop
2329622,0.0645,-0.1693,1.0554,1.4963,-0.4462,24.2900,1000.4443,ctr_clock_loop
2329682,0.0559,-0.1251,0.9645,0.3325,-0.0088,24.2987,1000.4631,ctr_clock_loop
2329742,0.0451,-0.1574,1.0558,2.3012,1.1988,24.3512,1000.4785,ctr_clock_loop
2329802,0.0515,-0.1466,1.0473,1.3825,-0.3063,24.2725,1000.4629,ctr_clock_loop
2329862,0.0207,-0.1665,0.9958,1.0063,0.7262,24.4650,1000.4626,ctr_clock_loop
2329922,0.0063,-0.1172,0.9660,1.8725,0.7088,24.0537,1000.4644,ctr_clock_loop
2329982,0.0417,-0.1586,0.9328,1.4787,-0.0175,23.7388,1000.4612,ctr_clock_loop
2330042,0.0806,-0.0734,1.0241,0.6125,0.6475,24.3512,1000.4487,ctr_clock_loop
2330102,0.0378,-0.0891,1.0712,1.2513,0.3237,24.4037,1000.4482,ctr_clock_loop
2330162,-0.0193,-0.1926,0.9185,0.8313,-0.5512,24.0975,1000.4487,ctr_clock_loop
2330222,0.0084,-0.2012,0.9482,-1.7675,-2.3888,24.4037,1000.4578,ctr_clock_loop
2330282,-0.0029,-0.1266,0.9983,-0.2537,-2.8175,24.6225,1000.4463,ctr_clock_loop
2330342,0.0423,-0.1199,1.0202,-0.5163,-2.1613,24.0187,1000.4531,ctr_clock_loop
2330402,0.0419,-0.1071,1.0712,0.9800,-1.8725,23.5200,1000.4761,ctr_clock_loop
2330462,0.0480,-0.1042,1.0899,2.1700,-1.6013,23.6425,1000.4663,ctr_clock_loop
2330522,0.0573,-0.1427,1.0619,0.7350,-1.3038,23.6250,1000.4746,ctr_clock_loop
2330582,0.0488,-0.1057,0.9443,1.4088,-1.5488,23.7475,1000.4807,ctr_clock_loop
2330642,0.0464,-0.1581,1.0038,1.6013,-0.6913,23.4675,1000.4800,ctr_clock_loop
