index,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec,segment_id,time_sec_segment
2067,4051742,0.0227,-0.0149,1.056,0.5337,1.365,0.0875,1000.2085,hard_accel_decel,188.04,4,26.58
2068,4051802,0.0251,0.002,0.9868,1.8112,-0.28,0.0613,1000.2083,hard_accel_decel,188.1,4,26.64
2069,4051862,0.0838,-0.0329,0.9825,0.7962,-2.0475,0.5163,1000.2236,hard_accel_decel,188.16,4,26.7
2070,4051922,0.0506,0.0063,1.0468,1.0938,0.315,0.3325,1000.2205,hard_accel_decel,188.22,4,26.76
2071,4051982,0.0364,0.0447,1.023,2.7037,2.275,-0.3063,1000.2222,hard_accel_decel,188.28,4,26.82
2072,4052042,0.042,0.0139,0.9694,0.7262,-0.2975,-0.35,1000.2112,hard_accel_decel,188.34,4,26.88
2073,4052102,0.0232,-0.0484,0.9487,0.035,-0.0175,-0.0088,1000.2244,hard_accel_decel,188.4,4,26.94
2074,4052162,-0.0188,-0.0195,0.9165,0.5075,1.4525,-0.3587,1000.2356,hard_accel_decel,188.46,4,27.0
2075,4052222,0.0673,0.0144,1.0567,-0.9538,0.385,0.1312,1000.2327,hard_accel_decel,188.52,4,27.06
2076,4052282,0.0156,-0.0627,0.9557,0.0262,0.245,-0.35,1000.2258,hard_accel_decel,188.58,4,27.12
2077,4052342,0.0148,-0.0298,0.9804,0.4725,0.5425,-0.35,1000.2332,hard_accel_decel,188.64,4,27.18
2078,4052402,0.0192,0.0092,0.996,1.96,1.0325,-0.7788,1000.2185,hard_accel_decel,188.7,4,27.24
2079,4052462,0.0307,-0.0513,0.9665,0.6388,0.63,-0.7175,1000.2346,hard_accel_decel,188.76,4,27.3
2080,4052522,0.0559,0.0034,1.0094,1.3388,-1.3913,-0.6825,1000.2251,hard_accel_decel,188.82,4,27.36
2081,4067642,0.0113,0.0071,0.9679,-0.1925,-0.7613,0.91,1000.1323,hard_accel_decel,203.94,5,0.0
2082,4067702,0.0168,0.0393,0.997,-0.6475,-0.42,0.9187,1000.137,hard_accel_decel,204.0,5,0.06
2083,4067762,0.0098,0.0054,1.0275,-0.8313,0.3063,0.6825,1000.1423,hard_accel_decel,204.06,5,0.12
2084,4067822,0.0379,0.0188,0.9814,-0.9975,-0.105,0.6825,1000.1538,hard_accel_decel,204.12,5,0.18
2085,4067882,0.0024,0.0104,0.9933,-0.3325,0.6475,0.6562,1000.1433,hard_accel_decel,204.18,5,0.24
2086,4067942,0.0206,-0.0115,1.0173,0.6562,0.7875,0.7525,1000.1536,hard_accel_decel,204.24,5,0.3
2087,4068002,0.0215,-0.0076,0.9806,0.8138,0.2713,0.2188,1000.1506,hard_accel_decel,204.3,5,0.36
2088,4068062,0.0403,0.0174,1.0265,0.9625,-0.0088,0.2362,1000.1548,hard_accel_decel,204.36,5,0.42
2089,4068122,0.0134,0.0251,0.9862,1.2425,0.945,0.2362,1000.1572,hard_accel_decel,204.42,5,0.48
2090,4068182,0.0429,0.0281,0.9904,1.2687,1.12,0.2275,1000.158,hard_accel_decel,204.48,5,0.54
2091,4068242,0.0644,0.0046,0.9775,0.8313,0.8225,0.035,1000.1545,hard_accel_decel,204.54,5,0.6
2092,4068302,0.0846,-0.0023,0.9884,0.2013,0.1138,-0.2188,1000.1597,hard_accel_decel,204.6,5,0.66
2093,4068362,0.1082,0.012,1.0084,0.2537,-0.3762,-0.1488,1000.158,hard_accel_decel,204.66,5,0.72
2094,4068422,0.0908,0.0063,0.988,1.085,0.6037,0.1575,1000.1514,hard_accel_decel,204.72,5,0.78
2095,4068482,0.0808,0.0259,0.9819,0.1838,0.6913,0.2013,1000.1589,hard_accel_decel,204.78,5,0.84
2096,4068542,0.0949,0.0268,0.9846,0.2362,0.0262,0.0962,1000.1484,hard_accel_decel,204.84,5,0.9
2097,4068602,0.1078,0.0098,0.9982,0.455,0.21,-0.0088,1000.1606,hard_accel_decel,204.9,5,0.96
2098,4068662,0.12,0.0226,1.0141,0.8575,0.0262,-0.245,1000.1533,hard_accel_decel,204.96,5,1.02
2099,4068722,0.0884,0.0215,0.9794,1.085,0.7875,-0.1575,1000.1548,hard_accel_decel,205.02,5,1.08
2100,4068782,0.0898,0.0202,0.9799,1.1638,1.085,0.035,1000.1589,hard_accel_decel,205.08,5,1.14
2101,4068842,0.0961,-0.0051,0.9791,0.42,0.105,0.28,1000.1602,hard_accel_decel,205.14,5,1.2
2102,4068902,0.0935,0.0256,0.9787,0.5512,0.2975,0.0,1000.1453,hard_accel_decel,205.2,5,1.26
2103,4068962,0.1019,0.0396,1.0097,0.8925,0.3675,-0.21,1000.1506,hard_accel_decel,205.26,5,1.32
2104,4069022,0.0877,0.0179,0.9951,0.6388,0.3762,-0.0787,1000.155,hard_accel_decel,205.32,5,1.38
2105,4069082,0.0847,0.0244,0.9858,0.2537,0.5163,0.0875,1000.1555,hard_accel_decel,205.38,5,1.44
2106,4069142,0.0834,0.0158,0.996,0.0262,0.2188,0.2625,1000.1636,hard_accel_decel,205.44,5,1.5
2107,4069202,0.0753,0.0322,0.985,-0.0088,0.28,0.2013,1000.1594,hard_accel_decel,205.5,5,1.56
2108,4069262,0.0473,0.0195,0.9758,-0.3237,0.21,0.1925,1000.165,hard_accel_decel,205.56,5,1.62
2109,4069322,0.039,0.0124,1.0052,-0.2887,-0.07,-0.0613,1000.178,hard_accel_decel,205.62,5,1.68
2110,4069382,0.0085,0.0289,0.9794,-0.28,0.98,-0.1488,1000.1809,hard_accel_decel,205.68,5,1.74
2111,4069442,-0.0005,0.0286,1.0134,0.1225,0.7088,0.175,1000.1787,hard_accel_decel,205.74,5,1.8
2112,4069502,-0.0234,0.0239,1.0058,0.1575,1.1025,0.2275,1000.1797,hard_accel_decel,205.8,5,1.86
2113,4069562,-0.019,0.0107,0.995,0.3325,0.9887,0.3325,1000.165,hard_accel_decel,205.86,5,1.92
2114,4069622,-0.0229,0.0085,0.9902,0.6212,0.8487,0.1225,1000.1646,hard_accel_decel,205.92,5,1.98
2115,4069682,-0.0115,0.0195,0.9999,0.6825,0.4288,0.1225,1000.158,hard_accel_decel,205.98,5,2.04
2116,4069742,-0.049,0.018,0.9873,0.3237,0.9187,0.385,1000.1716,hard_accel_decel,206.04,5,2.1
2117,4069802,-0.1255,0.0425,0.9958,0.0262,1.1988,0.3413,1000.1492,hard_accel_decel,206.1,5,2.16
2118,4069862,-0.1756,0.0144,1.0095,0.175,1.89,0.3762,1000.1621,hard_accel_decel,206.16,5,2.22
2119,4069922,-0.199,0.0508,1.004,-0.315,2.0825,0.315,1000.1553,hard_accel_decel,206.22,5,2.28
2120,4069982,-0.2276,0.0437,1.0146,-0.4812,1.9338,0.0262,1000.1536,hard_accel_decel,206.28,5,2.34
2121,4070042,-0.2589,0.0046,1.0066,-0.9362,1.0762,0.0175,1000.145,hard_accel_decel,206.34,5,2.4
2122,4070102,-0.293,0.0434,1.0116,-0.35,1.1638,0.14,1000.1326,hard_accel_decel,206.4,5,2.46
2123,4070162,-0.3741,0.0805,0.9044,0.7262,-0.7613,-0.2713,1000.1287,hard_accel_decel,206.46,5,2.52
2124,4070222,-0.3021,-0.0078,0.9864,0.5688,0.0962,0.175,1000.1243,hard_accel_decel,206.52,5,2.58
2125,4070282,-0.3048,0.0427,0.9699,1.9425,0.28,0.035,1000.1199,hard_accel_decel,206.58,5,2.64
2126,4070342,-0.2977,0.0458,1.011,1.5662,-0.245,0.14,1000.1135,hard_accel_decel,206.64,5,2.7
2127,4070402,-0.326,0.0239,0.9994,1.4262,-0.5163,0.5163,1000.0969,hard_accel_decel,206.7,5,2.76
2128,4070462,-0.3021,0.059,1.0399,-0.455,0.8838,0.4988,1000.1016,hard_accel_decel,206.76,5,2.82
2129,4070522,-0.3587,0.022,0.955,-1.1375,1.2337,0.3675,1000.0957,hard_accel_decel,206.82,5,2.88
2130,4070582,-0.3019,0.0536,0.979,-0.035,-1.4963,-0.315,1000.0706,hard_accel_decel,206.88,5,2.94
2131,4070642,-0.2704,0.0425,1.0231,1.9338,0.8225,-0.105,1000.0708,hard_accel_decel,206.94,5,3.0
2132,4070702,-0.3845,0.0773,0.9626,1.19,-0.9538,-0.0875,1000.0667,hard_accel_decel,207.0,5,3.06
2133,4070762,-0.3799,0.0058,0.7896,0.8225,-3.3863,0.2275,1000.062,hard_accel_decel,207.06,5,3.12
2134,4070822,-0.3347,-0.0063,0.9045,0.2887,0.2975,0.0787,1000.0483,hard_accel_decel,207.12,5,3.18
2135,4070882,-0.3165,0.0642,0.9667,-0.2013,0.5075,-0.3237,1000.0369,hard_accel_decel,207.18,5,3.24
2136,4070942,-0.3023,0.0557,1.0848,-2.1,0.0613,0.0787,1000.0293,hard_accel_decel,207.24,5,3.3
2137,4071002,-0.3304,0.0549,1.1521,2.5725,-0.1488,-0.1575,1000.0334,hard_accel_decel,207.3,5,3.36
2138,4071062,-0.3551,0.0085,1.069,1.7413,0.2188,-0.6037,1000.0168,hard_accel_decel,207.36,5,3.42
2139,4071122,-0.3203,-0.064,0.937,1.785,-2.3012,-0.9538,1000.0166,hard_accel_decel,207.42,5,3.48
2140,4071182,-0.2828,0.0077,0.9853,3.5875,-0.7,-0.6475,1000.0061,hard_accel_decel,207.48,5,3.54
2141,4071242,-0.3177,0.2108,0.866,1.2513,-0.9187,-0.8838,999.9858,hard_accel_decel,207.54,5,3.6
2142,4071302,-0.2342,0.0498,0.9681,-0.665,-2.835,-0.4112,999.9653,hard_accel_decel,207.6,5,3.66
2143,4071362,-0.3343,0.044,0.8095,0.175,-2.17,-0.945,999.9727,hard_accel_decel,207.66,5,3.72
2144,4071422,-0.1998,-0.0027,1.1724,-3.4125,1.0588,-0.5163,999.9607,hard_accel_decel,207.72,5,3.78
2145,4071482,-0.3462,0.011,1.0131,0.525,3.4913,-0.2013,999.9524,hard_accel_decel,207.78,5,3.84
2146,4071542,-0.3004,0.0503,0.9573,2.4675,0.42,0.0875,999.9358,hard_accel_decel,207.84,5,3.9
2147,4071602,-0.2837,0.0742,1.0447,2.0563,4.6725,-0.7175,999.9272,hard_accel_decel,207.9,5,3.96
2148,4071662,-0.2567,0.0558,0.8232,0.7262,-1.8025,-0.5512,999.9043,hard_accel_decel,207.96,5,4.02
2149,4071722,-0.2813,0.0005,0.7998,0.7613,-2.24,-0.28,999.9104,hard_accel_decel,208.02,5,4.08
2150,4071782,-0.364,0.1025,1.0399,0.7613,3.395,-0.4725,999.9077,hard_accel_decel,208.08,5,4.14
2151,4071842,-0.3642,0.0483,0.7274,0.3237,-0.6475,-0.3938,999.8738,hard_accel_decel,208.14,5,4.2
2152,4071902,-0.1794,0.0794,1.1239,1.3212,-1.6275,-0.4112,999.8804,hard_accel_decel,208.2,5,4.26
2153,4071962,-0.1638,0.1759,1.2659,-0.3938,-0.7962,-0.4638,999.8711,hard_accel_decel,208.26,5,4.32
2154,4072022,-0.2549,0.1039,1.2059,-2.3625,2.2575,-0.8925,999.8655,hard_accel_decel,208.32,5,4.38
2155,4072082,-0.4388,0.0264,0.7695,0.7088,-1.9425,-1.1025,999.8706,hard_accel_decel,208.38,5,4.44
2156,4072142,-0.2567,-0.059,1.0618,-0.6825,1.82,-0.8225,999.8459,hard_accel_decel,208.44,5,4.5
2157,4072202,-0.2327,-0.0002,1.1453,3.8063,0.0088,-0.5075,999.8467,hard_accel_decel,208.5,5,4.56
2158,4072262,-0.3301,0.1202,0.9428,0.4812,-2.5988,-1.12,999.8425,hard_accel_decel,208.56,5,4.62
2159,4072322,-0.165,0.1407,1.0519,-0.21,-2.6163,-0.6125,999.8438,hard_accel_decel,208.62,5,4.68
2160,4072382,-0.2275,0.0245,0.8972,-0.6475,-3.36,-0.21,999.8213,hard_accel_decel,208.68,5,4.74
2161,4072442,-0.2145,0.0749,1.1627,0.6737,2.5463,-0.21,999.8037,hard_accel_decel,208.74,5,4.8
2162,4072502,-0.3257,0.0199,0.8667,0.6475,4.6638,-0.9013,999.7883,hard_accel_decel,208.8,5,4.86
2163,4072562,-0.2037,0.071,1.0014,-0.5163,1.365,-0.595,999.7822,hard_accel_decel,208.86,5,4.92
2164,4072622,-0.2426,0.1265,1.0082,-0.4988,2.3363,-0.4288,999.7634,hard_accel_decel,208.92,5,4.98
2165,4072682,-0.2616,0.0722,0.8874,0.3762,-0.0525,-0.8313,999.7463,hard_accel_decel,208.98,5,5.04
2166,4072742,-0.2393,0.0744,1.0663,0.4725,2.24,-0.5425,999.7551,hard_accel_decel,209.04,5,5.1
2167,4072802,-0.2349,0.1386,0.9801,1.26,-3.0538,-0.5337,999.7183,hard_accel_decel,209.1,5,5.16
2168,4072862,-0.2494,0.1103,1.0338,0.7,3.0187,-0.7437,999.7009,hard_accel_decel,209.16,5,5.22
2169,4072922,-0.2697,0.113,1.0689,-1.5575,-2.2925,-0.7175,999.7068,hard_accel_decel,209.22,5,5.28
2170,4072982,-0.2713,0.1418,0.9199,-1.6363,-0.5512,-0.2188,999.6699,hard_accel_decel,209.28,5,5.34
2171,4073042,-0.2818,0.0037,0.8797,1.4,-1.295,-0.91,999.6743,hard_accel_decel,209.34,5,5.4
2172,4073102,-0.2955,0.041,0.8941,1.3913,2.0213,-0.735,999.6609,hard_accel_decel,209.4,5,5.46
2173,4073162,-0.3318,-0.0593,0.8593,-0.7,3.6225,-0.8487,999.6299,hard_accel_decel,209.46,5,5.52
2174,4073222,-0.3065,0.0594,0.9626,1.0588,0.9887,-0.7875,999.5896,hard_accel_decel,209.52,5,5.58
2175,4073282,-0.216,0.1433,0.8159,2.3625,-4.1213,0.0525,999.5847,hard_accel_decel,209.58,5,5.64
2176,4073342,-0.1754,-0.1301,1.0867,4.2,-0.9975,0.2887,999.5574,hard_accel_decel,209.64,5,5.7
2177,4073402,-0.3324,0.1244,0.8918,4.2875,1.3913,-1.1463,999.5234,hard_accel_decel,209.7,5,5.76
2178,4073462,-0.2457,-0.0462,0.9978,-1.1638,-1.3125,0.2275,999.4902,hard_accel_decel,209.76,5,5.82
2179,4073522,-0.17,0.0897,1.0831,3.465,-1.5838,-0.1838,999.4924,hard_accel_decel,209.82,5,5.88
2180,4073582,-0.2813,0.0635,1.0236,-0.56,-1.82,-0.35,999.47,hard_accel_decel,209.88,5,5.94
2181,4073642,-0.2454,-0.0088,0.8255,0.4288,-2.5025,0.4725,999.5042,hard_accel_decel,209.94,5,6.0
2182,4073702,-0.1874,0.0785,1.0853,-0.735,-2.0563,0.2188,999.4858,hard_accel_decel,210.0,5,6.06
2183,4073762,-0.2562,0.003,0.8621,-0.7437,0.245,-0.07,999.4702,hard_accel_decel,210.06,5,6.12
2184,4073822,-0.287,0.0825,0.956,2.2925,-0.1925,-0.07,999.4519,hard_accel_decel,210.12,5,6.18
2185,4073882,-0.2733,0.0297,0.883,0.0262,0.6562,0.6037,999.4331,hard_accel_decel,210.18,5,6.24
2186,4073942,-0.2735,0.0581,1.0751,-0.9538,1.7237,0.63,999.3313,hard_accel_decel,210.24,5,6.3
2187,4074002,-0.2174,0.1757,1.0973,-1.2075,0.0437,0.0962,999.3108,hard_accel_decel,210.3,5,6.36
2188,4074062,-0.185,0.1113,1.0915,0.0613,3.0538,-0.28,999.2815,hard_accel_decel,210.36,5,6.42
2189,4074122,-0.2342,-0.0206,1.0794,-3.1675,0.8225,-0.4812,999.2788,hard_accel_decel,210.42,5,6.48
2190,4074182,-0.2515,0.0747,1.0179,-2.9662,1.9775,-0.9887,999.2996,hard_accel_decel,210.48,5,6.54
2191,4074242,-0.2851,0.1144,0.9077,-3.5525,0.9275,-0.2362,999.2532,hard_accel_decel,210.54,5,6.6
2192,4074302,-0.2908,-0.0858,0.9319,0.1225,3.9025,-0.2362,999.272,hard_accel_decel,210.6,5,6.66
2193,4074362,-0.255,0.1632,0.8149,-1.3475,2.2137,0.0875,999.2485,hard_accel_decel,210.66,5,6.72
2194,4074422,-0.2245,-0.0761,1.0434,1.785,-1.4612,-0.175,999.2249,hard_accel_decel,210.72,5,6.78
2195,4074482,-0.3014,-0.0271,0.9299,0.56,0.91,-0.14,999.2178,hard_accel_decel,210.78,5,6.84
2196,4074542,-0.1976,0.1839,1.3159,-0.595,6.5188,0.105,999.1968,hard_accel_decel,210.84,5,6.9
2197,4074602,-0.2602,-0.106,0.975,-0.6125,0.0175,0.2275,999.136,hard_accel_decel,210.9,5,6.96
2198,4074662,-0.2862,-0.0217,0.9135,2.6337,-0.7437,-0.1488,999.1135,hard_accel_decel,210.96,5,7.02
2199,4074722,-0.2411,-0.0529,0.6095,-1.925,2.0738,-0.0525,999.0935,hard_accel_decel,211.02,5,7.08
2200,4074782,-0.2088,-0.0143,1.1002,0.6913,-0.5512,0.5688,999.0876,hard_accel_decel,211.08,5,7.14
2201,4074842,-0.3572,-0.1315,0.762,3.9288,-2.5287,0.0088,999.0884,hard_accel_decel,211.14,5,7.2
2202,4074902,-0.141,0.2009,1.0235,2.7475,0.8575,0.1663,999.103,hard_accel_decel,211.2,5,7.26
2203,4074962,-0.1884,0.0402,0.8455,-0.3413,-0.3587,0.7875,999.0879,hard_accel_decel,211.26,5,7.32
2204,4075022,-0.116,0.1749,0.9341,-1.12,-2.59,0.4288,999.0679,hard_accel_decel,211.32,5,7.38
2205,4075082,-0.2115,0.0603,1.0921,2.275,0.1312,1.0237,999.0674,hard_accel_decel,211.38,5,7.44
2206,4075142,-0.1639,0.0066,0.9299,1.3737,-2.8263,-0.4725,999.0537,hard_accel_decel,211.44,5,7.5
2207,4075202,-0.2928,0.1882,0.623,4.2263,-9.1,1.505,999.0315,hard_accel_decel,211.5,5,7.56
2208,4075262,-0.156,0.0456,1.0314,-0.1838,1.5838,0.1312,998.9675,hard_accel_decel,211.56,5,7.62
2209,4075322,-0.277,0.0237,0.5137,0.2362,-8.7325,-0.2362,998.9583,hard_accel_decel,211.62,5,7.68
2210,4075382,-0.1993,0.0861,0.8635,0.3675,-4.4538,0.0613,998.9402,hard_accel_decel,211.68,5,7.74
2211,4075442,-0.1613,0.081,1.3094,1.085,1.6187,-0.7088,998.9114,hard_accel_decel,211.74,5,7.8
2212,4075502,-0.1901,-0.0403,0.9231,-0.1225,-2.3363,-0.0962,998.8794,hard_accel_decel,211.8,5,7.86
2213,4075562,-0.233,0.0942,0.8827,-1.3388,-0.945,-0.175,998.8757,hard_accel_decel,211.86,5,7.92
2214,4075622,-0.2855,0.0669,0.8543,-0.3325,0.4812,0.0613,998.8179,hard_accel_decel,211.92,5,7.98
2215,4075682,-0.2808,0.0581,0.7734,1.96,-0.9625,-0.4288,998.7861,hard_accel_decel,211.98,5,8.04
2216,4075742,-0.2379,0.1452,0.926,-0.7525,0.6125,-0.175,998.7942,hard_accel_decel,212.04,5,8.1
2217,4075802,-0.1681,0.0695,0.9018,1.0938,-0.9625,0.28,998.783,hard_accel_decel,212.1,5,8.16
2218,4075862,-0.2164,0.0771,0.8288,0.8487,-2.6337,-0.5075,998.7932,hard_accel_decel,212.16,5,8.22
2219,4075922,-0.162,0.0888,0.9911,3.5087,2.5025,0.2013,998.7798,hard_accel_decel,212.22,5,8.28
2220,4075982,-0.1662,-0.0105,1.0343,4.6813,-3.535,0.2713,998.7605,hard_accel_decel,212.28,5,8.34
2221,4076042,-0.2336,0.1937,1.0399,3.3163,-2.7738,-0.0525,998.7178,hard_accel_decel,212.34,5,8.4
2222,4076102,-0.2516,0.0407,0.7693,3.675,-6.3175,1.4,998.7075,hard_accel_decel,212.4,5,8.46
2223,4076162,-0.2744,0.0295,0.6566,7.4288,-1.0063,-1.2775,998.6809,hard_accel_decel,212.46,5,8.52
2224,4076222,-0.0974,-0.0062,1.0682,-0.7613,3.3163,0.0,998.6902,hard_accel_decel,212.52,5,8.58
2225,4076282,-0.029,0.0596,1.1797,2.5638,2.3712,-0.1925,998.6582,hard_accel_decel,212.58,5,8.64
2226,4076342,-0.0749,0.092,1.085,0.735,6.3525,0.455,998.6648,hard_accel_decel,212.64,5,8.7
2227,4076402,-0.1737,0.1962,1.0937,3.6488,5.705,-0.525,998.6118,hard_accel_decel,212.7,5,8.76
2228,4076462,-0.1216,0.0317,1.1362,-4.8212,-1.3125,-0.2013,998.5972,hard_accel_decel,212.76,5,8.82
2229,4076522,-0.2137,-0.1461,0.7222,-1.5488,1.1025,-0.3063,998.5884,hard_accel_decel,212.82,5,8.88
2230,4076582,-0.2463,-0.1606,0.0024,-4.7775,-3.3425,-0.735,998.6216,hard_accel_decel,212.88,5,8.94
2231,4076642,-0.0593,0.1326,0.9701,0.7613,1.4,-0.1838,998.5913,hard_accel_decel,212.94,5,9.0
2232,4076702,0.0215,-0.0339,0.8577,1.1638,-1.8725,-0.49,998.6089,hard_accel_decel,213.0,5,9.06
2233,4076762,0.05,0.1473,1.0941,-1.0063,1.33,-0.4812,998.6296,hard_accel_decel,213.06,5,9.12
2234,4076822,0.0422,0.0327,1.0548,1.435,0.35,-0.0787,998.6423,hard_accel_decel,213.12,5,9.18
2235,4076882,0.1129,0.123,1.1324,1.6363,-4.4363,0.14,998.6914,hard_accel_decel,213.18,5,9.24
2236,4076942,0.1225,0.1142,1.3324,3.22,0.8838,-0.0962,998.6975,hard_accel_decel,213.24,5,9.3
2237,4077002,0.0975,0.1301,1.044,-0.7525,1.96,-0.84,998.6885,hard_accel_decel,213.3,5,9.36
2238,4077062,0.166,0.0293,1.0665,-5.5738,-1.925,0.7,998.7214,hard_accel_decel,213.36,5,9.42
2239,4077122,0.2535,-0.0157,1.1546,-2.9225,-1.1113,-0.5512,998.7102,hard_accel_decel,213.42,5,9.48
2240,4077182,0.1903,0.0207,0.9916,0.945,2.9925,0.5337,998.7419,hard_accel_decel,213.48,5,9.54
2241,4077242,0.2625,0.0695,1.12,-1.6625,-1.0762,0.2362,998.7864,hard_accel_decel,213.54,5,9.6
2242,4077302,0.3813,-0.0442,0.9382,-2.5812,-1.5488,0.0962,998.7859,hard_accel_decel,213.6,5,9.66
2243,4077362,0.2904,0.0266,0.9295,-0.0613,-0.77,0.49,998.801,hard_accel_decel,213.66,5,9.72
2244,4077422,0.2496,-0.0579,0.9174,0.14,-2.275,0.5688,998.8345,hard_accel_decel,213.72,5,9.78
2245,4077482,0.3685,-0.1132,1.1534,1.1113,-1.8463,-0.4462,998.8337,hard_accel_decel,213.78,5,9.84
2246,4077542,0.3206,0.0861,0.8154,0.5337,-2.1,0.0962,998.8794,hard_accel_decel,213.84,5,9.9
2247,4077602,0.2989,-0.0862,0.7627,-1.8813,0.6913,0.6388,998.8535,hard_accel_decel,213.9,5,9.96
2248,4077662,0.3559,0.1005,0.9858,0.8487,-0.9362,0.1488,998.9319,hard_accel_decel,213.96,5,10.02
2249,4077722,0.3916,-0.0129,0.8913,2.3888,-2.3975,0.1575,998.9128,hard_accel_decel,214.02,5,10.08
2250,4077782,0.4133,0.0646,1.2173,0.6037,0.0962,-0.35,998.9326,hard_accel_decel,214.08,5,10.14
2251,4077842,0.4646,-0.1582,0.9084,-2.38,-1.2337,1.6187,998.9875,hard_accel_decel,214.14,5,10.2
2252,4077902,0.451,0.2485,0.9965,6.1775,0.3063,-0.945,999.042,hard_accel_decel,214.2,5,10.26
2253,4077962,0.548,0.1768,1.0607,-5.32,-2.9137,0.4988,999.1052,hard_accel_decel,214.26,5,10.32
2254,4078022,0.4292,-0.1662,0.8918,2.73,-2.0475,1.1638,999.0793,hard_accel_decel,214.32,5,10.38
2255,4078082,0.3131,0.0278,0.8705,2.4675,5.0662,1.3475,999.0935,hard_accel_decel,214.38,5,10.44
2256,4078142,0.2274,-0.0384,0.9104,-1.2425,0.5863,-0.2975,999.1228,hard_accel_decel,214.44,5,10.5
2257,4078202,0.2944,-0.2559,0.8789,1.9162,-3.1325,1.1113,999.1365,hard_accel_decel,214.5,5,10.56
2258,4078262,0.3187,0.1613,0.8653,3.675,-0.1488,1.3913,999.1072,hard_accel_decel,214.56,5,10.62
2259,4078322,0.3249,-0.1285,1.0163,-4.8212,-0.5163,0.4375,999.1223,hard_accel_decel,214.62,5,10.68
2260,4078382,0.4766,0.0129,1.1075,-0.0088,1.4262,1.155,999.1624,hard_accel_decel,214.68,5,10.74
2261,4078442,0.2523,-0.0278,0.931,3.185,6.58,0.7262,999.1926,hard_accel_decel,214.74,5,10.8
2262,4078502,0.4609,-0.0259,0.9523,4.4625,-2.1437,-1.05,999.2881,hard_accel_decel,214.8,5,10.86
2263,4078562,0.3842,-0.0684,1.1729,1.8375,0.7525,-0.8662,999.314,hard_accel_decel,214.86,5,10.92
2264,4078622,0.358,0.2994,1.3601,-3.3863,7.42,-0.7088,999.3035,hard_accel_decel,214.92,5,10.98
2265,4078682,0.4072,0.1471,0.8782,-3.535,-0.2362,0.0613,999.3723,hard_accel_decel,214.98,5,11.04
2266,4078742,0.6135,-0.0703,1.5651,8.8112,1.4175,-1.0762,999.3992,hard_accel_decel,215.04,5,11.1
2267,4078802,0.3856,-0.0564,0.9548,4.0512,8.26,-1.26,999.4443,hard_accel_decel,215.1,5,11.16
2268,4078862,0.2852,0.1942,0.9967,1.6013,-0.8313,-0.245,999.4612,hard_accel_decel,215.16,5,11.22
2269,4078922,0.4389,-0.0666,0.9914,-0.7788,-4.9788,0.5337,999.5093,hard_accel_decel,215.22,5,11.28
2270,4078982,0.4274,0.1241,1.3147,0.5337,-4.655,-0.4725,999.5413,hard_accel_decel,215.28,5,11.34
2271,4079042,0.354,-0.0007,0.9398,-0.0088,-2.485,-0.2625,999.5681,hard_accel_decel,215.34,5,11.4
2272,4079102,0.3707,0.0378,0.8389,-2.9137,-2.3625,0.2013,999.5857,hard_accel_decel,215.4,5,11.46
2273,4079162,0.3863,0.033,1.178,0.5775,2.1,0.42,999.6116,hard_accel_decel,215.46,5,11.52
2274,4079222,0.354,-0.0691,0.8965,1.2775,-0.1225,-0.2887,999.6426,hard_accel_decel,215.52,5,11.58
2275,4079282,0.3477,-0.0941,0.7527,-0.7788,-0.5863,0.91,999.6562,hard_accel_decel,215.58,5,11.64
2276,4079342,0.2633,0.05,0.8069,0.2013,-0.175,0.4375,999.6555,hard_accel_decel,215.64,5,11.7
2277,4079402,0.4028,-0.0545,0.8544,-0.9187,-4.48,0.4812,999.6421,hard_accel_decel,215.7,5,11.76
2278,4079462,0.3543,0.001,1.0558,2.9838,-1.75,1.2862,999.6724,hard_accel_decel,215.76,5,11.82
2279,4079522,0.2808,0.0252,0.8487,1.12,-1.3212,1.4438,999.6736,hard_accel_decel,215.82,5,11.88
2280,4079582,0.3821,-0.0556,0.875,0.14,-1.12,1.1375,999.678,hard_accel_decel,215.88,5,11.94
2281,4079642,0.3745,0.1127,1.1408,4.2,-1.155,0.6737,999.7031,hard_accel_decel,215.94,5,12.0
2282,4079702,0.3772,0.0715,1.0648,3.0712,-1.8375,-0.0437,999.7261,hard_accel_decel,216.0,5,12.06
2283,4079762,0.428,0.0254,1.0529,0.56,0.7962,-1.1463,999.7488,hard_accel_decel,216.06,5,12.12
2284,4079822,0.3583,0.0414,1.0881,4.0163,1.4088,-0.945,999.7827,hard_accel_decel,216.12,5,12.18
2285,4079882,0.3737,0.1749,1.0729,-0.2975,1.365,-1.1375,999.7864,hard_accel_decel,216.18,5,12.24
2286,4079942,0.3738,-0.0154,0.875,0.2362,-1.2075,-0.665,999.8154,hard_accel_decel,216.24,5,12.3
2287,4080002,0.2479,-0.2282,0.9096,-3.0887,1.82,-0.3325,999.8154,hard_accel_decel,216.3,5,12.36
2288,4080062,0.4555,0.1595,0.9758,1.8725,-5.0662,-1.3038,999.8269,hard_accel_decel,216.36,5,12.42
2289,4080122,0.2455,-0.0187,0.8556,0.2713,-2.2925,-0.8838,999.8445,hard_accel_decel,216.42,5,12.48
