timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target
372422,-0.0490,-0.0533,0.9957,0.7788,0.3325,14.0000,1000.8813,left_turn
372482,-0.0449,-0.0379,1.0431,1.1550,0.4638,13.0550,1000.8674,left_turn
372542,-0.0856,0.0015,0.9638,0.4638,0.4900,11.7775,1000.8728,left_turn
372602,-0.0539,-0.0408,0.9720,1.0850,0.8925,10.7975,1000.8848,left_turn
372662,-0.0486,-0.0608,0.9850,-0.2362,0.0875,10.1412,1000.8782,left_turn
372722,-0.0644,-0.0317,0.9926,-0.1050,1.0762,9.0825,1000.8762,left_turn
372782,-0.0209,-0.0217,1.0438,-0.3150,0.2975,8.2600,1000.8799,left_turn
372842,0.0146,-0.0251,1.0221,0.7962,-0.3762,7.7525,1000.8792,left_turn
372902,-0.0198,0.0270,1.0246,0.5950,-0.1750,6.7463,1000.8787,left_turn
372962,-0.0769,0.0041,0.9933,0.9100,0.3063,5.9062,1000.8755,left_turn
373022,-0.0722,-0.0614,0.9492,0.3237,-0.4462,5.3900,1000.8816,left_turn
373082,-0.0288,0.0164,1.0118,0.4112,0.4375,5.0837,1000.8691,left_turn
373142,-0.0971,0.0132,0.9338,-0.3675,-0.7350,4.2000,1000.8784,left_turn
373202,-0.0508,-0.0049,1.0514,-0.8838,-1.1200,3.7625,1000.8687,left_turn
373262,-0.0573,0.0199,1.0348,0.3237,1.5838,3.0538,1000.8735,left_turn
373322,-0.0761,0.0419,0.9577,-1.9950,0.9275,2.9838,1000.8667,left_turn
373382,-0.0510,-0.0354,0.9440,0.3762,-1.9250,2.7650,1000.8696,left_turn
373442,-0.0052,-0.0107,1.0529,-0.7175,-0.5337,2.6075,1000.8674,left_turn
373502,-0.0793,0.0339,0.9462,0.9975,0.6125,2.2925,1000.8711,left_turn
373562,-0.0283,-0.0437,1.0643,1.3563,0.4988,1.4700,1000.8684,left_turn
373622,-0.1034,0.0609,0.9203,-0.0350,0.7262,1.3913,1000.8645,left_turn
373682,-0.1208,-0.0210,0.9292,2.8788,0.0437,1.2250,1000.8591,left_turn
373742,-0.0611,-0.0444,0.9406,0.3675,0.4550,1.1638,1000.8499,left_turn
373802,-0.0832,0.0571,0.9929,0.4375,0.2800,1.1287,1000.8608,left_turn
373862,-0.0290,-0.0032,1.1871,-0.2625,1.8375,0.6388,1000.8586,left_turn
373922,-0.0427,0.0275,0.9775,0.5600,0.5512,0.6825,1000.8484,left_turn
373982,-0.0561,-0.0140,1.0258,0.4812,0.3675,0.7175,1000.8535,left_turn
374042,-0.0562,-0.0270,0.9706,-0.7088,0.4988,0.7700,1000.8420,left_turn
374102,-0.0898,-0.0171,0.9258,1.0588,-0.4375,0.6737,1000.8494,left_turn
374162,-0.1374,0.0329,0.8369,-0.0962,-2.6075,0.6037,1000.8547,left_turn
374222,-0.1425,-0.0881,0.9263,2.8350,-0.9450,0.5600,1000.8562,left_turn
374282,-0.0867,0.0044,0.9880,0.8050,0.0875,0.0000,1000.8499,left_turn
374342,-0.0376,0.0266,0.9887,-1.1463,-0.8575,0.8838,1000.8396,left_turn
374402,-0.0436,0.0161,1.0395,0.4288,-0.2537,0.8575,1000.8525,left_turn
374462,-0.0453,0.0051,0.9855,-0.4200,-0.6737,0.5863,1000.8374,left_turn
374522,-0.0254,-0.0056,1.0050,0.3938,-0.1750,0.4638,1000.8208,left_turn
374582,-0.0700,0.0007,0.8837,-0.2275,0.7700,0.4812,1000.8330,left_turn
374642,-0.0462,0.0461,0.9991,-0.3938,-0.0525,0.6125,1000.8450,left_turn
374702,-0.0608,-0.0493,0.9507,0.1663,-0.1663,0.5512,1000.8271,left_turn
374762,-0.0600,0.0405,1.0473,1.8900,0.7088,0.8313,1000.8333,left_turn
374822,-0.0266,0.0181,1.0435,0.3063,0.3500,0.4988,1000.8171,left_turn
374882,-0.0005,0.0083,1.0496,1.6625,-0.1138,0.2625,1000.8267,left_turn
374942,0.0090,0.0066,1.0421,0.9187,1.9250,0.5600,1000.8159,left_turn
375002,-0.0554,-0.0158,0.9750,0.2013,0.2100,0.7525,1000.8372,left_turn
375062,-0.0181,-0.0124,0.9945,-0.6125,-0.8925,0.6650,1000.8198,left_turn
375122,0.0140,0.0129,1.0477,1.1900,0.4025,0.8225,1000.8081,left_turn
