,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec,segment_id,segment_time_sec
147,19862,0.0813,-0.0254,1.0477,-0.84,-0.4812,12.4163,1001.0925,left_turn,13.86,1,1.08
148,19922,0.0546,-0.0622,1.0086,0.3237,0.0875,12.8188,1001.0828,left_turn,13.92,1,1.14
149,19982,0.0695,-0.0756,1.0124,-1.715,-2.485,13.2913,1001.0813,left_turn,13.98,1,1.2
150,20042,0.059,-0.1291,1.0568,-0.49,0.2975,14.3763,1001.0808,left_turn,14.04,1,1.26
151,20102,0.0534,-0.1337,1.0146,-0.42,0.0613,14.9888,1001.0774,left_turn,14.1,1,1.32
152,20162,0.03,-0.1349,0.983,-1.1988,1.0938,15.8112,1001.0928,left_turn,14.16,1,1.38
153,20222,0.0464,-0.1523,1.0289,-0.6737,-0.3938,16.975,1001.0903,left_turn,14.22,1,1.44
154,20282,0.0328,-0.1452,1.058,0.2713,0.14,17.9025,1001.0901,left_turn,14.28,1,1.5
155,20342,0.0412,-0.1377,0.9968,0.3413,0.2975,18.6112,1001.0916,left_turn,14.34,1,1.56
156,20402,0.052,-0.175,0.9886,1.155,-0.9013,19.25,1001.0906,left_turn,14.4,1,1.62
157,20462,0.0329,-0.1501,1.015,1.7938,-0.6562,20.3787,1001.0903,left_turn,14.46,1,1.68
158,20522,0.0149,-0.1555,1.007,3.115,0.1138,20.6238,1001.0898,left_turn,14.52,1,1.74
159,20582,0.0242,-0.1625,1.0377,3.0187,0.1225,21.5775,1001.1018,left_turn,14.58,1,1.8
160,20642,0.0251,-0.1221,1.0399,2.5113,-0.2537,22.33,1001.1025,left_turn,14.64,1,1.86
161,20702,0.0112,-0.1549,1.0167,0.35,0.105,22.855,1001.1018,left_turn,14.7,1,1.92
162,20762,0.0253,-0.1434,1.0044,1.33,-0.1575,23.45,1001.0959,left_turn,14.76,1,1.98
163,20822,0.0159,-0.1411,1.0158,0.0262,-2.3975,23.9662,1001.0894,left_turn,14.82,1,2.04
164,20882,0.0184,-0.1723,0.9964,-0.4462,-1.085,24.465,1001.0913,left_turn,14.88,1,2.1
165,20942,-0.0032,-0.133,0.9077,-0.595,-3.01,24.9638,1001.082,left_turn,14.94,1,2.16
166,21002,0.0041,-0.1419,0.9812,-1.0675,-2.17,25.095,1001.0938,left_turn,15.0,1,2.22
167,21062,-0.01,-0.1462,0.8888,-1.3125,0.5863,25.0513,1001.085,left_turn,15.06,1,2.28
168,21122,0.0974,-0.1693,1.1124,-2.1,-0.07,25.4538,1001.0825,left_turn,15.12,1,2.34
169,21182,0.0363,-0.2333,1.0207,-0.3938,0.7088,25.62,1001.0945,left_turn,15.18,1,2.4
170,21242,0.0321,-0.2721,0.9648,1.5312,0.63,26.04,1001.0972,left_turn,15.24,1,2.46
171,21302,0.0274,-0.2083,1.0056,1.1287,0.0262,26.5737,1001.0979,left_turn,15.3,1,2.52
172,21362,0.0532,-0.2067,1.0546,1.1025,0.2713,26.9587,1001.0837,left_turn,15.36,1,2.58
173,21422,0.0508,-0.1732,0.9579,2.52,-0.2275,27.405,1001.0852,left_turn,15.42,1,2.64
174,21482,0.0615,-0.1388,1.0052,1.5137,-0.42,27.6238,1001.0898,left_turn,15.48,1,2.7
175,21542,0.0227,-0.1354,1.0514,-0.455,0.665,27.8862,1001.083,left_turn,15.54,1,2.76
176,21602,0.0374,-0.1561,1.05,-1.225,-0.9013,28.175,1001.0769,left_turn,15.6,1,2.82
177,21662,0.04,-0.2175,0.8792,-1.61,-0.6037,28.2625,1001.0842,left_turn,15.66,1,2.88
178,21722,0.0412,-0.2277,1.0719,-1.7938,3.605,27.8337,1001.0845,left_turn,15.72,1,2.94
179,21782,0.0249,-0.2151,1.0211,1.68,0.3325,28.14,1001.1003,left_turn,15.78,1,3.0
180,21842,0.0872,-0.1667,1.0993,3.4562,1.26,28.1138,1001.0767,left_turn,15.84,1,3.06
181,21902,0.0859,-0.2237,1.0299,3.6488,-0.9887,28.595,1001.0913,left_turn,15.9,1,3.12
182,21962,0.0239,-0.1842,1.0055,4.3488,-0.1575,28.9713,1001.0957,left_turn,15.96,1,3.18
183,22022,0.0266,-0.2116,0.9406,1.6888,-0.8925,28.49,1001.0938,left_turn,16.02,1,3.24
184,22082,0.06,-0.1205,1.094,1.2075,0.9187,29.4263,1001.0764,left_turn,16.08,1,3.3
185,22142,0.0066,-0.1296,1.0393,-0.525,-1.995,28.735,1001.0808,left_turn,16.14,1,3.36
186,22202,0.0302,-0.1632,0.9931,0.3325,0.945,28.56,1001.0718,left_turn,16.2,1,3.42
187,22262,0.0398,-0.1983,1.006,-1.365,-0.9625,28.0,1001.0762,left_turn,16.26,1,3.48
188,22322,0.02,-0.1399,1.0253,1.2162,0.42,27.09,1001.0701,left_turn,16.32,1,3.54
189,22382,0.0068,-0.1454,0.9675,1.1287,-1.085,26.5912,1001.0769,left_turn,16.38,1,3.6
190,22442,-0.0037,-0.1496,0.9953,2.415,-0.2713,25.7075,1001.0747,left_turn,16.44,1,3.66
191,22502,0.0117,-0.1427,0.9532,2.7562,-0.3587,25.3838,1001.0615,left_turn,16.5,1,3.72
192,22562,0.0139,-0.1559,0.9597,1.6187,-1.1988,24.8675,1001.0754,left_turn,16.56,1,3.78
193,22622,0.0232,-0.1017,1.0414,2.24,-0.5688,24.1675,1001.0737,left_turn,16.62,1,3.84
194,22682,-0.0336,-0.1442,0.9758,2.5113,0.175,23.6425,1001.0791,left_turn,16.68,1,3.9
195,22742,0.0056,-0.0903,1.0157,2.205,0.8575,22.4088,1001.0706,left_turn,16.74,1,3.96
196,22802,-0.0183,-0.0719,1.0158,1.8987,0.1575,21.3325,1001.0669,left_turn,16.8,1,4.02
197,22862,-0.0004,-0.0931,1.0111,0.6475,-1.8025,20.7288,1001.0696,left_turn,16.86,1,4.08
198,22922,0.0404,-0.1052,1.015,0.385,0.5688,20.2388,1001.0623,left_turn,16.92,1,4.14
199,22982,-0.0012,-0.0839,0.9919,0.315,-0.8487,19.7838,1001.0581,left_turn,16.98,1,4.2
200,23042,-0.007,-0.1959,1.016,-0.6562,-0.7175,19.7225,1001.0518,left_turn,17.04,1,4.26
