index,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,segment_id
4595,3740882,0.1125,0.0168,1.0934,-0.4550,-0.2537,-0.2275,1000.1729,smooth_accel_decel,7
4596,3740942,0.0783,0.0624,0.8884,2.2750,-4.0425,-0.0700,1000.1772,smooth_accel_decel,7
4597,3741002,0.0930,0.0065,1.1992,0.2887,2.0650,-0.4112,1000.1843,smooth_accel_decel,7
4598,3741062,0.0563,0.0146,0.8830,1.3913,-1.3388,-0.6125,1000.1899,smooth_accel_decel,7
4599,3741122,0.0966,-0.0112,1.1128,2.3712,1.5225,-0.0088,1000.1758,smooth_accel_decel,7
4600,3741182,0.0593,-0.0237,1.0475,-0.7088,3.2550,0.2537,1000.1934,smooth_accel_decel,7
4601,3741242,0.0407,0.0325,0.9126,0.5425,0.7700,-0.3938,1000.1863,smooth_accel_decel,7
4602,3741302,0.0071,-0.0388,0.9652,1.6800,1.0500,-0.3063,1000.1919,smooth_accel_decel,7
4603,3741362,0.1210,-0.0242,1.0119,-0.2887,0.7262,0.0000,1000.1960,smooth_accel_decel,7
4604,3741422,0.1186,-0.0651,1.0590,-0.5512,0.5512,0.7350,1000.1802,smooth_accel_decel,7
4605,3741482,-0.0127,-0.0414,0.9898,1.4262,0.3938,0.4288,1000.1855,smooth_accel_decel,7
4606,3741542,0.0932,-0.0098,1.0539,0.9362,-0.9625,-0.1750,1000.1624,smooth_accel_decel,7
4607,3741602,0.0288,-0.0912,0.8854,-1.1725,-1.7413,-0.4112,1000.1597,smooth_accel_decel,7
4608,3741662,0.0615,0.0142,1.0139,1.8550,-0.8138,-0.5425,1000.1504,smooth_accel_decel,7
4609,3741722,0.0663,-0.0170,0.9177,1.0762,-1.2337,-0.2975,1000.1628,smooth_accel_decel,7
4610,3741782,0.0498,-0.1047,1.0257,-1.1988,-1.3825,0.0350,1000.1682,smooth_accel_decel,7
4611,3741842,0.0734,0.0437,1.0062,3.0187,0.3500,-0.2362,1000.1768,smooth_accel_decel,7
4612,3741902,0.0363,-0.1515,0.9617,2.9400,-0.1138,-0.5512,1000.1606,smooth_accel_decel,7
4613,3741962,0.1071,0.1343,1.1578,0.8925,0.6125,0.2800,1000.1753,smooth_accel_decel,7
4614,3742022,0.1032,-0.1036,1.0285,2.1350,2.9137,-0.4375,1000.1646,smooth_accel_decel,7
4615,3742082,0.0113,0.0534,1.0817,2.0825,4.6112,-0.4462,1000.1868,smooth_accel_decel,7
4616,3742142,0.0554,-0.0246,1.0412,1.6888,2.7562,-0.8138,1000.1863,smooth_accel_decel,7
4617,3742202,0.0712,-0.0630,0.9719,-0.6737,0.3237,-0.3150,1000.1892,smooth_accel_decel,7
4618,3742262,0.1113,0.0073,1.1280,-0.5863,-0.1138,-0.0088,1000.1824,smooth_accel_decel,7
4619,3742322,0.0500,-0.0431,0.9870,0.8225,-0.1925,-0.3850,1000.1890,smooth_accel_decel,7
4620,3742382,0.0066,-0.0828,0.8999,2.1263,-1.4700,-0.0962,1000.2234,smooth_accel_decel,7
4621,3742442,0.1060,-0.0076,1.0790,3.1063,-1.3825,-0.5075,1000.2058,smooth_accel_decel,7
4622,3742502,0.1163,-0.0151,1.0832,2.7475,3.5963,-0.8138,1000.1965,smooth_accel_decel,7
4623,3742562,0.0879,-0.0559,0.8475,-0.4375,-3.4562,-0.6388,1000.1965,smooth_accel_decel,7
4624,3742622,0.0978,0.0434,1.0684,-0.0175,2.4413,-1.1638,1000.1975,smooth_accel_decel,7
4625,3742682,0.0895,0.0065,1.0558,-0.7262,1.1550,-1.2862,1000.2131,smooth_accel_decel,7
4626,3742742,0.0605,0.0325,0.9672,-0.0350,-1.7587,-0.8838,1000.2048,smooth_accel_decel,7
4627,3742802,0.0802,0.0081,0.9631,0.5250,-1.2162,-1.1200,1000.2039,smooth_accel_decel,7
4628,3742862,0.0927,-0.0529,1.0383,0.8050,0.2362,-0.7350,1000.2026,smooth_accel_decel,7
4629,3742922,0.0861,-0.0005,1.0502,1.9863,1.0675,-1.0237,1000.1919,smooth_accel_decel,7
4630,3742982,0.0510,0.0242,1.0752,1.2250,0.9100,-1.3125,1000.1892,smooth_accel_decel,7
4631,3743042,0.0811,-0.0703,0.9252,-0.1838,-0.3325,-1.0150,1000.2031,smooth_accel_decel,7
4632,3743102,0.0382,0.0063,0.8664,-0.8487,-1.0850,-0.9187,1000.1968,smooth_accel_decel,7
4633,3743162,0.0146,-0.0054,1.0379,0.0962,-0.9800,-0.5075,1000.1816,smooth_accel_decel,7
4634,3743222,0.0203,-0.0295,0.8391,-0.6825,-0.6388,-1.1463,1000.1951,smooth_accel_decel,7
4635,3743282,0.0525,0.0209,0.9892,-1.6450,-0.9712,-1.5662,1000.1953,smooth_accel_decel,7
4636,3743342,0.0829,-0.0628,1.0321,-0.4725,1.2862,-0.8225,1000.1963,smooth_accel_decel,7
4637,3743402,-0.0077,-0.0229,0.8608,-0.4988,0.5163,-0.7262,1000.1941,smooth_accel_decel,7
4638,3762242,0.0252,0.0364,0.9728,-0.0437,-0.3325,2.2225,1000.2483,smooth_accel_decel,8
4639,3762302,0.0309,0.0461,0.9460,-1.3650,-0.9625,1.6363,1000.2537,smooth_accel_decel,8
4640,3762362,0.0797,0.0422,1.0638,0.6562,-0.7262,1.6187,1000.2490,smooth_accel_decel,8
4641,3762422,0.0670,0.0585,0.9736,-0.2800,-1.4963,0.7700,1000.2510,smooth_accel_decel,8
4642,3762482,0.0795,0.0439,0.9723,-0.0787,-1.3737,0.4988,1000.2542,smooth_accel_decel,8
4643,3762542,0.0454,0.0370,1.0304,-0.2975,-0.1138,0.4638,1000.2444,smooth_accel_decel,8
4644,3762602,0.0370,0.0395,0.9586,0.5250,0.7700,0.2188,1000.2542,smooth_accel_decel,8
4645,3762662,0.0681,0.0095,1.0006,0.2362,1.0588,0.4900,1000.2502,smooth_accel_decel,8
4646,3762722,0.0570,0.0462,1.0228,1.5225,-0.2275,0.5950,1000.2588,smooth_accel_decel,8
4647,3762782,0.0405,0.0305,0.9655,-0.8225,0.1750,0.3063,1000.2559,smooth_accel_decel,8
4648,3762842,0.0317,0.0788,1.0184,0.2975,1.5575,0.4288,1000.2566,smooth_accel_decel,8
4649,3762902,0.0145,0.0120,0.9921,0.0437,-0.1488,0.8050,1000.2500,smooth_accel_decel,8
4650,3762962,0.0629,0.0217,1.0214,-1.0150,0.0350,0.9450,1000.2607,smooth_accel_decel,8
4651,3763022,0.0320,0.0227,0.9721,-0.4200,0.0262,0.8050,1000.2551,smooth_accel_decel,8
4652,3763082,0.0249,0.0024,0.9694,-0.3587,1.1375,0.3938,1000.2598,smooth_accel_decel,8
4653,3763142,0.0436,0.0317,0.9955,0.9625,0.0787,0.5512,1000.2588,smooth_accel_decel,8
4654,3763202,0.0098,0.0315,0.9706,-0.7875,0.3587,0.7700,1000.2566,smooth_accel_decel,8
4655,3763262,0.0678,0.0480,1.0228,-0.2013,1.2162,0.4812,1000.2581,smooth_accel_decel,8
4656,3763322,0.0734,0.0210,0.9914,-0.1138,0.3938,0.3063,1000.2634,smooth_accel_decel,8
4657,3763382,0.0029,0.0095,0.9562,0.1575,0.2013,0.0875,1000.2603,smooth_accel_decel,8
4658,3763442,0.0368,0.0371,0.9629,-0.8925,-0.5163,0.0787,1000.2639,smooth_accel_decel,8
4659,3763502,0.0442,-0.0106,1.0561,-0.4550,0.9712,0.6475,1000.2607,smooth_accel_decel,8
4660,3763562,-0.0574,0.0373,0.9950,1.1988,-0.3237,0.6212,1000.2761,smooth_accel_decel,8
4661,3763622,0.0392,0.0046,1.0206,-1.1025,0.1663,0.6125,1000.2656,smooth_accel_decel,8
4662,3763682,0.0930,0.0259,1.0250,-0.7788,0.4725,0.4812,1000.2722,smooth_accel_decel,8
4663,3763742,-0.0335,0.0229,1.0270,0.3237,1.4612,0.7175,1000.2629,smooth_accel_decel,8
4664,3763802,-0.0651,0.0259,0.9966,0.7175,1.4612,-0.0787,1000.2639,smooth_accel_decel,8
4665,3763862,-0.0348,0.0505,0.9743,-0.2625,1.1287,0.1488,1000.2727,smooth_accel_decel,8
4666,3763922,-0.0588,0.0405,0.9867,0.6562,0.6475,0.1925,1000.2725,smooth_accel_decel,8
4667,3763982,-0.0479,0.0345,0.9833,-0.9013,-0.0175,-0.1663,1000.2559,smooth_accel_decel,8
4668,3764042,-0.0737,0.0436,1.0290,0.9450,0.2625,0.0700,1000.2563,smooth_accel_decel,8
4669,3764102,-0.0508,0.0100,1.0538,-1.0237,0.7613,-0.2362,1000.2620,smooth_accel_decel,8
4670,3764162,-0.1178,0.0472,0.9615,0.9013,0.7962,-0.3500,1000.2659,smooth_accel_decel,8
4671,3764222,-0.1118,0.0318,0.9858,0.8138,0.8225,-0.1138,1000.2654,smooth_accel_decel,8
4672,3764282,-0.1472,0.0253,1.0016,-0.6913,0.8225,0.2362,1000.2668,smooth_accel_decel,8
4673,3764342,-0.1259,0.0344,1.0011,-0.3850,-0.0962,0.5075,1000.2480,smooth_accel_decel,8
4674,3764402,-0.0886,0.0137,1.0036,-0.0787,0.1225,0.4112,1000.2507,smooth_accel_decel,8
4675,3764462,-0.1511,-0.0342,0.9533,0.7788,1.1988,0.0000,1000.2595,smooth_accel_decel,8
4676,3764522,-0.1296,0.1141,1.1012,-1.6187,2.5988,-0.2975,1000.2559,smooth_accel_decel,8
4677,3764582,-0.1791,-0.0005,0.9252,0.3675,0.6737,-0.0088,1000.2476,smooth_accel_decel,8
4678,3764642,-0.2167,0.0066,1.0006,1.2250,0.7088,0.0088,1000.2546,smooth_accel_decel,8
4679,3764702,-0.1939,0.0655,1.0102,-1.3737,-0.9625,0.0525,1000.2434,smooth_accel_decel,8
4680,3764762,-0.1696,0.0002,1.0174,1.0325,-0.5512,0.4462,1000.2407,smooth_accel_decel,8
4681,3764822,-0.1623,0.0406,0.9550,0.1925,-0.4462,-0.0262,1000.2444,smooth_accel_decel,8
4682,3764882,-0.1579,0.0176,1.0055,0.4550,1.1025,0.3850,1000.2502,smooth_accel_decel,8
4683,3764942,-0.1232,0.0378,0.9562,0.5775,1.4438,-0.0962,1000.2368,smooth_accel_decel,8
4684,3765002,-0.1262,-0.0755,0.8862,0.5775,-2.5812,-0.0262,1000.2483,smooth_accel_decel,8
4685,3765062,-0.1764,0.0963,1.0438,0.3587,0.4200,0.2537,1000.2297,smooth_accel_decel,8
4686,3765122,-0.1290,-0.0159,1.0199,-0.9450,2.3450,0.0787,1000.2393,smooth_accel_decel,8
4687,3765182,-0.1454,0.0791,1.0395,0.7788,1.1025,0.3237,1000.2361,smooth_accel_decel,8
4688,3765242,-0.1122,0.0908,0.9615,-1.3475,-1.5137,-0.2013,1000.2402,smooth_accel_decel,8
4689,3765302,-0.0911,0.0264,0.9733,0.4988,-0.2800,-0.0613,1000.2363,smooth_accel_decel,8
4690,3765362,-0.0554,0.0415,0.9859,-0.2537,-1.0063,0.4725,1000.2253,smooth_accel_decel,8
4691,3765422,-0.0813,0.0891,0.9959,-0.6650,0.7437,0.3237,1000.2258,smooth_accel_decel,8
4692,3765482,-0.1596,0.0339,0.8694,0.8138,-2.5463,0.0613,1000.2219,smooth_accel_decel,8
4693,3765542,-0.1130,-0.0491,0.9364,-0.7350,-2.8963,0.0613,1000.2288,smooth_accel_decel,8
4694,3765602,-0.0932,0.0792,1.0882,1.0412,-1.2600,0.5950,1000.2163,smooth_accel_decel,8
4695,3765662,-0.1010,0.0657,1.0031,-1.3475,2.5200,0.6125,1000.2097,smooth_accel_decel,8
4696,3765722,-0.1042,-0.0049,0.9579,0.3150,-1.4612,0.2887,1000.2017,smooth_accel_decel,8
4697,3765782,-0.1277,0.1071,1.0106,0.3850,0.5688,0.4375,1000.2070,smooth_accel_decel,8
4698,3765842,-0.1867,0.0340,0.9010,1.1725,-1.3650,0.3063,1000.2000,smooth_accel_decel,8
4699,3765902,-0.2601,-0.0928,0.8361,-1.5488,-4.9088,0.1312,1000.2087,smooth_accel_decel,8
4700,3765962,-0.1088,0.0542,1.0236,-0.9887,0.0000,0.0262,1000.2078,smooth_accel_decel,8
4701,3766022,-0.1901,-0.0077,0.8940,-0.4812,-0.9625,0.6300,1000.1960,smooth_accel_decel,8
4702,3766082,-0.1164,0.1220,1.1326,2.2400,-0.2100,0.0175,1000.1841,smooth_accel_decel,8
4703,3766142,-0.1433,-0.0434,0.7735,-0.8138,-0.5075,0.3063,1000.1895,smooth_accel_decel,8
4704,3766202,-0.0595,0.1408,1.0677,2.9575,1.8987,-0.4988,1000.1819,smooth_accel_decel,8
4705,3766262,-0.1557,-0.1173,0.7676,-0.8750,-1.4875,-0.2275,1000.1655,smooth_accel_decel,8
4706,3766322,-0.2004,0.0509,0.7540,0.4812,-2.4762,-0.0350,1000.1709,smooth_accel_decel,8
4707,3766382,-0.1329,0.1137,0.9036,1.0412,-0.0613,0.1312,1000.1682,smooth_accel_decel,8
4708,3766442,-0.0820,-0.0020,0.9275,1.0938,-2.3100,1.1287,1000.1292,smooth_accel_decel,8
4709,3766502,-0.1401,0.1764,1.0898,1.1725,1.6450,0.3500,1000.1409,smooth_accel_decel,8
4710,3766562,-0.1601,0.0573,1.0863,0.1925,-0.7350,0.0437,1000.1401,smooth_accel_decel,8
4711,3766622,-0.0710,0.0418,0.9104,0.4025,0.9975,0.4375,1000.1350,smooth_accel_decel,8
4712,3766682,-0.0747,0.0080,0.9572,1.0150,-0.3675,-0.1838,1000.1404,smooth_accel_decel,8
4713,3766742,-0.0770,0.0310,1.1119,-0.3063,-1.3038,0.2013,1000.1084,smooth_accel_decel,8
4714,3766802,-0.2181,0.0939,0.9342,-1.1375,3.3950,-0.1925,1000.1199,smooth_accel_decel,8
4715,3766862,-0.0352,-0.1133,1.0228,-0.1925,0.2188,-0.0437,1000.1140,smooth_accel_decel,8
4716,3766922,-0.0405,0.1039,1.0526,2.6337,0.4112,-0.5512,1000.1021,smooth_accel_decel,8
4717,3766982,-0.1513,-0.0874,0.9378,0.2362,0.7788,-0.3938,1000.1118,smooth_accel_decel,8
4718,3767042,-0.1327,0.1505,1.0521,1.4612,-0.8050,-0.1575,1000.1050,smooth_accel_decel,8
4719,3767102,-0.1139,0.0664,1.1026,1.9338,-1.1113,-0.0875,1000.1240,smooth_accel_decel,8
4720,3767162,-0.1517,0.0501,1.0125,-1.2862,-3.4125,0.0525,1000.1150,smooth_accel_decel,8
4721,3767222,-0.1535,0.0027,0.9704,-0.5688,0.5075,0.5775,1000.1123,smooth_accel_decel,8
4722,3767282,-0.1975,-0.0305,0.7725,-0.2975,4.2875,-0.0350,1000.1143,smooth_accel_decel,8
4723,3767342,-0.1330,-0.0171,0.9938,-0.3500,0.9100,-0.5337,1000.1033,smooth_accel_decel,8
4724,3767402,-0.1918,-0.0637,0.8647,1.2250,1.0325,-0.3237,1000.1121,smooth_accel_decel,8
4725,3767462,-0.0395,0.0070,1.0873,0.2537,-0.2537,0.1663,1000.1042,smooth_accel_decel,8
4726,3767522,-0.1244,0.1574,1.0602,2.6862,2.8438,0.1400,1000.1079,smooth_accel_decel,8
4727,3767582,-0.1163,0.0855,1.1414,0.4200,-0.2800,0.9887,1000.1233,smooth_accel_decel,8
4728,3767642,-0.0633,0.0385,1.0385,-0.5775,-4.3313,0.4375,1000.1226,smooth_accel_decel,8
4729,3767702,-0.1484,0.0273,1.0354,1.3563,-4.6375,0.3850,1000.1267,smooth_accel_decel,8
4730,3767762,-0.1648,0.0654,0.9350,0.3325,0.5688,-0.5425,1000.1201,smooth_accel_decel,8
4731,3767822,-0.1060,0.0154,0.9675,1.6450,-0.9975,-0.4638,1000.0940,smooth_accel_decel,8
4732,3767882,-0.2088,-0.0332,0.8349,-0.2450,2.4062,0.0787,1000.1091,smooth_accel_decel,8
4733,3767942,-0.0668,-0.0017,0.9940,-0.8487,-2.8263,-0.1663,1000.0925,smooth_accel_decel,8
4734,3768002,-0.1149,0.0813,1.0597,2.5463,-0.0700,0.4550,1000.0845,smooth_accel_decel,8
4735,3768062,-0.1232,-0.0051,1.2195,1.4963,-0.6037,0.3850,1000.0874,smooth_accel_decel,8
4736,3768122,-0.1234,0.0344,1.0065,2.7825,0.6562,0.3500,1000.0637,smooth_accel_decel,8
4737,3768182,-0.1857,-0.0053,0.7559,0.2013,-0.9450,-0.3587,1000.0669,smooth_accel_decel,8
4738,3768242,-0.1213,-0.0229,0.9445,0.7613,-1.2337,0.2275,1000.0547,smooth_accel_decel,8
4739,3768302,-0.1277,-0.0415,0.9780,1.1988,-1.8112,0.2362,1000.0630,smooth_accel_decel,8
4740,3768362,-0.1145,0.1064,1.0831,1.8725,-0.1925,0.6212,1000.0383,smooth_accel_decel,8
4741,3768422,-0.0974,0.0627,0.8782,0.2625,-1.9600,0.4550,1000.0444,smooth_accel_decel,8
4742,3768482,-0.0703,0.0085,1.0177,3.4037,1.2162,0.5863,1000.0378,smooth_accel_decel,8
4743,3768542,-0.0488,-0.0258,0.9984,0.2362,-0.2887,-0.2625,1000.0251,smooth_accel_decel,8
4744,3768602,-0.0556,0.0398,1.0504,2.1088,-2.0038,0.3762,1000.0378,smooth_accel_decel,8
4745,3768662,-0.1341,0.0764,0.9152,2.0738,-1.2950,0.6737,1000.0122,smooth_accel_decel,8
4746,3768722,-0.2533,0.1474,0.9191,1.0938,-1.7763,0.2362,999.9980,smooth_accel_decel,8
4747,3768782,-0.1876,-0.0048,0.8786,-1.7500,-1.7062,-0.4812,999.9795,smooth_accel_decel,8
4748,3768842,-0.2428,-0.0088,0.6190,-3.8675,0.2100,0.4200,999.9836,smooth_accel_decel,8
4749,3768902,-0.2259,-0.0193,0.6871,0.2975,0.2537,-0.3675,999.9563,smooth_accel_decel,8
4750,3768962,-0.0654,-0.0093,0.8880,1.4525,2.2313,-0.7175,999.9155,smooth_accel_decel,8
4751,3769022,-0.0761,0.0615,1.1014,-0.5250,5.8538,0.5075,999.9104,smooth_accel_decel,8
4752,3769082,-0.0381,0.1418,1.1522,6.6937,1.3825,0.8138,999.9080,smooth_accel_decel,8
4753,3769142,-0.1876,-0.0249,0.9231,-0.3237,-1.6013,0.3063,999.9055,smooth_accel_decel,8
4754,3769202,-0.0979,0.1169,1.1263,-1.9425,-1.2250,0.1488,999.9004,smooth_accel_decel,8
4755,3769262,-0.0683,0.1106,1.1660,-3.1500,-1.8375,0.9013,999.8948,smooth_accel_decel,8
4756,3769322,-0.1728,0.0300,0.9909,0.1488,-0.1838,0.3063,999.9258,smooth_accel_decel,8
4757,3769382,-0.0515,0.0939,0.9777,0.0000,-0.1838,-0.1138,999.9053,smooth_accel_decel,8
4758,3769442,0.0066,0.0222,0.8599,0.2625,-4.4887,0.6037,999.9175,smooth_accel_decel,8
4759,3769502,-0.0913,0.0681,0.8481,-1.8900,-3.5350,-0.0875,999.9160,smooth_accel_decel,8
4760,3769562,-0.1810,-0.0365,0.9030,-0.9538,-0.1575,0.5775,999.8721,smooth_accel_decel,8
4761,3769622,-0.1460,0.1088,0.8892,-1.5838,-1.9512,-0.4025,999.8606,smooth_accel_decel,8
4762,3769682,-0.1291,0.0015,1.0438,-0.0262,0.8225,0.1488,999.8677,smooth_accel_decel,8
4763,3769742,-0.0735,0.0509,1.0197,-0.1312,-1.1287,0.3762,999.8604,smooth_accel_decel,8
4764,3769802,-0.1227,0.1042,0.9397,0.8838,1.6187,-0.1925,999.8362,smooth_accel_decel,8
4765,3769862,-0.0700,0.1342,1.0058,-0.8487,1.9512,-0.3237,999.8540,smooth_accel_decel,8
4766,3769922,0.0047,0.1118,1.2052,-0.3762,1.4787,0.1138,999.8621,smooth_accel_decel,8
4767,3769982,-0.0651,0.0220,1.0795,2.5900,1.9250,-0.0613,999.8887,smooth_accel_decel,8
4768,3770042,-0.1078,0.0855,0.9967,-2.3888,-0.6825,-0.1488,999.9028,smooth_accel_decel,8
4769,3770102,-0.0451,-0.0031,1.0761,-0.3237,-1.5488,0.5425,999.9023,smooth_accel_decel,8
4770,3770162,-0.0305,-0.1645,0.9155,-5.0312,1.2950,-0.2450,999.8865,smooth_accel_decel,8
4771,3770222,-0.0710,0.0879,1.1194,0.0962,3.4738,0.4812,999.8774,smooth_accel_decel,8
4772,3770282,-0.0744,0.0778,1.0846,-1.7150,2.8175,-0.6913,999.9143,smooth_accel_decel,8
4773,3770342,-0.1281,0.0627,0.9074,-0.4025,0.1925,-0.7000,999.9023,smooth_accel_decel,8
4774,3770402,-0.0103,0.2028,1.2519,-1.1463,5.9062,-0.3500,999.9097,smooth_accel_decel,8
4775,3770462,-0.0198,-0.0683,1.1846,1.9162,1.5838,-0.0525,999.9128,smooth_accel_decel,8
4776,3770522,0.0141,0.1511,1.2700,-0.0175,2.5988,-0.5863,999.8982,smooth_accel_decel,8
4777,3770582,-0.1116,-0.0245,0.8969,-1.4088,-1.6275,0.1838,999.8982,smooth_accel_decel,8
4778,3770642,-0.0907,0.1027,0.9711,-1.0588,1.9512,-0.5075,999.8555,smooth_accel_decel,8
4779,3770702,-0.0624,-0.0305,0.9950,0.7700,-1.7763,0.1400,999.8591,smooth_accel_decel,8
4780,3770762,-0.0883,-0.0112,0.9087,-2.3450,-1.2337,-0.6300,999.8225,smooth_accel_decel,8
4781,3770822,-0.0712,0.0146,1.0853,-0.1400,1.2862,0.6562,999.8035,smooth_accel_decel,8
4782,3770882,-0.1371,0.0320,0.8666,-1.0063,0.1925,0.4288,999.8059,smooth_accel_decel,8
4783,3770942,-0.0874,-0.0437,1.1139,0.4550,0.9625,0.4812,999.8079,smooth_accel_decel,8
4784,3771002,-0.1093,0.0124,0.8774,-1.4875,-0.3063,0.0175,999.8147,smooth_accel_decel,8
4785,3771062,-0.0788,0.0000,0.9731,1.0675,-2.1350,0.4638,999.8203,smooth_accel_decel,8
4786,3771122,-0.0803,0.0052,1.0533,1.2162,0.2362,0.1575,999.8044,smooth_accel_decel,8
4787,3771182,-0.0266,0.0903,1.0846,2.8438,0.4988,-0.1925,999.8191,smooth_accel_decel,8
4788,3771242,-0.0910,0.0488,0.9528,2.4588,1.8025,0.4638,999.8257,smooth_accel_decel,8
4789,3771302,-0.0693,0.0449,0.9897,2.3537,0.8487,-0.1838,999.7983,smooth_accel_decel,8
4790,3771362,-0.1037,0.0393,0.8574,-1.2687,1.7763,0.1925,999.7861,smooth_accel_decel,8
4791,3771422,-0.0315,0.0016,1.0726,1.1463,0.4025,0.3587,999.7710,smooth_accel_decel,8
4792,3771482,0.0940,0.0794,1.2107,-2.3450,-0.4725,0.4112,999.7124,smooth_accel_decel,8
4793,3771542,-0.1639,0.2170,0.9719,2.7213,0.9975,1.2862,999.7131,smooth_accel_decel,8
4794,3771602,-0.1576,-0.0556,0.9208,1.7237,1.1463,0.0437,999.6558,smooth_accel_decel,8
4795,3771662,-0.0407,-0.0081,0.9576,2.0387,0.1750,0.2713,999.6338,smooth_accel_decel,8
4796,3771722,-0.0966,0.0364,0.8367,-2.1350,0.5337,0.1400,999.6733,smooth_accel_decel,8
4797,3771782,0.0229,0.1373,1.1488,0.0088,6.5012,0.1663,999.6765,smooth_accel_decel,8
4798,3771842,-0.0351,0.0198,1.0316,-4.4275,0.8750,0.3850,999.7241,smooth_accel_decel,8
4799,3771902,-0.1013,0.0678,0.9758,0.2362,2.8000,-0.0262,999.7395,smooth_accel_decel,8
4800,3771962,-0.0539,-0.1169,1.0343,2.1962,-1.1113,0.7700,999.7390,smooth_accel_decel,8
4801,3772022,-0.0622,-0.0305,0.7776,-3.3425,-3.4300,0.8838,999.7520,smooth_accel_decel,8
4802,3772082,-0.2008,0.1513,1.0443,0.2537,3.9025,1.3913,999.7595,smooth_accel_decel,8
4803,3772142,-0.1096,-0.0766,1.0138,-0.8313,0.7350,0.4112,999.6897,smooth_accel_decel,8
4804,3772202,-0.1371,-0.0468,0.9775,0.2362,1.3825,0.7000,999.6829,smooth_accel_decel,8
4805,3772262,-0.0234,0.0251,1.0633,5.5037,-0.9538,0.6300,999.6780,smooth_accel_decel,8
4806,3772322,0.0810,0.1427,1.1727,-2.8263,-4.7600,0.8925,999.6538,smooth_accel_decel,8
4807,3772382,-0.0078,0.0927,1.2166,-0.9275,0.1312,1.6013,999.6050,smooth_accel_decel,8
4808,3772442,-0.1152,-0.0310,1.0380,-5.0225,4.7250,-0.5250,999.5850,smooth_accel_decel,8
4809,3772502,0.0282,-0.0495,0.8938,6.0725,1.0588,-0.5688,999.5601,smooth_accel_decel,8
4810,3772562,0.0041,0.1947,1.2259,0.7613,2.3537,-0.5425,999.6147,smooth_accel_decel,8
4811,3772622,0.0293,0.1894,1.1117,-3.4562,2.6688,0.0875,999.6006,smooth_accel_decel,8
4812,3772682,0.0740,-0.0161,0.9836,-2.2137,-5.5738,-0.0700,999.5591,smooth_accel_decel,8
4813,3772742,-0.0214,0.1581,1.1421,1.1812,-2.2137,0.8575,999.5271,smooth_accel_decel,8
4814,3772802,0.0009,0.0461,0.9188,0.0525,-3.5438,-0.5775,999.5508,smooth_accel_decel,8
4815,3772862,0.0181,0.0206,0.9416,-2.0038,-4.0775,-0.3500,999.5720,smooth_accel_decel,8
4816,3772922,-0.0703,0.0461,1.0751,3.1237,2.7562,0.1050,999.5691,smooth_accel_decel,8
4817,3772982,0.0468,0.0463,0.7945,-0.9275,-1.7500,-0.6212,999.6030,smooth_accel_decel,8
4818,3773042,-0.0073,0.0213,0.9249,-0.8050,-0.2450,-0.6212,999.5955,smooth_accel_decel,8
4819,3773102,-0.0307,0.0337,0.8866,-0.1925,1.2513,-0.4900,999.6030,smooth_accel_decel,8
4820,3773162,0.0598,0.0371,1.1026,0.5775,2.4850,-0.1925,999.5959,smooth_accel_decel,8
4821,3773222,-0.0293,0.0117,1.0150,0.8225,-0.5075,-0.4900,999.6265,smooth_accel_decel,8
4822,3773282,-0.0024,0.0359,1.1112,0.4812,-2.9575,0.2188,999.5979,smooth_accel_decel,8
4823,3773342,-0.0312,0.0105,1.0943,2.8788,4.9525,-0.0525,999.6482,smooth_accel_decel,8
4824,3773402,-0.1005,0.0186,0.9531,2.6250,0.1925,-0.4900,999.6277,smooth_accel_decel,8
4825,3773462,-0.0160,0.0932,1.0260,2.3187,1.3475,-0.7088,999.6152,smooth_accel_decel,8
4826,3773522,0.0247,0.0288,0.8116,0.7350,-2.6512,-0.4812,999.5867,smooth_accel_decel,8
4827,3773582,-0.0056,0.0856,1.0456,1.2950,-1.5575,0.0350,999.5933,smooth_accel_decel,8
4828,3773642,0.0186,0.1169,0.9861,3.0187,-0.3500,0.4288,999.5854,smooth_accel_decel,8
4829,3773702,-0.0171,-0.0358,0.9711,0.3587,0.0088,0.1138,999.5767,smooth_accel_decel,8
4830,3773762,0.0439,0.0356,1.0252,-0.9800,-4.1825,1.4700,999.6064,smooth_accel_decel,8
4831,3773822,0.0716,0.1488,1.0648,3.4388,-1.1725,0.0175,999.5859,smooth_accel_decel,8
4832,3773882,-0.0683,0.0337,0.7752,2.2050,2.2313,0.5250,999.5967,smooth_accel_decel,8
4833,3773942,0.1447,0.1121,1.1280,-1.2775,0.9187,-0.1575,999.5879,smooth_accel_decel,8
4834,3774002,0.0717,0.0537,1.2596,4.1300,-3.6137,0.4988,999.5945,smooth_accel_decel,8
4835,3774062,-0.0168,0.2419,0.9646,0.9100,3.0187,0.4638,999.5466,smooth_accel_decel,8
4836,3774122,-0.0002,-0.1434,0.8386,-0.8400,0.0437,0.7000,999.5554,smooth_accel_decel,8
4837,3774182,-0.0776,0.0710,1.0260,1.6363,-0.9275,-0.2013,999.5627,smooth_accel_decel,8
4838,3774242,-0.0600,0.1779,0.9935,1.2425,1.9075,0.1750,999.6028,smooth_accel_decel,8
4839,3774302,0.0156,-0.0242,1.1098,0.5600,2.8963,-0.3413,999.5542,smooth_accel_decel,8
