,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec,segment_id,segment_time_sec
188,1207742,0.0708,0.2597,1.0223,-0.2975,-1.015,-31.57,1000.6868,right_u_turn,11.28,0,11.28
189,1207802,0.0356,0.2459,0.9772,-0.3325,-0.0787,-32.515,1000.6812,right_u_turn,11.34,0,11.34
190,1207862,0.0755,0.1842,1.0217,-0.2887,0.2537,-31.92,1000.6633,right_u_turn,11.4,0,11.4
191,1207922,0.0226,0.2167,0.9715,-0.3762,-0.7088,-31.4912,1000.6541,right_u_turn,11.46,0,11.46
192,1207982,0.0532,0.26,0.9947,0.3063,-2.6775,-32.1213,1000.6606,right_u_turn,11.52,0,11.52
193,1208042,0.0551,0.2823,1.0168,-0.1925,0.49,-31.5088,1000.6665,right_u_turn,11.58,0,11.58
194,1208102,0.0537,0.2403,1.0951,0.0787,-1.26,-31.3512,1000.6577,right_u_turn,11.64,0,11.64
195,1208162,0.0095,0.2603,1.0197,0.035,1.015,-32.1387,1000.6594,right_u_turn,11.7,0,11.7
196,1208222,-0.002,0.2321,0.9536,-0.665,-1.0588,-32.3662,1000.6482,right_u_turn,11.76,0,11.76
197,1208282,0.0346,0.1915,0.9406,-0.9187,-1.855,-32.1125,1000.6399,right_u_turn,11.82,0,11.82
198,1208342,0.04,0.1849,0.9369,0.07,-2.1437,-31.2025,1000.6389,right_u_turn,11.88,0,11.88
199,1208402,-0.0666,0.1889,0.9855,0.4462,0.0175,-32.1912,1000.6414,right_u_turn,11.94,0,11.94
200,1208462,0.0356,0.1596,0.9982,-0.3413,-1.0325,-29.96,1000.6555,right_u_turn,12.0,0,12.0
201,1208522,-0.0422,0.1444,0.9606,0.1575,1.0063,-30.31,1000.6345,right_u_turn,12.06,0,12.06
202,1208582,-0.009,0.189,0.9863,0.49,2.24,-29.3475,1000.6321,right_u_turn,12.12,0,12.12
203,1208642,0.0708,0.2006,1.0465,-1.5137,-1.05,-27.5888,1000.6431,right_u_turn,12.18,0,12.18
204,1208702,-0.0522,0.1666,0.9412,-1.435,0.6737,-26.2588,1000.6421,right_u_turn,12.24,0,12.24
205,1208762,-0.009,0.1605,0.9953,-1.8725,1.3388,-25.0338,1000.6375,right_u_turn,12.3,0,12.3
206,1208822,0.012,0.1423,1.0024,-1.8375,-0.7088,-23.8962,1000.6353,right_u_turn,12.36,0,12.36
207,1208882,0.0007,0.1806,1.0089,-0.3237,1.995,-22.9862,1000.6411,right_u_turn,12.42,0,12.42
208,1208942,-0.0673,0.1076,0.9426,-0.1488,0.0525,-21.8137,1000.6387,right_u_turn,12.48,0,12.48
209,1209002,0.0016,0.1499,0.9923,-0.7,-0.4112,-20.6238,1000.6467,right_u_turn,12.54,0,12.54
210,1209062,-0.0425,0.109,0.9025,-0.1575,-2.7738,-20.0725,1000.6223,right_u_turn,12.6,0,12.6
211,1209122,-0.092,0.0983,1.035,0.805,2.1788,-19.53,1000.6316,right_u_turn,12.66,0,12.66
212,1209182,-0.0295,0.1757,0.9731,0.91,1.995,-18.4538,1000.6287,right_u_turn,12.72,0,12.72
213,1209242,-0.009,0.1286,1.0653,1.9075,-0.77,-18.2262,1000.6243,right_u_turn,12.78,0,12.78
214,1209302,-0.0396,0.1266,1.0009,0.84,-1.12,-17.5875,1000.6311,right_u_turn,12.84,0,12.84
215,1209362,0.0002,0.1723,1.0256,-0.3413,-0.21,-16.7475,1000.6287,right_u_turn,12.9,0,12.9
216,1209422,-0.0442,0.1225,0.9674,0.1663,-1.7413,-16.5287,1000.6267,right_u_turn,12.96,0,12.96
217,1209482,-0.0281,0.0698,1.0246,-1.2162,0.7525,-15.4,1000.6267,right_u_turn,13.02,0,13.02
218,1209542,-0.0664,0.0956,0.9828,-1.19,0.1488,-14.6125,1000.6238,right_u_turn,13.08,0,13.08
219,1209602,-0.0398,0.0746,1.0402,-1.3388,1.8813,-12.6613,1000.6243,right_u_turn,13.14,0,13.14
220,1209662,-0.0228,0.0229,1.0266,-0.9625,0.63,-10.9462,1000.6289,right_u_turn,13.2,0,13.2
221,1209722,-0.0944,-0.0154,1.0208,-1.1988,2.2313,-9.5638,1000.6287,right_u_turn,13.26,0,13.26
222,1209782,-0.1069,0.0597,0.9953,-0.35,1.54,-8.4788,1000.6292,right_u_turn,13.32,0,13.32
223,1209842,-0.0612,-0.0005,1.0284,0.4812,1.2425,-7.3587,1000.6282,right_u_turn,13.38,0,13.38
224,1209902,-0.0512,0.0173,1.0248,0.0875,1.4963,-5.9412,1000.6204,right_u_turn,13.44,0,13.44
225,1209962,-0.0117,0.0117,1.0795,-0.2013,1.7587,-4.6462,1000.6282,right_u_turn,13.5,0,13.5
226,1210022,-0.1047,-0.0031,0.9276,-0.5688,1.2775,-3.85,1000.6292,right_u_turn,13.56,0,13.56
227,1210082,-0.018,-0.0068,1.0352,-0.105,0.385,-3.1675,1000.6301,right_u_turn,13.62,0,13.62
228,1210142,-0.0993,0.0343,0.9617,0.3762,0.5075,-1.9863,1000.6279,right_u_turn,13.68,0,13.68
229,1210202,-0.0822,0.034,0.9635,-0.4725,-0.315,-1.4262,1000.6328,right_u_turn,13.74,0,13.74
