,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec,segment_time_sec,segment_id
2803,4069622,-0.0229,0.0085,0.9902,0.6212,0.8487,0.1225,1000.1646,hard_accel,3131.28,0.36,23
2804,4069682,-0.0115,0.0195,0.9999,0.6825,0.4288,0.1225,1000.158,hard_accel,3131.34,0.42,23
2805,4069742,-0.049,0.018,0.9873,0.3237,0.9187,0.385,1000.1716,hard_accel,3131.4,0.48,23
2806,4069802,-0.1255,0.0425,0.9958,0.0262,1.1988,0.3413,1000.1492,hard_accel,3131.46,0.54,23
2807,4069862,-0.1756,0.0144,1.0095,0.175,1.89,0.3762,1000.1621,hard_accel,3131.52,0.6,23
2808,4069922,-0.199,0.0508,1.004,-0.315,2.0825,0.315,1000.1553,hard_accel,3131.58,0.66,23
2809,4069982,-0.2276,0.0437,1.0146,-0.4812,1.9338,0.0262,1000.1536,hard_accel,3131.64,0.72,23
2810,4070042,-0.2589,0.0046,1.0066,-0.9362,1.0762,0.0175,1000.145,hard_accel,3131.7,0.78,23
2811,4070102,-0.293,0.0434,1.0116,-0.35,1.1638,0.14,1000.1326,hard_accel,3131.76,0.84,23
2812,4070162,-0.3741,0.0805,0.9044,0.7262,-0.7613,-0.2713,1000.1287,hard_accel,3131.82,0.9,23
2813,4070222,-0.3021,-0.0078,0.9864,0.5688,0.0962,0.175,1000.1243,hard_accel,3131.88,0.96,23
2814,4070282,-0.3048,0.0427,0.9699,1.9425,0.28,0.035,1000.1199,hard_accel,3131.94,1.02,23
2815,4070342,-0.2977,0.0458,1.011,1.5662,-0.245,0.14,1000.1135,hard_accel,3132.0,1.08,23
2816,4070402,-0.326,0.0239,0.9994,1.4262,-0.5163,0.5163,1000.0969,hard_accel,3132.06,1.14,23
2817,4070462,-0.3021,0.059,1.0399,-0.455,0.8838,0.4988,1000.1016,hard_accel,3132.12,1.2,23
2818,4070522,-0.3587,0.022,0.955,-1.1375,1.2337,0.3675,1000.0957,hard_accel,3132.18,1.26,23
2819,4070582,-0.3019,0.0536,0.979,-0.035,-1.4963,-0.315,1000.0706,hard_accel,3132.24,1.32,23
2820,4070642,-0.2704,0.0425,1.0231,1.9338,0.8225,-0.105,1000.0708,hard_accel,3132.3,1.38,23
2821,4070702,-0.3845,0.0773,0.9626,1.19,-0.9538,-0.0875,1000.0667,hard_accel,3132.36,1.44,23
2822,4070762,-0.3799,0.0058,0.7896,0.8225,-3.3863,0.2275,1000.062,hard_accel,3132.42,1.5,23
2823,4070822,-0.3347,-0.0063,0.9045,0.2887,0.2975,0.0787,1000.0483,hard_accel,3132.48,1.56,23
2824,4070882,-0.3165,0.0642,0.9667,-0.2013,0.5075,-0.3237,1000.0369,hard_accel,3132.54,1.62,23
2825,4070942,-0.3023,0.0557,1.0848,-2.1,0.0613,0.0787,1000.0293,hard_accel,3132.6,1.68,23
2826,4071002,-0.3304,0.0549,1.1521,2.5725,-0.1488,-0.1575,1000.0334,hard_accel,3132.66,1.74,23
2827,4071062,-0.3551,0.0085,1.069,1.7413,0.2188,-0.6037,1000.0168,hard_accel,3132.72,1.8,23
2828,4071122,-0.3203,-0.064,0.937,1.785,-2.3012,-0.9538,1000.0166,hard_accel,3132.78,1.86,23
2829,4071182,-0.2828,0.0077,0.9853,3.5875,-0.7,-0.6475,1000.0061,hard_accel,3132.84,1.92,23
2830,4071242,-0.3177,0.2108,0.866,1.2513,-0.9187,-0.8838,999.9858,hard_accel,3132.9,1.98,23
2831,4071302,-0.2342,0.0498,0.9681,-0.665,-2.835,-0.4112,999.9653,hard_accel,3132.96,2.04,23
2832,4071362,-0.3343,0.044,0.8095,0.175,-2.17,-0.945,999.9727,hard_accel,3133.02,2.1,23
2833,4071422,-0.1998,-0.0027,1.1724,-3.4125,1.0588,-0.5163,999.9607,hard_accel,3133.08,2.16,23
2834,4071482,-0.3462,0.011,1.0131,0.525,3.4913,-0.2013,999.9524,hard_accel,3133.14,2.22,23
2835,4071542,-0.3004,0.0503,0.9573,2.4675,0.42,0.0875,999.9358,hard_accel,3133.2,2.28,23
2836,4071602,-0.2837,0.0742,1.0447,2.0563,4.6725,-0.7175,999.9272,hard_accel,3133.26,2.34,23
2837,4071662,-0.2567,0.0558,0.8232,0.7262,-1.8025,-0.5512,999.9043,hard_accel,3133.32,2.4,23
2838,4071722,-0.2813,0.0005,0.7998,0.7613,-2.24,-0.28,999.9104,hard_accel,3133.38,2.46,23
2839,4071782,-0.364,0.1025,1.0399,0.7613,3.395,-0.4725,999.9077,hard_accel,3133.44,2.52,23
2840,4071842,-0.3642,0.0483,0.7274,0.3237,-0.6475,-0.3938,999.8738,hard_accel,3133.5,2.58,23
