timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target
1131602,0.4153,-0.1498,0.9748,1.6363,-0.8400,0.2887,1001.2136,hard_accel_decel3
1131662,0.4851,0.0571,1.0492,1.6888,2.1875,-0.2450,1001.2429,hard_accel_decel3
1131722,0.3880,0.0935,0.9104,1.4700,1.2862,0.1225,1001.2524,hard_accel_decel3
1131782,0.3997,0.0892,0.9250,3.5175,1.3650,-0.0875,1001.2495,hard_accel_decel3
1131842,0.4021,-0.0819,0.9302,-1.1025,1.9688,0.0175,1001.2598,hard_accel_decel3
1131902,0.4480,0.1017,0.9506,2.6075,-2.0125,-0.2625,1001.2710,hard_accel_decel3
1131962,0.5165,0.2152,1.2346,-1.1025,1.0762,1.3475,1001.2734,hard_accel_decel3
1132022,0.2824,0.0544,0.9670,-0.6037,4.3575,-0.5688,1001.2827,hard_accel_decel3
1132082,0.2882,-0.0674,0.9016,1.1988,1.5400,0.1138,1001.3000,hard_accel_decel3
1132142,0.3299,0.0770,0.9031,0.3325,0.0875,0.6125,1001.3022,hard_accel_decel3
1132202,0.2784,0.0137,0.9308,-0.1400,2.7125,-0.0700,1001.2991,hard_accel_decel3
1132262,0.3365,0.0168,0.8291,-0.0700,-0.6037,-0.2450,1001.3289,hard_accel_decel3
1132322,0.3270,0.0169,0.9401,0.9275,1.3212,0.0962,1001.3206,hard_accel_decel3
1132382,0.3323,0.0595,0.8899,2.4938,1.6712,-0.2713,1001.3435,hard_accel_decel3
1132442,0.2140,0.0640,0.8606,-2.1700,-2.6600,0.3675,1001.3474,hard_accel_decel3
1132502,0.2065,-0.0717,0.9792,0.2537,3.6312,-0.0525,1001.3599,hard_accel_decel3
1132562,0.2770,-0.0118,1.0763,1.9775,3.4738,-0.3938,1001.3518,hard_accel_decel3
1132622,0.3273,-0.0051,1.1282,2.4150,0.0962,0.6562,1001.3604,hard_accel_decel3
1132682,0.1398,0.0418,0.8894,0.2013,-0.3325,0.2625,1001.3652,hard_accel_decel3
1132742,0.1381,0.1244,0.9447,-0.2362,0.2800,0.3150,1001.3831,hard_accel_decel3
1132802,0.0717,0.0090,1.0430,0.1838,3.6400,0.2975,1001.3796,hard_accel_decel3
1132862,0.0615,0.0127,0.8886,0.7613,2.9313,0.0088,1001.3733,hard_accel_decel3
1132922,0.0563,0.0210,1.0360,-0.9800,2.2925,0.2975,1001.3774,hard_accel_decel3
1132982,0.0456,0.0471,0.9765,0.2013,1.1113,0.1575,1001.3760,hard_accel_decel3
1133042,0.1261,0.0637,1.0673,0.7613,-1.5137,-0.0437,1001.3828,hard_accel_decel3
1133102,0.0796,0.0415,1.1017,-0.1750,0.5950,0.4988,1001.3889,hard_accel_decel3
1133162,0.0669,0.0226,0.9948,-1.0237,-0.5337,-0.0613,1001.3755,hard_accel_decel3
1133222,0.0711,0.0059,0.9079,-0.0787,-0.2362,0.2975,1001.3782,hard_accel_decel3
1133282,0.0298,0.0918,1.0241,0.5950,0.7875,0.2625,1001.3845,hard_accel_decel3
1133342,0.1003,0.0681,1.0433,0.7962,-1.6363,0.4638,1001.3887,hard_accel_decel3
1133402,0.0571,-0.0173,0.9579,0.1138,0.0000,0.1750,1001.3835,hard_accel_decel3
1133462,0.0512,0.0398,0.9581,-0.9800,0.1400,0.1138,1001.3940,hard_accel_decel3
1133522,0.0270,0.0051,0.9801,-1.0938,-0.0875,0.2887,1001.3906,hard_accel_decel3
1133582,0.0551,0.0043,0.9800,1.3825,-1.5312,0.0962,1001.3821,hard_accel_decel3
1133642,-0.0508,0.0310,0.9496,1.1900,-0.0350,0.3762,1001.3823,hard_accel_decel3
