timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target
709022,-0.0411,-0.1337,1.0134,0.5600,-0.1312,9.7212,1000.8867,right_turn
709082,-0.0098,-0.0936,0.9501,0.0700,0.2188,9.7125,1000.8831,right_turn
709142,-0.0069,-0.0503,1.0165,2.2750,-0.1575,9.7738,1000.8735,right_turn
709202,-0.0281,-0.0964,1.0350,0.1663,0.6300,9.9050,1000.8899,right_turn
709262,-0.0024,-0.0278,1.0477,2.5550,-0.7525,9.7738,1000.8872,right_turn
709322,-0.0283,-0.0903,0.9661,1.3825,-0.3938,9.6512,1000.8796,right_turn
709382,-0.0041,-0.0654,1.0393,1.3475,-2.2225,10.0538,1000.8840,right_turn
709442,-0.0244,-0.0671,1.0382,1.9688,-0.2537,9.9137,1000.8870,right_turn
709502,-0.0547,-0.0691,0.9279,1.4000,-0.3237,10.1237,1000.8838,right_turn
709562,0.0139,-0.0222,1.0341,0.7700,1.7237,10.2463,1000.8840,right_turn
709622,-0.0259,-0.0127,0.9545,-0.5512,-1.8375,10.2638,1000.8838,right_turn
709682,-0.0063,0.0170,1.0324,1.6625,-2.0563,9.8000,1000.8784,right_turn
709742,-0.0024,-0.0471,0.9939,-0.6212,-1.6800,9.7212,1000.8916,right_turn
709802,0.0024,-0.0595,0.9633,-1.1638,1.5137,9.9663,1000.8699,right_turn
709862,0.0170,-0.0091,1.0394,0.2887,0.6388,10.0100,1000.8867,right_turn
709922,-0.0095,-0.0761,0.9528,0.7788,0.4988,10.0625,1000.8821,right_turn
709982,0.0320,-0.1330,0.9953,2.4675,-0.9887,9.6950,1000.8762,right_turn
710042,0.0101,-0.1607,1.0619,1.1113,-0.8750,9.6862,1000.8811,right_turn
710102,-0.0076,-0.0519,1.0338,2.3363,0.1750,9.8175,1000.8718,right_turn
710162,0.0273,-0.0598,1.0030,1.3388,0.3063,10.1062,1000.8667,right_turn
710222,-0.0210,-0.0493,1.0105,0.9187,1.3300,9.8875,1000.8738,right_turn
710282,-0.0268,-0.0717,0.9532,2.1350,-0.4988,9.3363,1000.8708,right_turn
710342,0.0112,0.0082,1.0781,1.0675,1.7763,8.8375,1000.8782,right_turn
710402,-0.0256,0.0295,1.0016,0.9362,2.5638,8.8112,1000.8699,right_turn
710462,-0.0444,-0.0655,1.0092,-0.6650,0.6650,8.1462,1000.8823,right_turn
710522,0.0085,-0.0062,0.9146,1.5925,0.7525,7.4025,1000.8655,right_turn
710582,0.0132,0.0220,0.9731,0.6825,1.2075,7.1225,1000.8706,right_turn
710642,-0.0021,0.0223,1.0560,1.3212,0.4112,6.6937,1000.8684,right_turn
710702,-0.0190,-0.0275,1.0045,0.7000,0.9013,6.9212,1000.8721,right_turn
710762,-0.0066,-0.0134,0.9889,0.1575,-0.1663,6.4575,1000.8657,right_turn
710822,-0.0176,-0.0612,0.9440,0.9887,0.0000,5.9850,1000.8672,right_turn
710882,-0.0576,-0.0193,0.9628,1.3563,-1.6187,5.2238,1000.8716,right_turn
710942,-0.0151,-0.0288,0.9458,1.1463,-1.8200,4.7950,1000.8757,right_turn
711002,-0.0375,0.0056,0.9495,0.9013,-0.7350,3.7188,1000.8684,right_turn
711062,0.0476,0.0463,1.0636,0.1312,-1.4963,3.7975,1000.8779,right_turn
711122,0.0583,0.0410,0.9850,-0.2800,0.2275,2.5900,1000.8760,right_turn
