label,duration,num_samples,accel_mag_mean,accel_mag_max,accel_mag_min,accel_mag_range,dps_mag_mean,dps_mag_max,dps_mag_min,dps_mag_range,a_x_mean,a_x_std,a_x_min,a_x_max,a_x_range,a_x_abs_max,a_x_delta,a_x_max_neighbor_diff,a_x_min_neighbor_diff,a_x_avg_neighbor_diff,a_x_max_gradient,a_x_min_gradient,a_x_num_peaks,a_x_zero_crossings,a_y_mean,a_y_std,a_y_min,a_y_max,a_y_range,a_y_abs_max,a_y_delta,a_y_max_neighbor_diff,a_y_min_neighbor_diff,a_y_avg_neighbor_diff,a_y_max_gradient,a_y_min_gradient,a_y_num_peaks,a_y_zero_crossings,a_z_mean,a_z_std,a_z_min,a_z_max,a_z_range,a_z_abs_max,a_z_delta,a_z_max_neighbor_diff,a_z_min_neighbor_diff,a_z_avg_neighbor_diff,a_z_max_gradient,a_z_min_gradient,a_z_num_peaks,a_z_zero_crossings,dps_x_mean,dps_x_std,dps_x_min,dps_x_max,dps_x_range,dps_x_abs_max,dps_x_delta,dps_x_max_neighbor_diff,dps_x_min_neighbor_diff,dps_x_avg_neighbor_diff,dps_x_max_gradient,dps_x_min_gradient,dps_x_num_peaks,dps_x_zero_crossings,dps_y_mean,dps_y_std,dps_y_min,dps_y_max,dps_y_range,dps_y_abs_max,dps_y_delta,dps_y_max_neighbor_diff,dps_y_min_neighbor_diff,dps_y_avg_neighbor_diff,dps_y_max_gradient,dps_y_min_gradient,dps_y_num_peaks,dps_y_zero_crossings,dps_z_mean,dps_z_std,dps_z_min,dps_z_max,dps_z_range,dps_z_abs_max,dps_z_delta,dps_z_max_neighbor_diff,dps_z_min_neighbor_diff,dps_z_avg_neighbor_diff,dps_z_max_gradient,dps_z_min_gradient,dps_z_num_peaks,dps_z_zero_crossings
right_u_turn,8.22,138,1.010518100518358,1.137749295758956,0.8232749601439363,0.3144743356150196,21.983146094648863,32.516795274749946,0.2215737800372598,32.295221494712685,0.0289905797101449,0.0509589958071789,-0.1069,0.1995,0.3064,0.1995,-0.105,0.2025,-0.1364,-0.0007664233576642,0.3905000000000007,-0.2901666666666683,2,3,0.1606797101449275,0.0861298172802711,-0.0722,0.4056,0.4778,0.4056,0.0070999999999999,0.1525,-0.2048,5.1824817518247126e-05,0.5403333333333333,-0.4788333333333326,1,1,0.9923152173913042,0.0512761906048518,0.8054,1.1117,0.3062999999999999,1.1117,-0.0793,0.2448,-0.1807999999999999,-0.0005788321167883,0.3760000000000003,-0.459833333333334,2,0,0.2538108695652174,1.0918316625606903,-2.8612,3.605,6.466200000000001,3.605,0.8313,3.5437,-5.7663,0.0060678832116788,12.979166666666654,-11.097833333333217,3,5,-0.3592550724637681,1.3819377285912735,-4.7337,2.5375,7.2712,4.7337,-2.0038,4.9526,-4.8649,-0.0146262773722627,12.585333333333322,-12.877166666666652,2,5,-21.814447826086955,11.39721186629174,-32.515,0.0613,32.5763,32.515,0.0,2.231200000000001,-2.3013,2.5932216633580298e-17,23.62499999999997,-20.4165,0,0
right_u_turn,8.58,144,1.0116086307309824,1.1546870311907032,0.896977508079216,0.2577095231114872,21.184775889653785,34.09615137651169,0.7730521909935965,33.323099185518096,0.0328736111111111,0.0542133934192421,-0.116,0.1388,0.2548,0.1388,-0.186,0.1859,-0.1738,-0.0013006993006993,0.2934999999999997,-0.3546666666666667,1,5,0.1725166666666666,0.092103903776708,-0.0778,0.3462,0.424,0.3462,-0.0432,0.1254,-0.1779,-0.0003020979020979,0.3831666666666662,-0.4780000000000033,1,2,0.9906916666666667,0.0450650214007067,0.8662,1.1031,0.2369,1.1031,-0.0386999999999999,0.2049999999999999,-0.2015,-0.0002706293706293,0.3926666666666651,-0.4680000000000053,2,0,0.1503284722222222,1.2870537582929904,-3.2287,4.1213,7.35,4.1213,4.0075,4.6813,-3.8325,0.0280244755244755,17.09166666666667,-19.439499999999924,3,6,-0.3664104166666667,1.2519155188726718,-3.5438,3.8325,7.3763,3.8325,-3.9025,4.0075,-3.8062,-0.0272902097902097,11.389666666666669,-14.11666666666672,2,5,-20.918153472222222,11.551165453408409,-33.9675,0.3325,34.300000000000004,33.9675,-0.2538,2.598700000000001,-1.785,-0.0017748251748251,31.70416666666665,-18.316833333333307,0,0
right_u_turn,9.18,154,1.013851818037475,1.157288231168018,0.870056429204451,0.2872318019635669,19.866140296822465,33.57276237800517,0.7780631850948868,32.79469919291029,0.0334272727272727,0.0657984467233549,-0.098,0.1598,0.2578,0.1598,-0.0788,0.0959,-0.0949,-0.0005150326797385,0.3166666666666664,-0.3614999999999999,1,1,0.1661136363636363,0.1059134571292502,-0.047,0.3635,0.4105,0.3635,-0.0574999999999999,0.212,-0.1486,-0.000375816993464,0.410833333333332,-0.5136666666666678,1,0,0.9920136363636364,0.0540647941797337,0.8481,1.1348,0.2867,1.1348,-0.0468999999999999,0.1765,-0.2096000000000001,-0.0003065359477124,0.4648333333333312,-0.5487499999999952,2,0,0.2744305194805194,1.1782998584327908,-2.2487,3.1937,5.4424,3.1937,-2.52,3.7537,-3.5698999999999996,-0.0164705882352941,16.377000000000052,-13.2855,3,6,-0.5344863636363637,1.2720527909703467,-4.5675,2.6775,7.245,4.5675,0.1926,4.742500000000001,-3.955,0.0012588235294117,13.89783333333327,-12.818666666666653,3,4,-19.61659220779221,13.06886838925334,-33.495,0.4638,33.9588,33.495,0.3326,1.9075000000000024,-1.8548999999999989,0.0021738562091503,23.683499999999995,-20.91250000000001,0,0
right_u_turn,9.12,153,1.0107418648235675,1.1703902511555708,0.856446647491833,0.3139436036637378,19.948483613364267,35.411754814891616,0.3549783514525921,35.05677646343902,0.0432274509803921,0.0574698161455372,-0.1032,0.1517,0.2549,0.1517,-0.1171,0.1233,-0.1101999999999999,-0.0007703947368421,0.2254999999999997,-0.3663333333333329,1,1,0.1641797385620915,0.0895263650959851,-0.0478,0.318,0.3658,0.318,0.0169,0.2328,-0.157,0.0001111842105263,0.5099999999999992,-0.3873333333333336,1,0,0.9908013071895424,0.0513524252321872,0.8331,1.1483,0.3152000000000001,1.1483,-0.018,0.2355000000000001,-0.2670000000000001,-0.0001184210526315,0.5696666666666657,-0.3480000000000025,2,0,0.0593039215686274,1.253846034831816,-3.745,3.3775,7.1225000000000005,3.745,2.6862,3.7625,-5.0312,0.0176723684210526,12.264499999999895,-13.168999999999984,2,6,-0.3235196078431372,1.33399978976261,-4.6725,2.8788,7.5513,4.6725,-0.4988,4.952500000000001,-4.0512,-0.0032815789473683,15.51683333333332,-13.081166666666672,2,5,-19.727817647058824,11.164321028687525,-35.3413,0.35,35.6913,35.3413,0.1574999999999999,1.8987000000000016,-1.4876000000000005,0.0010361842105263,24.004166666666663,-12.99383333333337,0,0
right_u_turn,9.54,160,1.0170457673909474,1.156016128780217,0.8729504968782594,0.2830656319019579,19.207857769170527,33.024268911362746,0.7390667290576678,32.28520218230508,0.03302375,0.0627966133841286,-0.1371,0.1566,0.2936999999999999,0.1566,-0.124,0.112,-0.1038999999999999,-0.0007798742138364,0.2031666666666667,-0.3185,1,1,0.160765625,0.0853302316507413,-0.0432,0.3384,0.3816,0.3384,0.0332,0.1228,-0.1262999999999999,0.0002088050314465,0.383666666666667,-0.3504999999999978,1,0,0.9982187499999998,0.0522796883095952,0.8394,1.1448,0.3054,1.1448,0.1981,0.2131999999999999,-0.2054,0.0012459119496855,0.426499999999999,-0.4323333333333341,2,0,0.260535625,1.0516968354779452,-4.4012,2.8875,7.2887,4.4012,-0.4637,2.7562,-5.0049,-0.0029163522012578,17.456166666666707,-16.2021666666667,3,4,-0.35114875,1.17490389404836,-3.5262,2.275,5.8012,3.5262,2.135,4.5237,-4.5588,0.0134276729559748,11.433333333333346,-12.031166666666692,3,2,-19.002920625,11.4908149202946,-32.9437,0.21,33.1537,32.9437,-0.1487,1.828700000000001,-1.9951000000000008,-0.0009352201257861,21.48133333333334,-16.085333333333296,0,0
right_u_turn,9.96,167,1.0015273339356785,1.1414640861630294,0.9068762098544652,0.2345878763085641,18.079937714247496,32.065100215343165,0.3145135132232,31.750586702119964,0.0019209580838323,0.0460406876529714,-0.1223,0.1225,0.2448,0.1225,0.0484999999999999,0.1308,-0.0868,0.0002921686746987,0.2660000000000005,-0.3006666666666686,2,2,0.1368149700598802,0.0780620163011763,-0.0305,0.3554,0.3859,0.3554,0.0273,0.1756,-0.1091,0.0001644578313253,0.329166666666667,-0.3664999999999998,1,0,0.9880616766467066,0.041482319846201,0.8958,1.1195,0.2236999999999999,1.1195,0.0055,0.1625999999999999,-0.1426999999999999,3.313253012048229e-05,0.5428333333333297,-0.3495000000000008,2,0,0.2185431137724551,0.8622280094607688,-2.5725,2.7213,5.293799999999999,2.7213,0.8925000000000001,2.3538,-2.9488,0.0053765060240963,9.960500000000016,-11.447999999999986,2,2,-0.3878820359281437,0.9128749028369468,-2.9313,2.7037,5.635,2.9313,0.0613,2.9401,-3.0537,0.0003692771084337,7.875000000000011,-11.258333333333368,2,3,-17.946616167664672,11.074263702236133,-31.9463,0.3762,32.3225,31.9463,-0.3324999999999999,2.1174999999999997,-1.4000000000000004,-0.0020030120481927,21.933499999999825,-16.945833333333354,0,0
right_u_turn,9.6,161,1.0137781591406037,1.149517437884263,0.8739080558044994,0.2756093820797636,19.185293755474085,33.562080230224105,0.5406460302268019,33.0214341999973,0.0228149068322981,0.0541183716624725,-0.0864,0.1574,0.2438,0.1574,-0.1151,0.1013,-0.1411,-0.0007193749999999,0.2990000000000015,-0.3383333333333316,1,1,0.1606198757763975,0.0957929236816815,-0.0756,0.3672,0.4428,0.3672,-0.1133,0.1803,-0.1453,-0.000708125,0.3811666666666711,-0.3984999999999985,1,3,0.9949416149068324,0.0563504110000608,0.8593,1.1178,0.2584999999999999,1.1178,-0.0599999999999999,0.2227,-0.1856999999999999,-0.0003749999999999,0.5726388888888897,-0.4913333333333316,3,0,0.4208167701863354,1.1263515943210196,-3.8675,4.5237,8.3912,4.5237,-0.8574999999999999,3.535,-4.602499999999999,-0.005359375,14.218833333333247,-18.462500000000052,2,3,-0.4160844720496894,1.2566921776811042,-4.795,2.3012,7.0962,4.795,0.3588,5.5649999999999995,-5.0925,0.0022424999999999,10.004166666666617,-13.722833333333408,3,3,-18.97576397515528,12.300024921974511,-33.4075,0.1925,33.6,33.4075,-0.1663,2.1962,-1.7761999999999991,-0.001039375,24.966666666666654,-17.296000000000006,0,0
right_u_turn,8.82,148,1.008100237712819,1.134705697526896,0.8651250429851166,0.2695806545417795,20.65840115051002,33.217355685695395,0.7854214282791119,32.43193425741628,0.0317858108108108,0.0566869875650669,-0.096,0.1388,0.2348,0.1388,-0.1661,0.0925999999999999,-0.1258,-0.0011299319727891,0.3278333333333329,-0.5156666666666655,2,3,0.1759594594594594,0.0958383210801448,-0.0419,0.3465,0.3883999999999999,0.3465,0.0364,0.1342999999999999,-0.1238,0.000247619047619,0.5535,-0.3423333333333331,1,0,0.985933108108108,0.0495461145583078,0.8647,1.1098,0.2450999999999998,1.1098,-0.0754,0.1957000000000001,-0.1739999999999999,-0.000512925170068,0.3933333333333326,-0.4711666666666696,2,0,0.0912229729729729,1.2883366058918364,-3.64,3.3512,6.9912,3.64,1.5224,3.5962,-4.952500000000001,0.010356462585034,14.306333333333354,-16.406333333333272,2,5,-0.5676878378378379,1.338737641401084,-3.815,2.9575,6.7725,3.815,-3.7625,4.27,-4.4975000000000005,-0.025595238095238,14.62699999999991,-16.173000000000002,1,7,-20.423325675675677,11.549888355452527,-33.1888,0.245,33.4338,33.1888,0.1925,2.003700000000002,-2.266300000000001,0.0013095238095237,24.64566666666667,-21.37916666666667,0,0
right_u_turn,10.5,176,1.0195074600789955,1.1952273674912233,0.864669295164342,0.3305580723268813,17.608248166246018,33.36895110922727,0.1950613749567043,33.17388973427057,0.0313829545454545,0.065699144976547,-0.1219,0.1828,0.3046999999999999,0.1828,-0.1105,0.1383,-0.1317,-0.0006314285714285,0.2568333333333336,-0.4221666666666669,1,1,0.1548096590909091,0.1109354472160543,-0.0531,0.3916,0.4447,0.3916,0.0591,0.1826,-0.1805,0.0003377142857142,0.4531666666666665,-0.4318055555555556,1,2,0.9992755681818182,0.0585898969810218,0.8367,1.1306,0.2939,1.1306,-0.1109,0.2031,-0.2638,-0.0006337142857142,0.6681666666666644,-0.4694999999999965,2,0,0.2714028409090909,1.1875726757395997,-4.4012,4.025,8.426200000000001,4.4012,-1.26,3.7187,-4.13,-0.0072,18.418666666666788,-14.364666666666558,3,10,-0.3523869318181818,1.3584967799950127,-4.8387,3.1762,8.0149,4.8387,-2.415,6.8512,-5.3112,-0.0137999999999999,13.912500000000088,-14.510333333333625,2,12,-17.22342613636364,13.066556008882213,-33.3638,0.1312,33.495,33.3638,0.1137,2.0563,-1.2775,0.0006497142857142,24.543666666666837,-15.064666666666652,0,0
right_u_turn,8.88,149,1.0198716378486314,1.1241756980116586,0.8959268441117277,0.2282488538999308,20.288974660255867,32.10120169090248,0.2636640855330888,31.837537605369388,0.0426503355704698,0.0575284930862831,-0.0688,0.1774,0.2462,0.1774,-0.2302,0.1088,-0.0999,-0.0015554054054054,0.1905000000000001,-0.3586666666666667,1,1,0.1658295302013422,0.0894176138275655,-0.0376,0.3231,0.3607,0.3231,0.0218999999999999,0.1168,-0.162,0.0001479729729729,0.4705,-0.4131666666666649,1,0,0.999910067114094,0.0402571929865661,0.8865,1.099,0.2125,1.099,0.0538,0.1467,-0.1393000000000001,0.0003635135135135,0.3670000000000009,-0.4019999999999992,3,0,0.0579013422818791,1.12855686908323,-3.0887,2.66,5.7486999999999995,3.0887,-0.2625,2.7738,-3.4738,-0.0017736486486486,10.135499999999944,-13.678999999999986,2,7,-0.1645422818791946,1.27459013545644,-4.3925,3.535,7.9275,4.3925,-3.5175,3.605,-3.0187,-0.0237668918918918,16.46466666666665,-10.966833333333334,1,5,-20.063754362416105,11.507124231820551,-31.99,0.0262,32.0162,31.99,-0.0087,1.6362000000000003,-1.6625000000000014,-5.878378378376681e-05,22.239500000000007,-20.008500000000023,0,0
right_u_turn,9.24,155,1.0272285991092034,1.1856294277724384,0.8691696842389293,0.3164597435335091,19.616956998105643,33.12851964893693,0.5055540327205392,32.62296561621639,0.0469799999999999,0.0628382363537675,-0.1037,0.1672,0.2709,0.1672,-0.1364,0.1601,-0.112,-0.0008857142857142,0.2860000000000001,-0.286666666666662,1,3,0.1650270967741935,0.0989495282006283,-0.048,0.4208,0.4688,0.4208,0.1074,0.1866,-0.1582,0.0006974025974025,0.45333333333333,-0.5655000000000008,1,0,1.006303870967742,0.0555943107477348,0.8675,1.1803,0.3127999999999998,1.1803,-0.0998,0.1931,-0.2296999999999999,-0.0006480519480519,0.5303333333333295,-0.4819999999999975,2,0,0.3320503225806451,1.284527834642237,-3.9375,3.7887,7.7262,3.9375,-0.0612999999999999,4.4712,-6.2475000000000005,-0.0003980519480519,13.387499999999992,-12.789500000000032,3,8,-0.3090187096774193,1.1581457917884457,-4.1737,3.0187,7.1924,4.1737,-0.0262,3.85,-4.3487,-0.0001701298701298,8.82299999999993,-7.612500000000001,3,3,-19.371369032258063,12.399834566950322,-33.0137,0.5863,33.6,33.0137,-0.4813,1.7675,-1.9162,-0.0031253246753246,17.77716666666663,-21.481333333333325,0,0
right_u_turn,9.06,152,1.0058228362675632,1.138300325046075,0.8767440960736491,0.2615562289724259,19.432257240476527,33.21695524412194,0.6568347432954502,32.56012050082649,0.0137098684210526,0.0446733393979306,-0.0809,0.118,0.1989,0.118,0.1089,0.1086,-0.1498,0.0007211920529801,0.3476666666666669,-0.2910000000000006,2,5,0.150016447368421,0.08635302442318,-0.0337,0.3155,0.3492,0.3155,-0.0521,0.1387,-0.1606,-0.0003450331125827,0.3979999999999992,-0.2789999999999976,1,0,0.9898243421052632,0.0466687765165432,0.8706,1.1261,0.2555,1.1261,0.0654000000000001,0.1647,-0.2019999999999999,0.0004331125827814,0.533000000000003,-0.4891666666666667,2,0,0.2989368421052631,1.046111059891371,-3.5175,3.0975,6.615,3.5175,0.2974,2.9575,-3.3688,0.001969536423841,14.67083333333332,-13.868666666666758,2,2,-0.4011769736842105,1.1591325643705117,-3.745,2.3888,6.1338,3.745,0.3238,3.7188,-4.1037,0.0021443708609271,9.756333333333323,-11.38983333333332,3,4,-19.249766447368422,11.98149515665717,-33.215,0.4288,33.643800000000006,33.215,0.3938,1.3826,-1.6099999999999994,0.0026079470198674,19.57099999999997,-21.40833333333333,0,0
smooth_accel,14.58,244,1.010034304533867,1.3947142897382243,0.7589618501611264,0.6357524395770979,1.564202708645744,6.809621970418035,0.1315147520242501,6.678107218393785,-0.069502868852459,0.0836844220988821,-0.294,0.1681,0.4620999999999999,0.294,0.0286,0.1867999999999999,-0.1986,0.000117695473251,0.6128333333333387,-0.8873333333333407,2,13,0.0254090163934426,0.0555095357604926,-0.1503,0.2372,0.3874999999999999,0.2372,0.08,0.2496999999999999,-0.2844,0.0003292181069958,0.7609999999999983,-0.7843333333333309,3,26,1.0022024590163934,0.0825519130477169,0.7447,1.3915,0.6467999999999999,1.3915,-0.0740999999999999,0.6202,-0.4324,-0.0003049382716049,0.9996666666666584,-1.166166666666684,2,0,0.4410901639344262,1.3392003460028412,-3.7625,5.9938,9.7563,5.9938,1.4437,6.0462,-5.8538,0.0059411522633744,14.233166666666897,-15.473000000000347,2,16,-0.0054147540983606,1.5199067218060778,-6.37,5.7575,12.1275,6.37,0.1311999999999999,7.6913,-9.0913,0.0005399176954732,27.095666666666443,-20.4311666666665,3,20,0.1909967213114753,0.3845887544252408,-1.4175,1.3563,2.7738,1.4175,-0.14,1.5225,-1.6975,-0.0005761316872427,3.995666666666783,-5.29383333333329,2,0
smooth_accel,10.26,172,1.001091959414062,1.2820437629035912,0.7925995773402861,0.4894441855633051,1.9502336645794984,5.432904926464294,0.3293568581341521,5.103548068330142,-0.0736901162790697,0.0750809821349519,-0.2608,0.1532,0.414,0.2608,0.1532,0.1859,-0.146,0.0008959064327485,0.6023333333333308,-0.5186666666666662,0,8,0.0040238372093023,0.0668938939978498,-0.1735,0.214,0.3874999999999999,0.214,0.076,0.2049,-0.3738,0.0004444444444444,0.5570000000000035,-0.6138333333333328,2,43,0.9930674418604652,0.0922211319567406,0.7569,1.2766,0.5196999999999999,1.2766,0.3037000000000001,0.4338000000000001,-0.3078999999999999,0.0017760233918128,0.9996666666666628,-0.9681666666666632,2,0,0.1650808139534884,1.4263552853476231,-4.2087,3.045,7.2537,4.2087,1.015,4.6551,-6.44,0.0059356725146198,21.68549999999995,-16.172833333333312,2,10,-0.1588715116279069,1.633263574612018,-4.48,4.4713,8.9513,4.48,-0.9362,7.2887,-6.6850000000000005,-0.0054748538011696,15.26883333333332,-13.57733333333328,3,17,0.2509499999999999,0.3997075753466197,-0.8225,1.2162,2.0387,1.2162,-0.5513,1.2162,-1.1812,-0.0032239766081871,4.258166666666673,-3.689499999999977,3,0
smooth_accel,0.54,10,0.941445810849166,1.1053511930603774,0.7570075362900953,0.3483436567702821,4.178834750594734,7.317507764259632,0.6983702957600645,6.619137468499568,-0.03593,0.1429245181516764,-0.2871,0.1415,0.4286,0.2871,0.0445,0.1903,-0.1449,0.0049444444444444,1.11,-0.9937916666666669,0,2,0.01828,0.1159979865725646,-0.1733,0.2054,0.3787,0.2054,-0.0776,0.2584,-0.2776,-0.0086222222222222,0.6971666666666667,-0.904027777777778,0,3,0.92395,0.1136444381979748,0.7166,1.078,0.3614,1.078,-0.0726,0.3406999999999999,-0.1766999999999999,-0.0080666666666666,0.5033333333333339,-0.8677777777777766,0,0,-1.08851,2.6000107813665356,-7.2362,1.645,8.8812,7.2362,1.5663,7.4899,-4.6025,0.1740333333333333,33.67513888888886,-13.21216666666667,0,0,0.23362,4.218888066461747,-6.5975,7.1575,13.755,7.1575,2.6949,10.1937,-8.54,0.2994333333333333,13.314500000000002,-23.274833333333333,0,4,0.1898699999999999,0.9774391371219888,-1.61,1.75,3.3600000000000003,1.75,-2.2837,2.24,-2.24,-0.2537444444444444,5.425,-4.637499999999999,1,0
smooth_accel,8.94,150,0.9963379865438816,1.0782777981577845,0.9364459834929084,0.1418318146648761,8.967581922329451,20.69902862914103,0.1650946698109905,20.53393395933004,-0.0352333333333333,0.0567231811882614,-0.153,0.0675,0.2205,0.153,0.0098,0.1306999999999999,-0.0615,6.577181208053675e-05,0.6608333333333326,-0.3059999999999997,1,4,0.0110359999999999,0.0488295986263805,-0.1059,0.0956,0.2015,0.1059,0.0829,0.0773,-0.0703,0.0005563758389261,0.3566666666666644,-0.228666666666666,2,2,0.9928539999999998,0.0226349098731681,0.9346,1.0774,0.1427999999999999,1.0774,-0.0322,0.1130000000000001,-0.1150999999999998,-0.0002161073825503,0.1970833333333371,-0.2421666666666659,2,0,0.3224073333333334,0.8238521895427101,-1.6537,2.3975,4.0512,2.3975,1.0851,2.7737000000000003,-1.8375,0.0072825503355704,11.63733333333332,-7.233333333333327,2,0,0.2780186666666667,0.6739590790145421,-2.2662,1.8813,4.1475,2.2662,-0.7962,1.9249,-1.8287,-0.0053436241610738,7.539499999999987,-6.154000000000062,2,0,8.620903333333333,6.661056605277698,-1.575,20.5975,22.1725,20.5975,-4.9088,1.2074999999999996,-1.644899999999998,-0.032944966442953,14.39383333333332,-20.57716666666664,2,0
smooth_accel,22.56,377,0.9990821505387184,1.3887456318563165,0.6975204728178235,0.691225159038493,1.4656494306905825,7.249948250160134,0.1945099740373228,7.055438276122811,-0.0567310344827586,0.0841432306428909,-0.4783,0.1293,0.6076,0.4783,-0.0034,0.2299,-0.3664,-9.042553191489694e-06,1.150000000000002,-1.1188333333333254,1,10,0.0017809018567639,0.0520761130383642,-0.1785,0.1874,0.3659,0.1874,0.0202,0.2639,-0.2536,5.372340425531954e-05,0.5740000000000127,-0.6016666666666686,4,51,0.9923283819628648,0.0813064701684802,0.6544,1.3813,0.7269,1.3813,0.0332,0.5679,-0.6283,8.829787234042555e-05,1.255333333333323,-1.059999999999989,3,0,0.2505994694960212,1.274631436696354,-4.305,6.4138,10.7188,6.4138,1.2688,6.098699999999999,-6.5888,0.0033744680851063,26.964666666666886,-19.964500000000143,3,21,0.0743159151193634,1.541739920826285,-6.3875,6.475,12.8625,6.475,-1.5662,7.594900000000001,-11.06,-0.0041654255319148,25.083166666666074,-28.39383333333265,3,27,0.1668583554376657,0.3140485336364478,-0.9187,1.75,2.6687,1.75,-0.1925,1.7588,-1.5750000000000002,-0.0005119680851063,4.185333333333352,-4.112499999999967,4,0
smooth_accel,12.96,217,1.0025381162037663,1.4690239004182335,0.7738412111021228,0.6951826893161107,2.159204280409769,8.636227836850994,0.186235576622728,8.449992260228266,-0.0778783410138248,0.0739004224980018,-0.2591,0.1074,0.3665,0.2591,0.0656,0.2284,-0.175,0.0003037037037037,0.641833333333328,-0.5258333333333337,2,11,0.0344755760368663,0.0640360792600906,-0.1682,0.2889,0.4570999999999999,0.2889,-0.0166,0.288,-0.3006,-7.68518518518527e-05,0.7706666666666603,-0.7829999999999938,2,34,0.994,0.089677730110534,0.7587,1.4624,0.7036999999999999,1.4624,-0.0574,0.4665999999999999,-0.5156999999999999,-0.0002657407407407,1.271333333333323,-1.1713333333333376,2,0,-0.0611290322580645,1.7114305744987588,-5.8275,4.83,10.6575,5.8275,-0.3762,4.6025,-6.5625,-0.0017416666666666,12.249833333333363,-14.0438333333337,3,19,0.0038723502304147,2.0120151303114797,-6.6937,8.505,15.1987,8.505,-2.5025,15.1987,-5.9761999999999995,-0.0115856481481481,32.447833333333065,-35.116666666666895,2,17,0.2337861751152073,0.3762033528271087,-0.9013,1.5575,2.4588,1.5575,-0.0962,1.5137,-1.4700000000000002,-0.0004453703703703,3.572833333333337,-3.645666666666678,3,0
smooth_accel,8.34,140,0.9953278899009498,1.2999528953004411,0.7574496352893701,0.542503260011071,2.1683342946002533,6.057577089067872,0.1500720826802906,5.907505006387582,-0.0938192857142857,0.0691686000790546,-0.2969,0.0856,0.3825,0.2969,-0.1654999999999999,0.2457,-0.218,-0.0011906474820143,0.6723333333333401,-0.4374999999999994,0,9,0.0004157142857142,0.0698605921905386,-0.2691,0.2219,0.491,0.2691,-0.1293,0.3384,-0.2936999999999999,-0.0009302158273381,0.568166666666659,-0.8288333333333258,3,17,0.9855214285714288,0.1018397519492324,0.7113,1.2988,0.5874999999999999,1.2988,-0.2367,0.3872,-0.4648,-0.0017028776978417,1.0941666666666787,-0.8964999999999952,3,0,0.0311221428571428,1.6581748265503995,-5.18,5.74,10.92,5.74,2.275,6.2912,-7.0963,0.0163669064748201,13.489305555555442,-16.129000000000275,2,8,-0.0902521428571428,1.8579530287124724,-5.2325,5.6525,10.885,5.6525,-1.5663,5.9938,-9.66,-0.011268345323741,14.656166666666651,-11.739499999999984,3,19,0.2586792857142858,0.3727381827465278,-0.9187,1.3825,2.3012,1.3825,-0.5338,1.5488,-1.5137,-0.0038402877697841,4.097833333333313,-2.6833333333333345,1,0
