duration,num_samples,accel_mag_mean,accel_mag_max,accel_mag_min,accel_mag_range,dps_mag_mean,dps_mag_max,dps_mag_min,dps_mag_range,a_x_mean,a_x_std,a_x_min,a_x_max,a_x_range,a_x_abs_max,a_x_delta,a_x_max_neighbor_diff,a_x_min_neighbor_diff,a_x_avg_neighbor_diff,a_x_max_gradient,a_x_min_gradient,a_x_num_peaks,a_x_zero_crossings,a_y_mean,a_y_std,a_y_min,a_y_max,a_y_range,a_y_abs_max,a_y_delta,a_y_max_neighbor_diff,a_y_min_neighbor_diff,a_y_avg_neighbor_diff,a_y_max_gradient,a_y_min_gradient,a_y_num_peaks,a_y_zero_crossings,a_z_mean,a_z_std,a_z_min,a_z_max,a_z_range,a_z_abs_max,a_z_delta,a_z_max_neighbor_diff,a_z_min_neighbor_diff,a_z_avg_neighbor_diff,a_z_max_gradient,a_z_min_gradient,a_z_num_peaks,a_z_zero_crossings,dps_x_mean,dps_x_std,dps_x_min,dps_x_max,dps_x_range,dps_x_abs_max,dps_x_delta,dps_x_max_neighbor_diff,dps_x_min_neighbor_diff,dps_x_avg_neighbor_diff,dps_x_max_gradient,dps_x_min_gradient,dps_x_num_peaks,dps_x_zero_crossings,dps_y_mean,dps_y_std,dps_y_min,dps_y_max,dps_y_range,dps_y_abs_max,dps_y_delta,dps_y_max_neighbor_diff,dps_y_min_neighbor_diff,dps_y_avg_neighbor_diff,dps_y_max_gradient,dps_y_min_gradient,dps_y_num_peaks,dps_y_zero_crossings,dps_z_mean,dps_z_std,dps_z_min,dps_z_max,dps_z_range,dps_z_abs_max,dps_z_delta,dps_z_max_neighbor_diff,dps_z_min_neighbor_diff,dps_z_avg_neighbor_diff,dps_z_max_gradient,dps_z_min_gradient,dps_z_num_peaks,dps_z_zero_crossings
2.339999999999975,40,1.0197572513203588,1.155436099487981,0.8625147534970055,0.2929213459909758,24.01905796607272,28.30101708207675,12.031845676370688,16.26917140570606,0.05369,0.0334131158034133,-0.0232,0.1363,0.1595,0.1363,0.0095999999999999,0.09,-0.1018,0.0002461538461538,0.2229999999999915,-0.3334999999999873,1,0,0.2058799999999999,0.0507277459101841,0.1054,0.3009,0.1955,0.3009,0.0659,0.1051,-0.1324999999999999,0.0016897435897435,0.3056666666666552,-0.2386666666666619,1,0,0.9955475,0.0595267790955228,0.8415,1.1309,0.2894,1.1309,-0.003,0.2218000000000001,-0.203,-7.6923076923077e-05,0.4531666666666485,-0.4184999999999821,1,0,0.2699275,0.7994374300775354,-1.1025,2.1613,3.2638000000000003,2.1613,-2.1176000000000004,1.785,-1.6975,-0.0542974358974358,5.5124999999997915,-5.2644999999998,0,0,-0.6127225,1.0112945657480508,-3.0363,0.91,3.9463,3.0363,1.5575,3.8938,-3.0888000000000004,0.0399358974358974,8.225000000002714,-6.547833333334188,1,0,-23.97041,4.8797805275784,-28.28,-11.7863,16.4937,28.28,-14.7437,1.0324999999999989,-2.003800000000002,-0.3780435897435897,3.733333333333235,-20.46049999999923,0,0
2.3400000000000034,40,1.0126058422195712,1.155436099487981,0.8202615680379033,0.335174531450078,20.39628288372907,28.30101708207675,2.125685625862865,26.17533145621389,0.0310775,0.0374180505426225,-0.0401,0.1147,0.1548,0.1147,-0.019,0.09,-0.1018,-0.0004871794871794,0.2229999999999915,-0.255166666666657,0,0,0.1343325,0.1168601232407623,-0.0815,0.3009,0.3824,0.3009,-0.3232,0.1051,-0.1324999999999999,-0.0082871794871794,0.0980555555555518,-0.4021666666666515,0,1,0.9959775,0.0618042007015621,0.8158,1.1309,0.3151,1.1309,-0.0834999999999999,0.2218000000000001,-0.2763000000000001,-0.0021410256410256,0.6768055555555303,-0.4184999999999821,1,0,-0.4460325,0.9117620934599732,-2.345,1.2862,3.6312,2.345,-1.1199,2.9487,-1.7326,-0.0287153846153846,9.394166666666312,-6.387499999999758,1,0,-0.2038724999999999,1.0993682897027028,-2.485,2.275,4.76,2.485,0.6562,3.4475,-3.6838,0.016825641025641,8.373194444444126,-7.729166666666374,1,1,-19.9327225,10.43460805140298,-28.28,3.6837,31.963700000000003,28.28,30.380000000000003,2.3887,-0.6911999999999985,0.7789743589743591,33.04583333334007,-4.112333333333169,0,1
2.3400000000000034,40,0.9919727802991452,1.1143193662500892,0.8024843986022407,0.3118349676478484,16.358674367412597,19.84871986753806,6.004137714110161,13.844582153427895,0.0139324999999999,0.0311515928514014,-0.0356,0.1071,0.1427,0.1071,-0.0268,0.1016,-0.0821,-0.0006871794871794,0.216833333333325,-0.2694999999999898,1,0,-0.1315725,0.0437544605052166,-0.2619,-0.055,0.2069,0.2619,0.0423999999999999,0.0945999999999999,-0.1599,0.0010871794871794,0.3703333333335107,-0.3001666666666556,1,0,0.9816775,0.0556733029400664,0.7896,1.097,0.3074,1.097,-0.0208999999999999,0.3064000000000001,-0.1972,-0.0005358974358974,0.3563888888888731,-0.3524999999999867,0,0,0.485185,0.9636147414945668,-1.5575,3.4825,5.04,3.4825,0.0525,3.045,-2.9312,0.0013461538461538,7.393833333333055,-12.055555555555095,1,0,0.2189749999999999,1.2343958550851029,-2.9137,3.36,6.2737,3.36,-0.245,3.6137,-2.3187,-0.0062820512820513,7.991499999999697,-8.749833333333001,1,2,16.27325,3.930646945250251,5.88,19.6262,13.746200000000002,19.6262,10.823800000000002,1.6274999999999995,-0.5686999999999998,0.2775333333333334,16.464333333332718,-5.672833333333131,0,0
2.3400000000000034,40,0.9942751204386406,1.1143193662500892,0.8024843986022407,0.3118349676478484,13.252962050915691,19.84871986753806,1.3302917461970514,18.518428121341007,0.0223699999999999,0.0391846463914185,-0.0356,0.1115,0.1471,0.1115,-0.0051,0.1327,-0.0929,-0.0001307692307692,0.3049999999999884,-0.2363333333333243,1,0,-0.0596199999999999,0.0968941801856342,-0.2619,0.1103,0.3722,0.2619,0.2495,0.1408,-0.172,0.0063974358974358,0.3703333333335107,-0.3001666666666556,0,1,0.9868,0.0655689498122944,0.7896,1.097,0.3074,1.097,0.0802,0.3064000000000001,-0.1972,0.0020564102564102,0.4783333333333157,-0.3113333333333195,0,0,0.58231,1.1676018373857873,-1.5575,3.4825,5.04,3.4825,1.1287999999999998,3.9463,-2.7563000000000004,0.0289435897435897,8.079166666668025,-9.741666666666298,1,0,-0.0682474999999999,1.1230223309850191,-2.9137,2.7912,5.7049,2.9137,-0.5601,3.6137,-2.3187,-0.0143615384615384,7.991499999999697,-8.749833333333001,1,1,12.011345,8.536593279551697,-6.1512,19.6262,25.7774,19.6262,-24.9549,0.6387999999999998,-1.828800000000001,-0.6398692307692307,2.248333333333278,-24.995833333332374,0,1
2.339999999999975,40,1.0122869751495691,1.106462082495374,0.8532201122805299,0.2532419702148443,12.484531052030912,24.648636625582355,1.3302917461970514,23.318344879385304,0.0445775,0.0385498643949858,-0.0244,0.1322,0.1566,0.1322,-0.0122999999999999,0.1327,-0.0963,-0.0003153846153846,0.3049999999999884,-0.2668333333333233,1,0,0.1030649999999999,0.1075321575038643,-0.1774,0.2835,0.4609,0.2835,0.3696,0.1570999999999999,-0.172,0.009476923076923,0.3628333333333196,-0.0959999999999963,0,1,0.999695,0.0606144095164313,0.8438,1.0879,0.2441000000000001,1.0879,-0.0929000000000001,0.1778,-0.1744,-0.0023820512820512,0.4751666666666505,-0.4128333333333192,1,0,0.65144,1.0815572179939772,-1.2162,3.185,4.4012,3.185,1.6012,3.9463,-1.96,0.0410564102564102,16.51555555555493,-7.597833333333046,1,0,-0.278035,1.146433206604348,-2.87,1.8112,4.6812000000000005,2.87,-1.8463,2.7476000000000003,-2.7387,-0.0473410256410256,8.57500000000042,-7.539499999999714,1,0,-5.8771474999999995,13.047206988313286,-24.6225,16.2925,40.915,24.6225,-40.915,-0.1312999999999995,-2.0212000000000003,-1.049102564102564,-3.986250000001729,-24.995833333332374,0,1
2.3400000000000034,40,1.0107508775708929,1.117896802034964,0.8532201122805299,0.2646766897544341,19.67448322308004,24.648636625582355,8.10657427277392,16.542062352808436,0.03868,0.0381484092486846,-0.0529,0.1322,0.1851,0.1322,-0.0193999999999999,0.1132,-0.0963,-0.0004974358974358,0.1872222222222151,-0.2668333333333232,1,1,0.1792325,0.0588469086720484,0.0454,0.2835,0.2380999999999999,0.2835,-0.0789999999999999,0.1570999999999999,-0.1677999999999999,-0.002025641025641,0.3406666666666538,-0.5624999999999786,1,0,0.99166,0.0650779524680663,0.8438,1.0993,0.2554999999999999,1.0993,0.0817999999999999,0.1778,-0.2403999999999999,0.0020974358974358,0.4751666666666487,-0.4128333333333174,1,0,-0.0551199999999999,1.4120952537784377,-4.06,2.5463,6.606299999999999,4.06,-1.0587,2.0999,-3.0974999999999997,-0.0271461538461538,10.99958333333292,-12.702000000004483,1,1,-0.4521575,1.098833577816577,-2.87,2.135,5.005,2.87,2.4938,2.7476000000000003,-2.7387,0.0639435897435897,8.57500000000042,-7.218666666666393,1,1,-19.5704625,4.771372668572834,-24.6225,-7.3238,17.298699999999997,24.6225,-9.6512,1.959900000000001,-2.0212000000000003,-0.2474666666666667,15.399999999999435,-20.270833333332547,0,0
2.3400000000000034,40,1.008709262236989,1.1393159087803522,0.8877175508009291,0.2515983579794231,9.53230897643498,19.37097095372351,1.335315367244757,18.035655586478757,0.0124575,0.02750208278826,-0.0473,0.0899,0.1372,0.0899,0.0036,0.0826,-0.0858,9.230769230769264e-05,0.1594999999999939,-0.2198611111111027,0,0,-0.048815,0.0936535091132776,-0.2208,0.1532,0.374,0.2208,-0.3531999999999999,0.0956,-0.0995,-0.0090564102564102,0.1086666666666622,-0.4059999999999846,0,1,1.002805,0.0630926057271048,0.8808,1.138,0.2571999999999999,1.138,-0.1349,0.2257,-0.2138,-0.0034589743589743,0.3898333333333212,-0.5124999999999797,1,0,-0.1159424999999999,0.8965653678994446,-2.6425,1.75,4.3925,2.6425,0.2888,3.4825,-2.205,0.0074051282051281,7.83116666666637,-7.378999999999721,1,0,0.1231525,1.1519165532427318,-2.065,2.3712,4.4361999999999995,2.3712,0.1312,2.8613,-2.9401,0.0033641025641025,10.164666666666282,-11.593666666666229,1,2,2.959465,10.448452090204926,-15.5225,19.3288,34.8513,19.3288,34.8513,2.598699999999999,0.0087000000000001,0.893623076923077,20.13949999999926,5.796944444444224,0,1
2.3400000000000034,40,1.0060753513549163,1.1370517842209298,0.8877175508009291,0.2493342334200007,15.905939537928427,21.0851625779836,4.392939669515164,16.692222908468434,0.03456,0.0327279602880378,-0.0473,0.1176,0.1649,0.1176,0.0844,0.102,-0.0742999999999999,0.0021641025641025,0.2184722222222139,-0.1967499999999925,1,0,-0.1331425,0.0480382373739919,-0.2484,-0.0207,0.2277,0.2484,-0.0209,0.1171,-0.0766,-0.0005358974358974,0.3148333333333213,-0.3688333333333193,0,0,0.9949575,0.062307862151557,0.8808,1.119,0.2381999999999999,1.119,0.0640999999999999,0.2264,-0.2138,0.0016435897435897,0.5208333333333136,-0.5124999999999797,1,0,0.4070875,0.9444704890633367,-1.5488,2.3187,3.8675,2.3187,-0.4724999999999999,2.87,-2.205,-0.0121153846153846,5.848000000001627,-6.4894999999997545,0,0,-0.1187949999999999,1.0087216415992912,-2.0038,1.7938,3.7976,2.0038,2.6951,2.8613,-2.5288,0.0691051282051282,9.508333333335033,-6.358333333333091,1,0,15.8261325,5.275318343457019,4.095,21.0438,16.948800000000002,21.0438,13.265,1.7151000000000003,-0.6999999999999993,0.3401282051282051,16.172999999999405,-7.233333333333007,0,0
2.339999999999975,40,0.9981660814875684,1.1370517842209298,0.902123140153272,0.2349286440676579,13.62762483515898,21.0851625779836,1.0634608032268984,20.0217017747567,0.036265,0.0307897298061944,-0.0195,0.1176,0.1371,0.1176,0.0815,0.102,-0.0637,0.0020897435897435,0.2026666666666914,-0.2968333333333221,1,0,-0.055695,0.1064035543796135,-0.2484,0.153,0.4014,0.2484,0.3465,0.1171,-0.0701,0.0088846153846153,0.4034999999999846,-0.1293333333333282,0,1,0.9899975,0.0463126691837457,0.8926,1.119,0.2264,1.119,0.078,0.2264,-0.1528,0.002,0.3384166666666548,-0.3474999999999877,1,0,1.072085,0.9139702044602032,-0.8313,2.8612,3.6925,2.8612,-0.5424,2.87,-2.5812,-0.0139076923076923,6.168833333333101,-8.020666666666365,1,0,0.0308325,1.0154573526596342,-2.345,1.7938,4.1388,2.345,0.4988000000000001,3.6838,-3.0976,0.0127897435897435,6.285499999999763,-6.227333333333098,1,0,12.4527825,8.95489439519937,-5.0925,21.0438,26.1363,21.0438,-24.815,0.5863000000000014,-2.0913000000000004,-0.6362820512820513,2.88391666666692,-23.8144999999991,0,1
2.3400000000000034,40,0.9921719012924451,1.1309117472199146,0.8838846870491647,0.2470270601707499,10.166001701299797,16.782349673689914,1.0634608032268984,15.718888870463015,0.034955,0.0303315689822184,-0.0195,0.1151,0.1346,0.1151,0.1095,0.0642,-0.1098,0.0028076923076923,0.2889999999999889,-0.1139999999999956,1,0,0.08234,0.0730156210894417,-0.0781,0.1937,0.2718,0.1937,0.2274999999999999,0.1066999999999999,-0.0755999999999999,0.0058333333333333,0.4034999999999846,-0.2469999999999907,0,1,0.9851575,0.0489989528276383,0.8723,1.1117,0.2393999999999999,1.1117,0.1829999999999999,0.1410999999999999,-0.1666999999999999,0.0046923076923076,0.490833333333315,-0.3474999999999877,1,0,0.1765325,1.6409143766451584,-3.57,2.8612,6.4312000000000005,3.57,-0.1924,2.0212,-2.5812,-0.0049333333333333,10.718833333332928,-11.258333333335656,0,1,0.325275,1.068660605198191,-2.345,2.3537,4.6987000000000005,2.3537,0.5598999999999998,3.6838,-3.0976,0.0143564102564102,7.741249999999706,-7.393833333333053,1,1,-3.8412525,10.546338827362415,-16.6162,15.7937,32.4099,16.6162,-32.4099,0.5861999999999998,-2.0913000000000004,-0.831023076923077,-0.9574444444444056,-23.8144999999991,0,1
2.3400000000000034,40,1.0004954897216052,1.1170375956072385,0.8872686459015668,0.2297689497056714,11.309635124204515,17.574291619863374,0.7552505014894065,16.819041118373967,0.04461,0.0261641249786312,-0.0009,0.0919,0.0928,0.0919,0.0092,0.0622,-0.0757,0.0002358974358974,0.2028333333333256,-0.1621666666666348,1,0,0.0161425,0.0953633910500465,-0.1222,0.1756,0.2978,0.1756,-0.2512,0.0707,-0.0775,-0.0064410256410256,0.1246666666666618,-0.3064999999999882,0,1,0.9946175,0.0452889123664206,0.8872,1.1131,0.2259,1.1131,0.0246,0.1545999999999999,-0.1446999999999999,0.0006307692307692,0.2899999999999885,-0.2758333333333223,1,0,0.1144,0.9776845154725892,-1.6275,2.7738,4.4013,2.7738,0.2886999999999999,3.64,-2.2488,0.0074025641025641,8.26883333333302,-7.904166666666368,1,0,0.1281949999999999,1.5647058704433878,-3.745,3.3425,7.0875,3.745,0.6826,3.2375,-3.8587,0.017502564102564,14.0583333333328,-11.958333333334638,1,3,-4.363630000000001,11.739643759440236,-17.36,14.9625,32.3225,17.36,31.9987,1.9249,-0.7349999999999994,0.8204794871794872,24.441833333332404,-1.7791666666666115,0,1
2.3400000000000034,40,0.9999565668189576,1.1170375956072385,0.8913190730596984,0.2257185225475398,14.75043529786193,27.07191175831511,0.7552505014894065,26.316661256825704,0.0398349999999999,0.0371035940618653,-0.0847,0.1017,0.1864,0.1017,-0.0414,0.0785,-0.0769,-0.0010615384615384,0.326833333333321,-0.3048333333333218,1,2,-0.1089,0.0634920628998779,-0.2572,0.0068,0.2639999999999999,0.2572,-0.2481,0.1815999999999999,-0.1942999999999999,-0.0063615384615384,0.1563333333333276,-0.2736666666666563,0,0,0.9905125,0.0487445312514447,0.8862,1.1131,0.2269,1.1131,-0.1018999999999999,0.1545999999999999,-0.1446999999999999,-0.0026128205128205,0.337666666666653,-0.4416666666666504,1,0,0.2651175,1.1479587024394258,-2.8788,3.5262,6.404999999999999,3.5262,0.9274999999999998,5.1887,-2.73,0.0237820512820512,12.13333333333648,-7.495666666666384,1,1,0.2555024999999999,1.1991190910868588,-2.3625,2.7475,5.109999999999999,2.7475,3.3600000000000003,2.4938,-2.7387,0.0861538461538461,10.5729999999996,-11.360499999999568,1,2,13.922565,9.561295397257393,-5.6962,26.775,32.471199999999996,26.775,32.471199999999996,1.9249,-0.1573999999999991,0.8325948717948717,24.13533333333242,1.9929166666665503,0,1
2.339999999999975,40,1.009015699150035,1.1254762591898595,0.8849004972311858,0.2405757619586739,24.085263030427445,28.089794657134824,15.857662442176022,12.232132214958805,0.0312249999999999,0.0346177644481069,-0.0847,0.1017,0.1864,0.1017,0.0233999999999999,0.0902,-0.0769,0.0006,0.326833333333321,-0.2911666666666557,1,1,-0.1435925,0.0456329918185044,-0.2572,-0.0629,0.1942999999999999,0.2572,0.0142999999999999,0.1815999999999999,-0.1942999999999999,0.0003666666666666,0.2716666666666564,-0.2731666666666561,0,0,0.9965825,0.0582104664458734,0.8775,1.1164,0.2389000000000001,1.1164,0.0469999999999999,0.1146999999999999,-0.2389000000000001,0.0012051282051282,0.4333333333333158,-0.4416666666666504,1,0,0.4878124999999998,1.199954605378032,-2.8788,3.5262,6.404999999999999,3.5262,1.2688,5.1887,-2.73,0.0325333333333333,13.580791666670786,-7.656333333333044,1,1,-0.0767724999999999,1.1367663095630924,-2.3625,2.7475,5.109999999999999,2.7475,-1.4612,2.4938,-2.7387,-0.0374666666666666,10.5729999999996,-11.360499999999568,1,2,24.0185375,3.6099848362269418,15.7937,28.0788,12.285100000000002,28.0788,7.568800000000001,1.3125,-0.9888000000000012,0.1940717948717949,15.44383333333272,-8.443666666666331,1,0
2.3400000000000034,40,1.0133758535161494,1.1254762591898595,0.8849004972311858,0.2405757619586739,24.164997552231434,28.089794657134824,21.265541295015275,6.824253362119549,0.0240725,0.0214614859272401,-0.0226,0.0773,0.0998999999999999,0.0773,-0.0705,0.0405,-0.0332,-0.0018076923076923,0.1088333333333292,-0.1842499999999931,1,0,-0.1351425,0.0314237611183084,-0.211,-0.0649,0.1461,0.211,0.0171,0.0976999999999999,-0.0878999999999999,0.0004384615384615,0.2716666666666564,-0.1956666666666588,1,0,1.0032525,0.0522731582221011,0.8775,1.1164,0.2389000000000001,1.1164,-0.0934999999999999,0.1231999999999999,-0.2389000000000001,-0.0023974358974358,0.2091666666667961,-0.5098749999999814,0,0,0.5941275,0.7796665414720743,-0.9975,2.3975,3.395,2.3975,-0.5688000000000002,1.3386999999999998,-1.89,-0.0145846153846153,7.77283333333304,-6.853999999999742,0,0,-0.1657975,0.7349654861903555,-1.575,1.4088,2.9838,1.575,-0.9188,1.8463,-1.4087,-0.0235589743589743,5.118499999999806,-4.848749999999817,1,0,24.134035,2.4360448292315233,21.2362,28.0788,6.842600000000001,28.0788,-4.733799999999999,0.7348999999999997,-0.9888000000000012,-0.1213794871794871,3.512083333333201,-8.443666666666331,0,0
2.3400000000000034,40,1.008176976396197,1.1087954319891475,0.9105080449946612,0.1982873869944863,21.165035454886016,22.299831796002408,19.074907121399047,3.2249246746033613,0.0001424999999999,0.0244454587833447,-0.0488,0.0566,0.1054,0.0566,-0.0133,0.0533999999999999,-0.0844,-0.0003410256410256,0.2086111111111032,-0.1793333333333265,1,0,-0.12694,0.0303097411776545,-0.2116,-0.059,0.1526,0.2116,-0.053,0.0919,-0.1135,-0.0013589743589743,0.2393333333333241,-0.3081666666666549,1,0,0.999385,0.0472229602456154,0.8977,1.0929,0.1951999999999999,1.0929,0.0382,0.1287,-0.1496,0.0009794871794871,0.3752777777777648,-0.274833333333321,1,0,1.0714375,1.1546021585183046,-3.4738,3.2725,6.7463,3.4738,-0.8837,2.8701000000000003,-3.0275,-0.0226589743589743,4.399444444444281,-10.820999999999591,1,1,0.114405,0.9950983226642636,-2.1,2.59,4.6899999999999995,2.59,0.315,2.3363,-1.9162,0.008076923076923,7.160333333333062,-6.350999999999758,1,1,21.083995,0.7955321779338689,18.9263,22.1812,3.2548999999999992,22.1812,-1.181199999999997,0.5512000000000015,-0.9013000000000028,-0.0302871794871794,3.8523611111109526,-7.714499999999703,1,0
2.3400000000000034,40,1.0163052227940312,1.1287002303534803,0.8640614908674035,0.2646387394860771,22.96143654511788,29.07232128898551,19.074907121399047,9.997414167586465,0.0209825,0.0364919020697286,-0.0488,0.122,0.1708,0.122,0.06,0.0629,-0.0844,0.0015384615384615,0.2879166666666557,-0.1793333333333265,0,0,-0.1507325,0.0501757955106663,-0.2822,-0.059,0.2232,0.2822,-0.0928999999999999,0.0919,-0.1135,-0.0023820512820512,0.3674999999999858,-0.4181666666666508,1,0,1.0029025,0.0573914381513211,0.8408,1.1114,0.2705999999999999,1.1114,-0.0403,0.1898999999999999,-0.1669,-0.0010333333333333,0.4045833333333187,-0.3131666666666532,1,0,0.716625,1.6258663571012983,-3.4738,5.565,9.0388,5.565,-0.8400000000000001,3.5350000000000006,-3.0975,-0.0215384615384615,22.50216666666753,-21.204166666665863,1,3,0.109595,1.2560359148772533,-3.64,2.59,6.23,3.64,2.2838000000000003,4.585,-5.2937,0.0585589743589743,7.160333333333062,-10.378194444444052,1,2,22.8576225,3.040676744721646,18.9263,29.0413,10.114999999999998,29.0413,7.5425,1.5749999999999993,-0.9013000000000028,0.1933974358974359,12.760333333332852,-7.714499999999703,0,0
2.339999999999975,40,1.012559078148708,1.1287002303534803,0.8640614908674035,0.2646387394860771,27.86176650151636,31.854031269683905,19.976669334250893,11.877361935433012,0.0364675,0.0313089434875674,-0.0066,0.122,0.1286,0.122,0.0518,0.0848,-0.0776,0.0013282051282051,0.2060833333333604,-0.1979999999999925,1,0,-0.1871499999999999,0.0521641491978778,-0.3116,-0.0814,0.2302,0.3116,0.1127,0.1609999999999999,-0.1571,0.0028897435897435,0.3276666666666541,-0.2794999999999894,1,0,0.9923300000000002,0.0670274157456369,0.8408,1.1114,0.2705999999999999,1.1114,0.1439,0.1898999999999999,-0.1669,0.0036897435897435,0.3490000000000171,-0.6555555555555307,0,0,1.1178075,1.6196077200561203,-2.7475,5.565,8.3125,5.565,3.5088,3.5350000000000006,-3.0975,0.0899692307692307,18.72749999999929,-21.204166666665863,1,2,-0.1196525,1.2687702069099462,-3.64,2.2487,5.8887,3.64,2.87,4.585,-5.2937,0.0735897435897435,7.287916666666391,-7.597833333333045,1,4,27.7585,3.527813226566631,19.81,31.815,12.005000000000004,31.815,7.936300000000003,1.5749999999999993,-1.0151000000000003,0.2034948717948718,12.760333333332852,-7.554166666666362,0,0
2.3400000000000034,40,1.0040356993771131,1.122590481876628,0.8994027184748776,0.2231877634017505,21.15220357093032,31.854031269683905,1.131145521142174,30.72288574854173,0.03745,0.0327813971636353,-0.0046,0.1146,0.1192,0.1146,-0.0457,0.1175,-0.1022999999999999,-0.0011717948717948,0.2093333333333254,-0.1979999999999925,0,0,-0.0792425,0.1401991457004222,-0.3116,0.1586,0.4701999999999999,0.3116,0.3774,0.1609999999999999,-0.1571,0.009676923076923,0.4929166666666483,-0.1159999999999954,0,1,0.9898625,0.0637959997439756,0.8437,1.1039,0.2602000000000001,1.1039,0.1205999999999999,0.2033000000000001,-0.1733,0.0030923076923076,0.5359722222222012,-0.4451666666667169,1,0,1.541305,1.1917978425094822,-1.3913,3.3338,4.7251,3.3338,-1.2862,2.5375,-2.1262999999999996,-0.0329794871794871,8.487666666666346,-9.099833333332988,1,0,-0.0918749999999999,1.1236507016679935,-2.1,2.2487,4.3487,2.2487,2.6949,4.3487,-2.6687000000000003,0.0691,7.991666666666364,-7.597833333333046,1,2,20.1626125,12.844644478280802,-5.2675,31.815,37.0825,31.815,-35.2625,0.9361999999999996,-2.2836999999999996,-0.9041666666666668,3.565624999999841,-34.28533333334044,0,1
2.3400000000000034,40,1.0286127596489536,1.214802271976802,0.8902975513838056,0.3245047205929963,18.069551048227684,22.31417788806032,5.841124838590594,16.473053049469723,0.01722,0.0446198828855248,-0.1029,0.1528,0.2557,0.1528,-0.1444,0.0842,-0.1427999999999999,-0.0037025641025641,0.3536666666666532,-0.3459999999999868,1,3,0.1985549999999999,0.0530455728112327,0.0899,0.2986,0.2087,0.2986,0.0305,0.1172,-0.1732,0.0007820512820512,0.3911666666667555,-0.3958333333333181,1,0,1.0070125,0.0748906320097548,0.8699,1.1861,0.3161999999999999,1.1861,-0.0814999999999999,0.2894000000000001,-0.2834999999999998,-0.0020897435897435,0.4923333333333168,-0.3466666666666542,1,0,0.3981225,1.0938687275311023,-2.4675,3.1937,5.6612,3.1937,-2.3275,3.045,-3.5175,-0.0596794871794871,6.679166666666413,-9.435333333335272,0,1,-0.0371775,1.3652070462843204,-2.6688,3.5787,6.2475000000000005,3.5787,0.7787999999999999,5.3812,-3.8587,0.0199692307692308,9.974999999999625,-10.412500000000469,1,4,-17.970102500000003,4.643914600381301,-22.2337,-5.6087,16.625,22.2337,-11.6551,1.3475,-2.729999999999998,-0.298848717948718,8.064499999999697,-22.662333333332494,0,0
2.3400000000000034,40,1.0353024891942186,1.214802271976802,0.9058332407236996,0.3089690312531022,14.14191107049815,22.06812713235992,1.610950806201108,20.457176326158812,-0.0016925,0.0399366831403962,-0.1029,0.1528,0.2557,0.1528,-0.0348,0.0934,-0.1427999999999999,-0.0008923076923076,0.3536666666666532,-0.3459999999999868,1,1,0.1222225,0.0997257713972132,-0.0793,0.2876,0.3669,0.2876,-0.3328,0.1172,-0.1732,-0.0085333333333333,0.3138333333333216,-0.3958333333333181,0,1,1.0228075,0.0691909486725332,0.8967,1.1861,0.2893999999999999,1.1861,-0.1678,0.2151999999999999,-0.2834999999999998,-0.0043025641025641,0.4923333333333151,-0.3871666666666531,1,0,-0.086185,1.0991664500417742,-2.4762,1.9512,4.4274,2.4762,-0.9975,3.7012,-3.5175,-0.025576923076923,8.705999999999671,-8.85183333333343,0,0,-0.223995,1.2499320561944816,-2.1613,2.4762,4.6375,2.4762,0.1924,4.2175,-3.832500000000001,0.0049333333333333,8.925166666666328,-7.699999999999707,1,2,-13.326037500000002,8.59734318241688,-22.0413,4.4887,26.53,22.0413,25.908700000000003,1.7762,-0.5425000000000004,0.6643256410256411,22.85200000000428,-0.5686249999999688,0,1
2.339999999999975,40,1.016638474166766,1.1280020700335618,0.8941026674828791,0.2338994025506826,11.093567226083843,20.186726489948786,1.610950806201108,18.575775683747676,-0.005235,0.031854449031131,-0.0825,0.0532,0.1357,0.0825,0.0158,0.1223,-0.1281,0.0004051282051282,0.2929999999999879,-0.1573333333333273,1,1,-0.05588,0.1151061343015486,-0.2962,0.1452,0.4414,0.2962,-0.4414,0.0644,-0.1122,-0.0113179487179487,0.0751666666666641,-0.3564999999999865,0,1,1.00814,0.0625156505533019,0.8913,1.1161,0.2248000000000001,1.1161,-0.1172999999999998,0.2033,-0.1883,-0.0030076923076923,0.4538888888888735,-0.3994999999999855,1,0,-0.2668725,1.1003276223033964,-2.4762,1.9512,4.4274,2.4762,0.945,3.7012,-2.5812,0.0242307692307692,8.705999999999671,-8.85183333333343,1,0,-0.27103,1.1827338908278653,-2.8875,2.4762,5.3637,2.8875,2.2663,4.2175,-3.1762,0.0581102564102564,8.925166666666327,-8.385333333333016,1,2,3.97119,11.8249449957153,-17.2025,20.1863,37.3888,20.1863,37.3888,1.7762,0.1224999999999987,0.9586871794871796,22.85200000000428,3.295722222223162,0,1
