,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec,segment_id,segment_time_sec
147,575462,0.0296,0.1598,0.9794,0.0,-0.6562,-18.3575,1000.9417,right_turn,12.96,1,1.92
148,575522,0.0427,0.1667,0.9636,-0.1838,-0.875,-19.0138,1000.9375,right_turn,13.02,1,1.98
149,575582,0.0148,0.1811,1.005,-0.6475,0.5688,-19.6612,1000.9373,right_turn,13.08,1,2.04
150,575642,0.0329,0.1981,1.0685,1.435,1.505,-20.5362,1000.9397,right_turn,13.14,1,2.1
151,575702,-0.0129,0.1698,0.946,-1.0762,-0.875,-21.21,1000.9404,right_turn,13.2,1,2.16
152,575762,0.0589,0.1749,1.0109,0.7,0.0088,-22.2862,1000.9358,right_turn,13.26,1,2.22
153,575822,0.0057,0.1518,0.9866,1.085,1.295,-22.3475,1000.9321,right_turn,13.32,1,2.28
154,575882,-0.0168,0.2325,0.953,-0.1838,-1.7325,-22.7675,1000.9307,right_turn,13.38,1,2.34
155,575942,-0.0431,0.2237,1.0024,0.735,0.8487,-23.1087,1000.936,right_turn,13.44,1,2.4
156,576002,-0.0244,0.1811,0.9255,-1.19,-0.21,-23.345,1000.9319,right_turn,13.5,1,2.46
157,576062,0.0289,0.2406,1.0775,0.2362,-1.3038,-23.7738,1000.9272,right_turn,13.56,1,2.52
158,576122,0.0105,0.2521,1.0036,0.0262,0.4812,-24.4037,1000.9336,right_turn,13.62,1,2.58
159,576182,0.02,0.2206,1.0372,0.8662,-0.7437,-25.0338,1000.9321,right_turn,13.68,1,2.64
160,576242,-0.0625,0.223,0.9138,0.5075,-1.5925,-24.6575,1000.9307,right_turn,13.74,1,2.7
161,576302,-0.038,0.1796,0.9966,0.4638,-0.945,-24.3862,1000.9177,right_turn,13.8,1,2.76
162,576362,-0.0546,0.1749,0.9984,-0.035,-1.2775,-24.57,1000.9243,right_turn,13.86,1,2.82
163,576422,-0.0187,0.2322,0.9816,0.2887,-1.0237,-24.5438,1000.9128,right_turn,13.92,1,2.88
164,576482,-0.0273,0.1271,1.0004,-0.28,-0.2713,-24.885,1000.9175,right_turn,13.98,1,2.94
165,576542,-0.0552,0.2137,0.955,1.0237,0.3675,-24.8062,1000.9187,right_turn,14.04,1,3.0
166,576602,-0.0518,0.1618,1.0092,1.54,-0.0613,-25.2175,1000.9221,right_turn,14.1,1,3.06
167,576662,-0.067,0.2237,0.9986,1.995,0.3237,-25.0863,1000.908,right_turn,14.16,1,3.12
168,576722,-0.0003,0.2454,1.0034,1.3737,-0.0262,-24.815,1000.9089,right_turn,14.22,1,3.18
169,576782,-0.0275,0.2254,0.9457,0.2275,-1.7062,-25.0863,1000.9216,right_turn,14.28,1,3.24
170,576842,-0.0522,0.2267,0.9804,-0.385,0.63,-25.6025,1000.9211,right_turn,14.34,1,3.3
171,576902,-0.0198,0.206,0.9063,0.0875,0.7262,-26.18,1000.9204,right_turn,14.4,1,3.36
172,576962,0.0076,0.2924,1.0182,0.0525,-0.2625,-25.9088,1000.9167,right_turn,14.46,1,3.42
173,577022,-0.0002,0.2174,1.0063,-0.7,-3.15,-26.0575,1000.9153,right_turn,14.52,1,3.48
174,577082,0.0298,0.2491,1.0715,0.56,-0.21,-26.81,1000.9143,right_turn,14.58,1,3.54
175,577142,0.013,0.2958,1.1553,0.4375,-0.2625,-26.8888,1000.897,right_turn,14.64,1,3.6
176,577202,-0.0876,0.214,0.9923,0.21,-1.785,-27.055,1000.9126,right_turn,14.7,1,3.66
177,577262,0.0147,0.1613,1.0476,1.3563,-3.115,-26.1887,1000.9141,right_turn,14.76,1,3.72
178,577322,-0.0678,0.2762,0.9457,1.225,1.015,-26.0575,1000.9075,right_turn,14.82,1,3.78
179,577382,-0.0515,0.2347,0.914,-1.6712,-0.8313,-25.165,1000.897,right_turn,14.88,1,3.84
180,577442,-0.0364,0.2542,1.0761,-1.3563,0.8487,-23.8525,1000.8926,right_turn,14.94,1,3.9
181,577502,-0.0844,0.1743,0.955,-0.0525,-0.9712,-24.1588,1000.8936,right_turn,15.0,1,3.96
182,577562,-0.0537,0.1875,0.9804,-1.3475,0.6388,-23.1612,1000.8926,right_turn,15.06,1,4.02
183,577622,-0.0805,0.1916,0.9301,-1.155,0.9362,-22.7763,1000.9016,right_turn,15.12,1,4.08
184,577682,-0.0549,0.1281,1.0391,-0.91,-1.5137,-21.595,1000.8984,right_turn,15.18,1,4.14
185,577742,0.0368,0.2137,1.0611,0.0875,0.3413,-20.44,1000.9036,right_turn,15.24,1,4.2
186,577802,-0.0303,0.1433,1.0453,0.0875,0.0787,-19.635,1000.8977,right_turn,15.3,1,4.26
187,577862,-0.0705,0.1625,1.0327,0.595,0.4375,-18.725,1000.8904,right_turn,15.36,1,4.32
188,577922,-0.0475,0.0795,1.0651,0.4638,0.21,-17.7275,1000.9082,right_turn,15.42,1,4.38
189,577982,-0.0479,0.1491,1.0511,0.0262,1.1463,-16.4412,1000.8979,right_turn,15.48,1,4.44
190,578042,-0.0742,0.1276,0.9509,-0.7525,-1.085,-15.2075,1000.8997,right_turn,15.54,1,4.5
191,578102,-0.0648,0.0291,0.9026,-1.5575,-0.0962,-13.72,1000.9033,right_turn,15.6,1,4.56
192,578162,-0.0647,0.0552,1.0568,-0.9013,0.3413,-12.74,1000.9011,right_turn,15.66,1,4.62
193,578222,-0.009,0.1282,0.9945,0.2713,1.5662,-12.04,1000.9004,right_turn,15.72,1,4.68
194,578282,-0.0891,0.1403,0.9667,0.1225,-0.3237,-11.6112,1000.8948,right_turn,15.78,1,4.74
195,578342,-0.0368,0.0669,1.0455,0.6212,1.6363,-10.5875,1000.8972,right_turn,15.84,1,4.8
196,578402,-0.0956,0.1171,0.937,0.7962,-0.5863,-9.8438,1000.8977,right_turn,15.9,1,4.86
197,578462,-0.0481,0.0232,0.9819,0.175,-0.875,-9.8088,1000.8972,right_turn,15.96,1,4.92
198,578522,-0.011,0.0834,1.0343,1.9512,1.5488,-9.5463,1000.8994,right_turn,16.02,1,4.98
199,578582,-0.0303,0.102,0.9875,-0.1925,0.035,-9.3363,1000.8826,right_turn,16.08,1,5.04
200,578642,-0.0381,0.0801,1.0209,0.6037,1.9075,-9.1088,1000.8857,right_turn,16.14,1,5.1
201,578702,-0.0215,0.1125,0.9046,-0.9887,2.31,-8.8287,1000.8799,right_turn,16.2,1,5.16
202,578762,-0.0381,0.0182,0.9653,0.595,1.68,-8.4175,1000.8879,right_turn,16.26,1,5.22
203,578822,0.0562,0.0817,1.0712,1.1113,-0.6562,-8.0938,1000.8882,right_turn,16.32,1,5.28
204,578882,0.1208,0.1373,1.1259,-1.3475,-0.4375,-8.0238,1000.8721,right_turn,16.38,1,5.34
205,578942,0.0322,-0.0322,1.0107,0.3325,-0.665,-7.1925,1000.8794,right_turn,16.44,1,5.4
206,579002,-0.0159,0.111,0.9726,-1.6275,0.21,-6.335,1000.8806,right_turn,16.5,1,5.46
207,579062,-0.0056,-0.0076,1.0441,0.1925,0.35,-5.5475,1000.886,right_turn,16.56,1,5.52
208,579122,-0.0795,0.072,1.1007,0.21,3.7538,-5.7925,1000.8906,right_turn,16.62,1,5.58
209,579182,-0.0453,-0.0381,0.9545,1.2513,0.8838,-4.13,1000.8867,right_turn,16.68,1,5.64
210,579242,-0.0571,0.0547,1.0246,0.3587,2.6512,-4.025,1000.8887,right_turn,16.74,1,5.7
211,579302,0.0054,-0.0371,1.0637,1.1725,1.4088,-3.255,1000.8792,right_turn,16.8,1,5.76
212,579362,0.0154,-0.0293,1.0006,-1.05,-0.4025,-2.3275,1000.8833,right_turn,16.86,1,5.82
213,579422,-0.0007,0.0084,0.9938,-0.9625,-1.0938,-1.4175,1000.8884,right_turn,16.92,1,5.88
214,579482,0.0481,-0.0022,1.0577,-1.015,0.175,-0.9362,1000.8838,right_turn,16.98,1,5.94
215,579542,-0.0227,-0.0839,0.9501,-2.5725,-1.3563,-0.665,1000.8823,right_turn,17.04,1,6.0
